SiteName,County,AQI,Pollutant,Status,SO2,CO,O3,O3_8hr,PM10,PM2.5,NO2,NOx,NO,WindSpeed,WindDirec,DataCreationDate,Unit,CO_8hr,PM2.5_AVG,PM10_AVG,SO2_AVG,Longitude,Latitude,SiteId
汐止,新北市,,,設備維護,,,,,,,,,,,,2019-09-02 01:00,,,,,,121.6423,25.067131,2
萬里,新北市,14.0,,良好,7.7,0.08,9.9,12.0,7.0,5,6.7,7.9,1.3,1.5,172.0,2019-09-02 01:00,,0.1,4.0,5.0,5.0,121.689881,25.179667000000002,3
新店,新北市,12.0,,良好,0.8,0.09,13,13.0,2.0,3,1.6,2.5,0.9,4.9,131.0,2019-09-02 01:00,,0.1,3.0,5.0,1.0,121.537778,24.977222,4
土城,新北市,19.0,,良好,2.1,0.23,12,14.0,21.0,9,7.3,9.0,1.7,1.5,184.0,2019-09-02 01:00,,0.2,6.0,10.0,2.0,121.45186100000001,24.982528,5
板橋,新北市,22.0,,良好,1.5,0.22,9.9,9.0,13.0,5,8.0,9.9,1.9,1.5,205.0,2019-09-02 01:00,,0.3,7.0,8.0,2.0,121.45866699999999,25.012972,6
新莊,新北市,11.0,,良好,1.4,0.18,11,12.0,11.0,3,7.4,8.2,0.8,1.8,232.0,2019-09-02 01:00,,0.2,2.0,9.0,1.0,121.4325,25.037972,7
菜寮,新北市,9.0,,良好,1.2,0.14,12,10.0,7.0,3,5.2,6.3,1.1,3.6,126.0,2019-09-02 01:00,,0.2,2.0,5.0,2.0,121.48102800000001,25.06895,8
基隆,基隆市,9.0,,良好,1.5,0.07,12,10.0,10.0,ND,1.2,2.3,1.1,1.8,118.0,2019-09-02 01:00,,0.1,2.0,9.0,1.0,121.760056,25.129167000000002,1
林口,新北市,13.0,,良好,1.3,0.13,11,11.0,12.0,3,4.5,5.1,0.5,2.3,218.0,2019-09-02 01:00,,0.2,4.0,10.0,1.0,121.376869,25.077197,9
基隆,基隆市,9.0,,良好,1.3,0.07,11,10.0,12.0,ND,1.2,2.2,1.0,1.5,71.0,2019-09-02 00:00,,0.1,3.0,8.0,1.0,121.760056,25.129167000000002,1
汐止,新北市,,,設備維護,,,,,,,,,,,,2019-09-02 00:00,,,,,,121.6423,25.067131,2
萬里,新北市,14.0,,良好,4.1,0.08,14,13.0,5.0,2,2.6,3.7,1.0,1.8,139.0,2019-09-02 00:00,,0.1,4.0,5.0,5.0,121.689881,25.179667000000002,3
新店,新北市,11.0,,良好,0.7,0.1,13,12.0,3.0,ND,1.8,2.6,0.8,2.8,140.0,2019-09-02 00:00,,0.1,3.0,5.0,1.0,121.537778,24.977222,4
