SiteName,County,AQI,Pollutant,Status,SO2,CO,O3,O3_8hr,PM10,PM2.5,NO2,NOx,NO,WindSpeed,WindDirec,DataCreationDate,Unit,CO_8hr,PM2.5_AVG,PM10_AVG,SO2_AVG,Longitude,Latitude,SiteId
湖口,新竹縣,46,,良好,5.1,0.28,32,43.0,22.0,9,14.0,14.0,0.3,1.5,123.0,2018-06-14 03:00,,0.3,14,27,3.0,121.038653,24.900142000000002,
竹東,新竹縣,49,,良好,2.1,0.26,27,32.0,30.0,12,4.5,6.4,2.0,1.8,140.0,2018-06-14 03:00,,0.3,15,38,2.0,121.088903,24.740644,
新竹,新竹市,54,細懸浮微粒,普通,,,,40.0,,,,,,,,2018-06-14 03:00,,0.4,17,30,,120.972075,24.805619,
頭份,苗栗縣,62,細懸浮微粒,普通,1.8,0.29,34,39.0,44.0,16,8.6,9.4,0.8,1.4,116.0,2018-06-14 03:00,,0.4,20,47,2.0,120.898572,24.696969,
基隆,基隆市,50,,良好,0.8,0.21,41,54.0,5,ND,4.3,4.6,0.3,0.6,358.0,2018-06-14 01:00,,0.2,7,13,1.0,121.760056,25.129167000000002,
萬里,新北市,64,臭氧八小時,普通,2.9,0.14,56,59.0,21,10,0.5,1.0,0.5,2.8,63.0,2018-06-14 01:00,,0.2,10,21,2.0,121.689881,25.179667000000002,
新店,新北市,49,,良好,1.9,0.22,46,53.0,13,4,6.2,7.1,0.9,3.2,78.0,2018-06-14 01:00,,0.3,12,19,2.0,121.537778,24.977222,
土城,新北市,49,,良好,2.0,0.27,43,53.0,13,8,8.3,9.0,0.8,2.2,356.0,2018-06-14 01:00,,0.4,11,22,2.0,121.45186100000001,24.982528,
板橋,新北市,42,,良好,1.3,0.24,41,45.0,16,ND,9.0,9.7,0.7,2.5,81.0,2018-06-14 01:00,,0.4,9,25,2.0,121.45866699999999,25.012972,
新莊,新北市,51,臭氧八小時,普通,1.7,0.21,50,55.0,10,6,5.8,6.6,0.7,4.0,48.0,2018-06-14 01:00,,0.3,11,22,2.0,121.4325,25.037972,
