SiteName,County,AQI,Pollutant,Status,SO2,CO,O3,O3_8hr,PM10,PM2.5,NO2,NOx,NO,WindSpeed,WindDirec,DataCreationDate,Unit,CO_8hr,PM2.5_AVG,PM10_AVG,SO2_AVG,Longitude,Latitude,SiteId
基隆,基隆市,17.0,,良好,1.5,0.3,2.7,12.0,14.0,5,18.0,22.0,4.1,0.8,269.0,2018-08-29 00:00,,0.3,5,14.0,1.0,121.760056,25.129167000000002,
汐止,新北市,18.0,,良好,2.1,0.48,5.4,12.0,19.0,ND,19.0,31.0,12.0,0.9,36.0,2018-08-29 00:00,,0.5,1,15.0,2.0,121.6423,25.067131,
萬里,新北市,20.0,,良好,2.7,0.2,11,17.0,25.0,6,4.7,4.5,-0.2,3.2,213.0,2018-08-29 00:00,,0.3,6,21.0,3.0,121.689881,25.179667000000002,
新店,新北市,17.0,,良好,1.3,0.23,11,11.0,20.0,7,9.3,12.0,2.2,1.1,125.0,2018-08-29 00:00,,0.4,5,18.0,2.0,121.537778,24.977222,
土城,新北市,22.0,,良好,1.0,0.3,9.4,9.0,23.0,6,11.0,13.0,2.1,1.3,6.7,2018-08-29 00:00,,0.4,7,22.0,2.0,121.45186100000001,24.982528,
板橋,新北市,23.0,,良好,1.8,0.48,6,7.0,27.0,9,20.0,25.0,4.9,1.1,92.0,2018-08-29 00:00,,0.7,7,24.0,3.0,121.45866699999999,25.012972,
新莊,新北市,31.0,,良好,3.2,0.99,1.8,9.0,28.0,9,33.0,66.0,34.0,1.2,90.0,2018-08-29 00:00,,0.7,10,20.0,3.0,121.4325,25.037972,
菜寮,新北市,31.0,,良好,2.0,0.77,1.9,7.0,10.0,9,29.0,44.0,15.0,0.8,180.0,2018-08-29 00:00,,0.7,10,9.0,2.0,121.48102800000001,25.06895,
林口,新北市,30.0,,良好,1.8,0.73,2.7,14.0,16.0,3,32.0,43.0,11.0,2.7,126.0,2018-08-29 00:00,,0.5,4,14.0,2.0,121.376869,25.077197,
淡水,新北市,28.0,,良好,2.4,0.5,6,13.0,26.0,8,17.0,20.0,3.2,,,2018-08-29 00:00,,0.4,9,24.0,2.0,121.44923899999999,25.1645,
士林,臺北市,19.0,,良好,2.0,0.47,4,10.0,15.0,2,17.0,22.0,4.5,1.0,137.0,2018-08-29 00:00,,0.6,6,20.0,2.0,121.51538899999998,25.105417000000003,
