SiteName,County,AQI,Pollutant,Status,SO2,CO,O3,O3_8hr,PM10,PM2.5,NO2,NOx,NO,WindSpeed,WindDirec,DataCreationDate,Unit,CO_8hr,PM2.5_AVG,PM10_AVG,SO2_AVG,Longitude,Latitude,SiteId
基隆,基隆市,84.0,臭氧八小時,普通,1.1,0.32,64,65.0,31,13.0,1.4,2.4,1.0,2.1,81.0,2019-04-27 00:00,,0.3,15,32.0,1.0,121.760056,25.129167000000002,
汐止,新北市,64.0,臭氧八小時,普通,2.1,0.39,60,59.0,26,16.0,7.0,8.7,1.6,2.9,42.0,2019-04-27 00:00,,0.4,15,25.0,4.0,121.6423,25.067131,
萬里,新北市,104.0,臭氧八小時,對敏感族群不健康,1.5,0.33,72,72.0,57,20.0,1.8,2.3,0.5,7.2,44.0,2019-04-27 00:00,,0.3,17,44.0,2.0,121.689881,25.179667000000002,
新店,新北市,46.0,,良好,2.0,0.36,55,50.0,29,10.0,8.1,9.2,1.1,2.8,88.0,2019-04-27 00:00,,0.4,11,24.0,2.0,121.537778,24.977222,
土城,新北市,55.0,細懸浮微粒,普通,1.2,0.44,55,53.0,50,17.0,12.0,12.0,0.5,1.5,210.0,2019-04-27 00:00,,0.5,17,41.0,4.0,121.45186100000001,24.982528,
板橋,新北市,52.0,細懸浮微粒,普通,4.2,0.49,46,41.0,44,16.0,13.0,14.0,1.2,3.0,94.0,2019-04-27 00:00,,0.6,16,36.0,7.0,121.45866699999999,25.012972,
新莊,新北市,56.0,細懸浮微粒,普通,2.2,0.44,53,48.0,38,15.0,11.0,12.0,1.4,4.2,74.0,2019-04-27 00:00,,0.5,18,35.0,4.0,121.4325,25.037972,
菜寮,新北市,54.0,細懸浮微粒,普通,2.8,0.44,53,49.0,33,17.0,9.0,9.3,0.2,3.9,89.0,2019-04-27 00:00,,0.5,17,30.0,3.0,121.48102800000001,25.06895,
林口,新北市,48.0,,良好,2.8,0.37,58,52.0,33,14.0,9.5,11.0,1.1,3.9,91.0,2019-04-27 00:00,,0.4,12,31.0,2.0,121.376869,25.077197,
淡水,新北市,50.0,,良好,1.5,0.37,55,54.0,26,12.0,5.0,6.1,1.1,,,2019-04-27 00:00,,0.4,11,21.0,2.0,121.44923899999999,25.1645,
士林,臺北市,77.0,臭氧八小時,普通,1.5,0.37,64,63.0,26,8.0,4.5,5.5,1.0,3.0,89.0,2019-04-27 00:00,,0.4,12,29.0,2.0,121.51538899999998,25.105417000000003,
中山,臺北市,62.0,細懸浮微粒,普通,1.5,0.55,51,41.0,38,21.0,15.0,17.0,2.0,2.9,117.0,2019-04-27 00:00,,0.7,20,39.0,3.0,121.526528,25.062361,
萬華,臺北市,51.0,細懸浮微粒,普通,1.7,0.46,52,45.0,30,15.0,14.0,16.0,1.8,3.2,89.0,2019-04-27 00:00,,0.5,16,32.0,3.0,121.507972,25.046503,
古亭,臺北市,63.0,細懸浮微粒,普通,2.8,0.46,55,50.0,38,21.0,12.0,13.0,1.1,3.7,96.0,2019-04-27 00:00,,0.5,20,35.0,5.0,121.529556,25.020608,
松山,臺北市,57.0,細懸浮微粒,普通,2.5,0.39,56,51.0,31,17.0,9.5,10.0,1.0,3.1,64.0,2019-04-27 00:00,,0.4,18,32.0,5.0,121.57861100000001,25.05,
大同,臺北市,59.0,細懸浮微粒,普通,1.8,0.76,-,,35,17.0,24.0,29.0,4.9,,,2019-04-27 00:00,,1.0,19,31.0,3.0,121.51331100000002,25.0632,
桃園,桃園市,70.0,細懸浮微粒,普通,6.8,0.54,39,36.0,37,26.0,13.0,14.0,1.0,3.3,75.0,2019-04-27 00:00,,0.6,23,34.0,7.0,121.304383,24.995368,
大園,桃園市,51.0,臭氧八小時,普通,2.9,0.39,54,55.0,36,19.0,14.0,16.0,2.2,5.0,43.0,2019-04-27 00:00,,0.4,15,32.0,3.0,121.201811,25.060344,
觀音,桃園市,53.0,細懸浮微粒,普通,2.8,0.4,52,54.0,30,20.0,8.2,9.4,1.3,5.7,66.0,2019-04-27 00:00,,0.4,16,31.0,3.0,121.082761,25.035503,
平鎮,桃園市,59.0,細懸浮微粒,普通,2.4,0.5,49,45.0,30,20.0,13.0,15.0,2.4,4.7,78.0,2019-04-27 00:00,,0.6,19,32.0,4.0,121.20398600000001,24.952786,
龍潭,桃園市,57.0,細懸浮微粒,普通,2.5,0.38,49,47.0,35,14.0,7.8,8.8,1.0,4.4,69.0,2019-04-27 00:00,,0.4,18,39.0,4.0,121.21635,24.863869,
湖口,新竹縣,54.0,細懸浮微粒,普通,2.4,0.46,46,51.0,35,19.0,11.0,11.0,0.8,4.6,56.0,2019-04-27 00:00,,0.4,17,35.0,3.0,121.038653,24.900142000000002,
竹東,新竹縣,53.0,細懸浮微粒,普通,2.2,0.35,33,43.0,38,21.0,8.1,9.4,1.3,1.9,51.0,2019-04-27 00:00,,0.4,16,39.0,3.0,121.088903,24.740644,
新竹,新竹市,54.0,細懸浮微粒,普通,1.9,0.39,38,42.0,37,13.0,11.0,11.0,0.0,2.4,31.0,2019-04-27 00:00,,0.4,17,42.0,3.0,120.972075,24.805619,
頭份,苗栗縣,36.0,,良好,0.5,0.36,25,33.0,32,11.0,11.0,12.0,0.9,2.4,25.0,2019-04-27 00:00,,0.4,11,37.0,1.0,120.898572,24.696969,
苗栗,苗栗縣,71.0,細懸浮微粒,普通,3.4,0.42,15,27.0,36,29.0,15.0,16.0,1.1,1.8,345.0,2019-04-27 00:00,,0.5,24,39.0,4.0,120.8202,24.565269,
三義,苗栗縣,69.0,細懸浮微粒,普通,1.1,0.32,44,45.0,37,25.0,7.9,8.4,0.5,1.2,22.0,2019-04-27 00:00,,0.3,23,42.0,2.0,120.75883300000001,24.382942,
豐原,臺中市,85.0,細懸浮微粒,普通,1.4,0.27,47,45.0,38,28.0,5.7,6.5,0.8,1.7,253.0,2019-04-27 00:00,,0.4,29,43.0,2.0,120.74171100000001,24.256586,
沙鹿,臺中市,44.0,,良好,3.6,0.56,27,47.0,44,19.0,20.0,21.0,1.2,1.1,328.0,2019-04-27 00:00,,0.4,10,35.0,3.0,120.568794,24.225628,
大里,臺中市,85.0,細懸浮微粒,普通,1.2,0.4,42,43.0,45,24.0,10.0,11.0,1.0,2.1,229.0,2019-04-27 00:00,,0.6,29,45.0,2.0,120.67768899999999,24.099611,
忠明,臺中市,76.0,細懸浮微粒,普通,2.1,0.48,35,42.0,33,20.0,15.0,15.0,0.7,1.3,327.0,2019-04-27 00:00,,0.5,26,39.0,2.0,120.64109199999999,24.151958,
西屯,臺中市,78.0,細懸浮微粒,普通,2.1,0.55,31,44.0,57,27.0,20.0,20.0,0.8,1.4,300.0,2019-04-27 00:00,,0.4,26,49.0,2.0,120.61691699999999,24.162197,
彰化,彰化縣,73.0,細懸浮微粒,普通,2.4,0.45,31,42.0,43,23.0,13.0,13.0,0.9,2.2,198.0,2019-04-27 00:00,,0.5,24,40.0,4.0,120.541519,24.066,
線西,彰化縣,47.0,,良好,1.8,0.52,27,51.0,48,17.0,19.0,20.0,1.3,1.5,344.0,2019-04-27 00:00,,0.4,13,38.0,3.0,120.46906100000001,24.131672000000002,
二林,彰化縣,69.0,細懸浮微粒,普通,4.3,0.39,30,40.0,62,19.0,9.9,12.0,2.0,2.9,258.0,2019-04-27 00:00,,0.4,23,52.0,5.0,120.409653,23.925175,
南投,南投縣,62.0,細懸浮微粒,普通,1.8,0.25,35,39.0,45,19.0,4.9,6.2,1.2,1.7,252.0,2019-04-27 00:00,,0.4,20,39.0,2.0,120.68530600000001,23.913,
斗六,雲林縣,83.0,細懸浮微粒,普通,2.2,0.26,46,50.0,38,26.0,7.0,8.0,1.1,1.5,328.0,2019-04-27 00:00,,0.3,28,42.0,3.0,120.54499399999999,23.711853,
崙背,雲林縣,78.0,細懸浮微粒,普通,2.1,0.27,42,48.0,38,25.0,8.3,9.4,1.0,1.6,356.0,2019-04-27 00:00,,0.4,27,50.0,2.0,120.34874199999999,23.757547,
新港,嘉義縣,83.0,細懸浮微粒,普通,1.5,0.34,29,41.0,58,30.0,11.0,12.0,1.0,2.8,288.0,2019-04-27 00:00,,0.3,28,56.0,2.0,120.34553100000001,23.554839,
朴子,嘉義縣,69.0,細懸浮微粒,普通,3.1,0.47,28,40.0,66,36.0,12.0,14.0,1.7,1.1,326.0,2019-04-27 00:00,,0.4,23,52.0,3.0,120.24781000000002,23.467123,
臺西,雲林縣,67.0,細懸浮微粒,普通,,0.48,39,57.0,51,29.0,8.7,10.0,1.7,2.1,25.0,2019-04-27 00:00,,0.3,22,41.0,,120.20284199999999,23.717533,
嘉義,嘉義市,45.0,,良好,1.9,0.38,28,40.0,41,20.0,14.0,15.0,1.4,1.2,216.0,2019-04-27 00:00,,0.4,14,34.0,2.0,120.44083300000001,23.462778,
新營,臺南市,66.0,細懸浮微粒,普通,2.8,0.4,27,40.0,51,20.0,15.0,16.0,0.5,1.3,278.0,2019-04-27 00:00,,0.4,21,47.0,2.0,120.31725,23.305633,
善化,臺南市,80.0,細懸浮微粒,普通,4.8,0.32,32,37.0,46,21.0,9.0,10.0,1.3,1.4,274.0,2019-04-27 00:00,,0.3,27,49.0,2.0,120.297142,23.115097,
安南,臺南市,85.0,細懸浮微粒,普通,3.0,0.42,30,35.0,71,31.0,15.0,17.0,1.5,2.3,305.0,2019-04-27 00:00,,0.3,30,64.0,3.0,120.2175,23.048197000000002,
臺南,臺南市,81.0,細懸浮微粒,普通,3.4,0.45,37,35.0,52,34.0,17.0,18.0,0.8,0.5,97.0,2019-04-27 00:00,,0.4,28,45.0,3.0,120.20261699999999,22.984581,
美濃,高雄市,41.0,,良好,1.3,0.23,11,24.0,45,9.0,8.4,9.4,1.0,1.4,166.0,2019-04-27 00:00,,0.2,12,44.0,2.0,120.530542,22.883582999999998,
橋頭,高雄市,,,設備維護,2.2,0.33,31,27.0,40,35.0,11.0,13.0,1.7,1.6,247.0,2019-04-27 00:00,,0.3,30,,3.0,120.30568899999999,22.757506,
仁武,高雄市,58.0,細懸浮微粒,普通,3.1,0.33,32,25.0,40,14.0,11.0,11.0,0.4,1.3,162.0,2019-04-27 00:00,,0.3,18,34.0,4.0,120.332631,22.689056,
鳳山,高雄市,53.0,細懸浮微粒,普通,4.4,0.36,26,23.0,41,12.0,10.0,11.0,0.6,1.1,172.0,2019-04-27 00:00,,0.4,17,34.0,4.0,120.35808300000001,22.627392,
大寮,高雄市,67.0,細懸浮微粒,普通,1.7,0.33,13,18.0,41,23.0,13.0,14.0,0.9,1.8,168.0,2019-04-27 00:00,,0.3,22,38.0,4.0,120.425081,22.565747,
林園,高雄市,54.0,細懸浮微粒,普通,1.6,0.21,20,23.0,30,21.0,8.0,8.5,0.5,1.9,159.0,2019-04-27 00:00,,0.2,17,29.0,2.0,120.41175,22.4795,
楠梓,高雄市,73.0,細懸浮微粒,普通,2.9,0.32,27,24.0,38,34.0,13.0,15.0,2.0,1.5,192.0,2019-04-27 00:00,,0.3,25,37.0,4.0,120.32828899999998,22.733667,
左營,高雄市,58.0,細懸浮微粒,普通,2.4,0.37,29,27.0,30,23.0,9.2,10.0,0.8,1.6,224.0,2019-04-27 00:00,,0.2,18,21.0,3.0,120.29291699999999,22.674861,
前金,高雄市,53.0,細懸浮微粒,普通,3.4,0.35,29,27.0,33,18.0,10.0,12.0,2.0,1.1,178.0,2019-04-27 00:00,,0.3,16,28.0,3.0,120.288086,22.632567,
前鎮,高雄市,32.0,,良好,2.5,0.47,23,20.0,36,8.0,16.0,18.0,2.2,0.8,173.0,2019-04-27 00:00,,0.4,10,35.0,3.0,120.30756399999999,22.605386,
小港,高雄市,55.0,細懸浮微粒,普通,2.5,0.31,24,22.0,34,16.0,12.0,15.0,2.2,0.4,359.0,2019-04-27 00:00,,0.2,17,30.0,4.0,120.337736,22.565832999999998,
屏東,屏東縣,65.0,細懸浮微粒,普通,1.7,0.41,22,26.0,40,24.0,14.0,15.0,0.2,1.9,148.0,2019-04-27 00:00,,0.3,21,39.0,3.0,120.488033,22.673081,
潮州,屏東縣,69.0,細懸浮微粒,普通,0.9,0.23,18,21.0,33,29.0,6.5,8.2,1.7,1.3,155.0,2019-04-27 00:00,,0.2,23,33.0,2.0,120.561175,22.523107999999997,
恆春,屏東縣,46.0,,良好,1.4,0.18,52,50.0,23,16.0,2.2,2.8,0.6,6.2,31.0,2019-04-27 00:00,,0.2,14,25.0,1.0,120.788928,21.958069000000002,
臺東,臺東縣,40.0,,良好,1.3,0.24,31,30.0,15,11.0,3.4,4.4,1.0,2.5,310.0,2019-04-27 00:00,,0.3,12,28.0,1.0,121.15045,22.755357999999998,
花蓮,花蓮縣,39.0,,良好,2.5,0.26,25,42.0,22,16.0,7.6,7.9,0.3,1.6,64.0,2019-04-27 00:00,,0.3,12,24.0,2.0,121.599769,23.971306,
陽明,臺北市,71.0,臭氧八小時,普通,1.5,0.3,60,61.0,5,,1.3,1.6,0.3,,,2019-04-27 00:00,,0.3,3,7.0,2.0,121.529583,25.182722000000002,
宜蘭,宜蘭縣,50.0,,良好,1.2,0.34,58,54.0,35,9.0,2.8,3.2,0.4,2.6,78.0,2019-04-27 00:00,,0.4,7,24.0,1.0,121.746394,24.747917,
冬山,宜蘭縣,47.0,,良好,1.4,0.28,55,51.0,32,8.0,2.5,2.7,0.1,1.8,355.0,2019-04-27 00:00,,0.3,11,29.0,2.0,121.792928,24.632203,
中壢,桃園市,65.0,細懸浮微粒,普通,2.1,0.86,37,27.0,30,24.0,21.0,27.0,6.7,1.5,314.0,2019-04-27 00:00,,1.4,21,32.0,3.0,121.221667,24.953278,
竹山,南投縣,66.0,細懸浮微粒,普通,0.9,0.15,50,46.0,34,22.0,3.6,4.8,1.1,1.4,202.0,2019-04-27 00:00,,0.2,22,42.0,2.0,120.677306,23.756389000000002,
永和,新北市,56.0,細懸浮微粒,普通,2.6,0.48,55,50.0,34,20.0,11.0,12.0,1.6,2.5,83.0,2019-04-27 00:00,,0.6,18,30.0,4.0,121.516306,25.017,
復興,高雄市,33.0,,良好,2.5,0.34,27,20.0,36,14.0,10.0,13.0,2.5,0.9,200.0,2019-04-27 00:00,,0.4,10,32.0,4.0,120.312017,22.608711,
