SiteName,County,AQI,Pollutant,Status,SO2,CO,O3,O3_8hr,PM10,PM2.5,NO2,NOx,NO,WindSpeed,WindDirec,DataCreationDate,Unit,CO_8hr,PM2.5_AVG,PM10_AVG,SO2_AVG,Longitude,Latitude,SiteId
基隆,基隆市,22,,良好,1.0,0.19,12,15.0,12,5,5.7,6.0,0.3,0.5,268.0,2019-01-28 05:00,,0.3,7,18,1,121.760056,25.129167000000002,
汐止,新北市,18,,良好,0.8,0.24,9,7.0,11,7,16.0,19.0,3.4,1.0,53.0,2019-01-28 05:00,,0.4,5,16,1,121.6423,25.067131,
三義,苗栗縣,46,,良好,2.6,0.3,16,26.0,26,14,6.8,7.2,0.4,0.4,20.0,2019-01-28 00:00,,0.3,14,27,3,120.75883300000001,24.382942,
基隆,基隆市,26,,良好,1.4,0.44,8,24.0,22,8,20.0,24.0,3.2,0.5,275.0,2019-01-28 00:00,,0.3,8,24,1,121.760056,25.129167000000002,
汐止,新北市,25,,良好,1.4,0.48,4.1,16.0,22,5,27.0,40.0,13.0,1.5,58.0,2019-01-28 00:00,,0.4,6,21,1,121.6423,25.067131,
萬里,新北市,34,,良好,1.7,0.14,25,37.0,14,10,3.1,4.0,0.9,3.2,143.0,2019-01-28 00:00,,0.1,9,28,2,121.689881,25.179667000000002,
新店,新北市,24,,良好,1.1,0.29,25,26.0,16,3,11.0,14.0,2.5,2.3,109.0,2019-01-28 00:00,,0.4,8,17,1,121.537778,24.977222,
土城,新北市,28,,良好,2.1,0.33,30,30.0,17,6,16.0,16.0,0.6,1.4,342.0,2019-01-28 00:00,,0.4,7,21,2,121.45186100000001,24.982528,
板橋,新北市,31,,良好,2.1,0.34,31,26.0,20,8,15.0,16.0,0.9,2.3,72.0,2019-01-28 00:00,,0.4,9,23,2,121.45866699999999,25.012972,
新莊,新北市,25,,良好,1.7,0.42,22,27.0,27,8,23.0,25.0,1.9,2.7,49.0,2019-01-28 00:00,,0.4,5,27,2,121.4325,25.037972,
