SiteName,County,AQI,Pollutant,Status,SO2,CO,O3,O3_8hr,PM10,PM2.5,NO2,NOx,NO,WindSpeed,WindDirec,DataCreationDate,Unit,CO_8hr,PM2.5_AVG,PM10_AVG,SO2_AVG,Longitude,Latitude,SiteId
基隆,基隆市,46,,良好,1.6,0.35,5,12.0,24,12,17.0,19.0,2.3,1.0,272.0,2018-08-04 00:00,,0.4,14,23,3,121.760056,25.129167000000002,
汐止,新北市,34,,良好,1.5,0.48,7.6,13.0,23,9,18.0,27.0,8.4,1.1,31.0,2018-08-04 00:00,,0.5,11,24,3,121.6423,25.067131,
萬里,新北市,32,,良好,2.4,0.14,18,26.0,22,7,4.4,4.9,0.5,3.8,217.0,2018-08-04 00:00,,0.2,10,24,3,121.689881,25.179667000000002,
新店,新北市,32,,良好,2.0,0.24,16,21.0,26,8,9.0,11.0,1.5,2.4,184.0,2018-08-04 00:00,,0.3,10,21,3,121.537778,24.977222,
土城,新北市,46,,良好,2.6,0.61,2.4,14.0,29,16,23.0,32.0,9.5,1.2,184.0,2018-08-04 00:00,,0.5,14,27,3,121.45186100000001,24.982528,
板橋,新北市,40,,良好,3.4,0.58,6.6,10.0,32,14,20.0,28.0,7.7,1.7,139.0,2018-08-04 00:00,,0.8,12,32,4,121.45866699999999,25.012972,
新莊,新北市,46,,良好,2.4,0.65,6.1,12.0,26,15,20.0,32.0,12.0,0.8,61.0,2018-08-04 00:00,,0.8,14,23,5,121.4325,25.037972,
菜寮,新北市,40,,良好,2.4,0.78,3.2,8.0,19,9,26.0,38.0,12.0,0.8,228.0,2018-08-04 00:00,,0.7,12,21,3,121.48102800000001,25.06895,
基隆,基隆市,38,,良好,3.6,0.28,30,10.0,20.0,10,14.0,17.0,2.5,0.9,34.0,2018-08-04 10:00,,0.3,12,24,3.0,121.760056,25.129167000000002,
汐止,新北市,28,,良好,2.8,0.42,38,14.0,27.0,12,19.0,25.0,5.7,1.9,213.0,2018-08-04 10:00,,0.4,9,28,3.0,121.6423,25.067131,
萬里,新北市,36,,良好,4.7,0.31,39,19.0,32.0,15,10.0,13.0,3.0,2.5,47.0,2018-08-04 10:00,,0.2,11,27,3.0,121.689881,25.179667000000002,
新店,新北市,52,細懸浮微粒,普通,1.6,0.35,41,17.0,33.0,28,13.0,17.0,3.7,1.5,281.0,2018-08-04 10:00,,0.3,16,30,2.0,121.537778,24.977222,
臺南,臺南市,28,,良好,6.8,0.46,1.3,10.0,35,10,20.0,25.0,5.3,1.8,154.0,2018-08-04 00:00,,0.4,9,25,3,120.20261699999999,22.984581,
美濃,高雄市,19,,良好,0.7,0.14,5.9,14.0,24,ND,2.0,2.6,0.7,1.2,70.0,2018-08-04 00:00,,0.2,1,21,1,120.530542,22.883582999999998,
橋頭,高雄市,22,,良好,1.5,0.43,1.7,10.0,31,ND,18.0,26.0,8.7,1.3,75.0,2018-08-04 00:00,,0.4,2,24,2,120.30568899999999,22.757506,
仁武,高雄市,49,,良好,2.6,0.54,5.4,12.0,49,16,18.0,21.0,3.8,0.9,96.0,2018-08-04 00:00,,0.4,15,51,3,120.332631,22.689056,
鳳山,高雄市,31,,良好,3.4,0.8,3.4,9.0,31,10,23.0,28.0,4.5,0.8,98.0,2018-08-04 00:00,,0.7,10,25,2,120.35808300000001,22.627392,
大寮,高雄市,57,細懸浮微粒,普通,3.1,0.54,3.5,8.0,40,20,16.0,19.0,3.9,0.4,92.0,2018-08-04 00:00,,1.2,18,37,5,120.425081,22.565747,
三重,新北市,34,,良好,1.0,1.33,-,,30,3,33.0,128.0,95.0,,,2018-08-04 00:00,,1.6,10,37,1,121.493806,25.072611,
竹山,南投縣,24,,良好,2.1,0.12,5.9,8.0,26,5,4.3,5.7,1.3,0.8,53.0,2018-08-04 00:00,,0.2,4,26,2,120.677306,23.756389000000002,
永和,新北市,45,,良好,0.8,0.62,5.5,15.0,23,11,19.0,30.0,11.0,1.3,166.0,2018-08-04 00:00,,0.6,14,21,2,121.516306,25.017,
復興,高雄市,33,,良好,10.0,0.73,1,5.0,43,15,29.0,54.0,25.0,0.4,196.0,2018-08-04 00:00,,0.9,10,32,3,120.312017,22.608711,
埔里,南投縣,36,,良好,3.9,0.26,2.5,9.0,25,13,11.0,15.0,4.1,1.4,279.0,2018-08-04 00:00,,0.3,11,22,2,120.967903,23.968842000000002,
馬祖,連江縣,39,,良好,2.4,0.1,26,40.0,31,6,5.9,6.1,0.2,4.0,181.0,2018-08-04 00:00,,0.1,12,36,3,119.949875,26.160469,
林口,新北市,34,,良好,1.9,0.49,9.8,17.0,32,9,24.0,27.0,3.0,2.8,137.0,2018-08-04 00:00,,0.6,7,37,2,121.376869,25.077197,
淡水,新北市,42,,良好,2.7,0.75,2.1,11.0,31,12,24.0,31.0,7.3,,,2018-08-04 00:00,,0.6,13,33,3,121.44923899999999,25.1645,
士林,臺北市,42,,良好,1.7,0.5,4.3,11.0,25,7,20.0,24.0,4.0,1.3,90.0,2018-08-04 00:00,,0.5,13,23,3,121.51538899999998,25.105417000000003,
中山,臺北市,40,,良好,2.7,0.97,1.1,5.0,30,5,32.0,64.0,32.0,1.2,3.1,2018-08-04 00:00,,0.9,12,26,2,121.526528,25.062361,
萬華,臺北市,43,,良好,3.0,0.69,,9.0,25,7,24.0,38.0,13.0,1.1,146.0,2018-08-04 00:00,,0.7,13,25,3,121.507972,25.046503,
古亭,臺北市,54,細懸浮微粒,普通,1.6,0.51,4.5,14.0,23,19,19.0,26.0,7.1,1.2,136.0,2018-08-04 00:00,,0.6,17,24,3,121.529556,25.020608,
松山,臺北市,59,細懸浮微粒,普通,2.1,0.49,8.2,10.0,25,16,17.0,26.0,8.6,1.6,71.0,2018-08-04 00:00,,0.6,19,27,3,121.57861100000001,25.05,
大同,臺北市,49,,良好,3.3,1.23,-,,45,12,33.0,85.0,52.0,,,2018-08-04 00:00,,2.3,15,53,4,121.51331100000002,25.0632,
桃園,桃園市,52,細懸浮微粒,普通,10.0,0.86,2.5,13.0,41,20,33.0,39.0,6.2,1.1,50.0,2018-08-04 00:00,,0.8,16,36,6,121.31996399999998,24.994789,
大園,桃園市,58,細懸浮微粒,普通,14.0,0.97,4.4,18.0,41,15,37.0,50.0,13.0,1.5,214.0,2018-08-04 00:00,,0.6,18,35,4,121.201811,25.060344,
