SiteName,County,AQI,Pollutant,Status,SO2,CO,O3,O3_8hr,PM10,PM2.5,NO2,NOx,NO,WindSpeed,WindDirec,DataCreationDate,Unit,CO_8hr,PM2.5_AVG,PM10_AVG,SO2_AVG,Longitude,Latitude,SiteId
基隆,基隆市,26.0,,良好,2.7,0.3,7.6,13.0,21.0,8,15.0,17.0,1.9,1.8,259.0,2019-07-24 01:00,,0.2,8.0,19.0,2.0,121.760056,25.129167000000002,1
汐止,新北市,38.0,,良好,1.7,0.22,17,19.0,13.0,8,8.1,9.0,0.9,1.3,238.0,2019-07-24 01:00,,0.4,12.0,20.0,3.0,121.6423,25.067131,2
萬里,新北市,38.0,,良好,1.8,0.11,24,29.0,20.0,10,1.6,2.1,0.5,2.0,220.0,2019-07-24 01:00,,0.2,12.0,15.0,3.0,121.689881,25.179667000000002,3
新店,新北市,25.0,,良好,1.7,0.14,19,21.0,8.0,ND,4.1,5.3,1.2,1.9,186.0,2019-07-24 01:00,,0.4,8.0,13.0,2.0,121.537778,24.977222,4
土城,新北市,64.0,細懸浮微粒,普通,2.5,0.51,3,14.0,36.0,18,23.0,28.0,5.5,0.8,186.0,2019-07-24 01:00,,0.6,21.0,31.0,3.0,121.45186100000001,24.982528,5
板橋,新北市,70.0,細懸浮微粒,普通,5.8,0.79,2.1,11.0,41.0,30,34.0,39.0,5.8,1.5,264.0,2019-07-24 01:00,,0.9,23.0,28.0,3.0,121.45866699999999,25.012972,6
新莊,新北市,60.0,細懸浮微粒,普通,1.8,0.85,2.7,12.0,39.0,18,31.0,34.0,2.9,1.0,229.0,2019-07-24 01:00,,0.9,19.0,30.0,3.0,121.4325,25.037972,7
菜寮,新北市,45.0,,良好,1.3,0.53,6.2,11.0,23.0,10,20.0,22.0,2.2,1.2,241.0,2019-07-24 01:00,,0.8,14.0,19.0,2.0,121.48102800000001,25.06895,8
林口,新北市,26.0,,良好,3.4,0.4,11,20.0,30.0,7,25.0,29.0,3.9,1.4,207.0,2019-07-24 01:00,,0.5,8.0,23.0,2.0,121.376869,25.077197,9
淡水,新北市,38.0,,良好,1.4,0.29,14,17.0,18.0,8,9.8,11.0,1.6,,,2019-07-24 01:00,,0.6,12.0,22.0,2.0,121.44923899999999,25.1645,10
士林,臺北市,30.0,,良好,2.2,0.28,11,15.0,18.0,ND,10.0,12.0,1.9,0.8,90.0,2019-07-24 01:00,,0.5,9.0,21.0,2.0,121.51538899999998,25.105417000000003,11
中山,臺北市,53.0,細懸浮微粒,普通,1.5,0.3,16,12.0,13.0,8,10.0,11.0,0.4,0.9,219.0,2019-07-24 01:00,,0.7,16.0,19.0,1.0,121.526528,25.062361,12
萬華,臺北市,47.0,,良好,2.1,0.42,8.5,8.0,24.0,6,16.0,19.0,3.6,0.6,180.0,2019-07-24 01:00,,0.7,15.0,21.0,1.0,121.507972,25.046503,13
古亭,臺北市,42.0,,良好,1.1,0.2,19,17.0,16.0,11,7.3,8.3,1.0,1.0,182.0,2019-07-24 01:00,,0.6,13.0,18.0,1.0,121.529556,25.020608,14
松山,臺北市,44.0,,良好,1.4,0.56,3.5,11.0,16.0,12,19.0,29.0,10.0,0.7,312.0,2019-07-24 01:00,,0.7,14.0,21.0,1.0,121.57861100000001,25.05,15
基隆,基隆市,24.0,,良好,3.3,0.27,7.1,16.0,20.0,8,14.0,16.0,2.4,1.9,250.0,2019-07-24 00:00,,0.2,7.0,16.0,2.0,121.760056,25.129167000000002,1
汐止,新北市,43.0,,良好,1.1,0.44,6.6,25.0,28.0,8,17.0,23.0,5.9,1.2,242.0,2019-07-24 00:00,,0.5,13.0,23.0,3.0,121.6423,25.067131,2
萬里,新北市,39.0,,良好,1.4,0.1,23,36.0,9.0,10,1.7,2.1,0.4,2.7,214.0,2019-07-24 00:00,,0.2,12.0,14.0,3.0,121.689881,25.179667000000002,3
新店,新北市,34.0,,良好,1.5,0.16,20,24.0,10.0,ND,4.9,6.2,1.3,2.3,171.0,2019-07-24 00:00,,0.4,11.0,16.0,2.0,121.537778,24.977222,4
土城,新北市,65.0,細懸浮微粒,普通,2.6,0.5,3.7,18.0,37.0,23,23.0,28.0,5.0,1.0,158.0,2019-07-24 00:00,,0.5,21.0,30.0,3.0,121.45186100000001,24.982528,5
板橋,新北市,66.0,細懸浮微粒,普通,4.2,0.93,3,14.0,36.0,25,37.0,42.0,5.1,1.2,258.0,2019-07-24 00:00,,0.8,22.0,26.0,3.0,121.45866699999999,25.012972,6
新莊,新北市,61.0,細懸浮微粒,普通,1.8,0.9,2.9,14.0,30.0,20,32.0,36.0,4.2,1.2,241.0,2019-07-24 00:00,,0.8,20.0,28.0,3.0,121.4325,25.037972,7
菜寮,新北市,49.0,,良好,1.5,0.45,11,14.0,14.0,11,16.0,19.0,3.2,0.6,211.0,2019-07-24 00:00,,0.8,15.0,20.0,2.0,121.48102800000001,25.06895,8
林口,新北市,29.0,,良好,1.8,0.53,11,23.0,23.0,6,22.0,24.0,1.7,1.4,134.0,2019-07-24 00:00,,0.4,9.0,22.0,2.0,121.376869,25.077197,9
淡水,新北市,39.0,,良好,2.0,0.38,11,20.0,17.0,11,14.0,16.0,2.1,,,2019-07-24 00:00,,0.5,12.0,22.0,2.0,121.44923899999999,25.1645,10
士林,臺北市,33.0,,良好,1.5,0.46,2.2,19.0,23.0,7,16.0,22.0,5.9,1.4,100.0,2019-07-24 00:00,,0.5,10.0,22.0,2.0,121.51538899999998,25.105417000000003,11
中山,臺北市,57.0,細懸浮微粒,普通,1.1,0.37,11,14.0,12.0,14,16.0,17.0,1.0,2.0,157.0,2019-07-24 00:00,,0.8,18.0,22.0,1.0,121.526528,25.062361,12
萬華,臺北市,55.0,細懸浮微粒,普通,1.7,0.38,9.5,12.0,17.0,7,15.0,19.0,4.0,1.0,168.0,2019-07-24 00:00,,0.7,17.0,22.0,1.0,121.507972,25.046503,13
古亭,臺北市,45.0,,良好,1.0,0.24,17,19.0,14.0,7,9.0,11.0,1.9,0.7,194.0,2019-07-24 00:00,,0.6,14.0,19.0,1.0,121.529556,25.020608,14
松山,臺北市,44.0,,良好,2.3,0.66,3.1,17.0,18.0,17,25.0,35.0,9.8,0.4,253.0,2019-07-24 00:00,,0.6,14.0,21.0,1.0,121.57861100000001,25.05,15
大同,臺北市,58.0,細懸浮微粒,普通,2.4,1.73,-,,20.0,11,26.0,70.0,44.0,,,2019-07-24 00:00,,2.4,19.0,28.0,3.0,121.51331100000002,25.0632,16
桃園,桃園市,,,設備維護,,,,,,,,,,,,2019-07-24 00:00,,,,,,121.304383,24.995368,17
大園,桃園市,36.0,,良好,2.1,0.38,24,26.0,19.0,12,14.0,14.0,0.2,1.9,252.0,2019-07-24 00:00,,0.3,11.0,19.0,3.0,121.201811,25.060344,18
觀音,桃園市,,,設備維護,,,,,,,,,,,,2019-07-24 00:00,,,,,,121.082761,25.035503,19
平鎮,桃園市,52.0,細懸浮微粒,普通,3.2,0.33,20,33.0,28.0,14,17.0,19.0,1.7,0.9,203.0,2019-07-24 00:00,,0.3,16.0,22.0,2.0,121.20398600000001,24.952786,20
龍潭,桃園市,35.0,,良好,1.7,0.23,24,38.0,21.0,7,9.4,9.6,0.2,0.9,160.0,2019-07-24 00:00,,0.3,9.0,19.0,2.0,121.21635,24.863869,21
湖口,新竹縣,39.0,,良好,1.5,0.23,21,28.0,12.0,11,11.0,11.0,-0.1,1.2,175.0,2019-07-24 00:00,,0.2,12.0,15.0,2.0,121.038653,24.900142000000002,22
竹東,新竹縣,30.0,,良好,2.1,0.19,14,24.0,20.0,7,4.1,6.4,2.3,1.5,133.0,2019-07-24 00:00,,0.3,9.0,17.0,2.0,121.088903,24.740644,23
新竹,新竹市,29.0,,良好,1.3,0.32,13,20.0,23.0,10,14.0,16.0,1.9,1.0,173.0,2019-07-24 00:00,,0.3,9.0,16.0,1.0,120.972075,24.805619,24
頭份,苗栗縣,22.0,,良好,-0.2,0.17,15,24.0,22.0,4,6.2,6.6,0.4,1.3,152.0,2019-07-24 00:00,,0.2,4.0,17.0,1.0,120.898572,24.696969,25
苗栗,苗栗縣,34.0,,良好,1.4,0.19,5.1,17.0,22.0,8,8.4,9.2,0.8,1.0,187.0,2019-07-24 00:00,,0.3,11.0,16.0,2.0,120.8202,24.565269,26
三義,苗栗縣,21.0,,良好,1.5,0.11,16,23.0,13.0,4,1.8,2.8,1.0,1.3,199.0,2019-07-24 00:00,,0.1,5.0,16.0,2.0,120.75883300000001,24.382942,27
豐原,臺中市,32.0,,良好,0.6,0.15,8.6,17.0,24.0,6,4.8,5.2,0.4,1.5,102.0,2019-07-24 00:00,,0.2,10.0,22.0,1.0,120.74171100000001,24.256586,28
沙鹿,臺中市,18.0,,良好,3.0,0.31,8.7,16.0,20.0,ND,15.0,17.0,2.0,1.1,168.0,2019-07-24 00:00,,0.3,3.0,19.0,3.0,120.568794,24.225628,29
大里,臺中市,41.0,,良好,2.3,0.26,7.1,11.0,19.0,8,8.8,9.8,1.0,1.2,227.0,2019-07-24 00:00,,0.5,13.0,22.0,2.0,120.67768899999999,24.099611,30
忠明,臺中市,52.0,細懸浮微粒,普通,2.8,0.27,11,16.0,16.0,12,12.0,12.0,0.4,1.3,192.0,2019-07-24 00:00,,0.4,16.0,19.0,2.0,120.64109199999999,24.151958,31
西屯,臺中市,30.0,,良好,0.5,0.22,9.8,15.0,14.0,4,13.0,14.0,1.5,1.3,185.0,2019-07-24 00:00,,0.3,9.0,17.0,1.0,120.61691699999999,24.162197,32
彰化,彰化縣,17.0,,良好,3.4,0.21,11,18.0,15.0,ND,8.2,8.3,0.2,1.2,158.0,2019-07-24 00:00,,0.3,5.0,15.0,3.0,120.541519,24.066,33
線西,彰化縣,39.0,,良好,2.9,0.29,11,20.0,32.0,17,12.0,14.0,2.2,1.7,191.0,2019-07-24 00:00,,0.2,12.0,27.0,2.0,120.46906100000001,24.131672000000002,34
二林,彰化縣,38.0,,良好,2.2,0.18,4.4,16.0,24.0,16,11.0,13.0,2.3,1.9,140.0,2019-07-24 00:00,,0.1,12.0,22.0,2.0,120.409653,23.925175,35
南投,南投縣,15.0,,良好,2.8,0.19,3.4,11.0,18.0,6,8.8,10.0,1.5,1.6,208.0,2019-07-24 00:00,,0.3,5.0,16.0,2.0,120.68530600000001,23.913,36
斗六,雲林縣,20.0,,良好,2.3,0.19,9.9,14.0,17.0,ND,5.3,6.6,1.3,0.8,150.0,2019-07-24 00:00,,0.2,6.0,18.0,3.0,120.54499399999999,23.711853,37
崙背,雲林縣,26.0,,良好,1.9,0.26,2.7,14.0,21.0,11,16.0,19.0,3.3,1.2,132.0,2019-07-24 00:00,,0.2,8.0,19.0,2.0,120.34874199999999,23.757547,38
