SiteName,County,AQI,Pollutant,Status,SO2,CO,O3,O3_8hr,PM10,PM2.5,NO2,NOx,NO,WindSpeed,WindDirec,DataCreationDate,Unit,CO_8hr,PM2.5_AVG,PM10_AVG,SO2_AVG,Longitude,Latitude,SiteId
基隆,基隆市,69,細懸浮微粒,普通,0.9,0.27,56,51.0,44,29,5.4,6.4,1.0,0.9,308.0,2020-03-23 00:00,,0.4,23,37,2.0,121.760056,25.129167000000002,1
汐止,新北市,64,細懸浮微粒,普通,1.5,0.39,45,47.0,27,18,11.0,11.0,0.7,1.8,43.0,2020-03-23 00:00,,0.5,21,35,3.0,121.6423,25.067131,2
萬里,新北市,70,細懸浮微粒,普通,1.2,0.28,59,46.0,53,28,3.1,3.3,0.1,3.8,20.0,2020-03-23 00:00,,0.4,23,34,2.0,121.689881,25.179667000000002,3
新店,新北市,69,細懸浮微粒,普通,1.3,0.42,34,41.0,26,17,13.0,13.0,0.3,1.2,16.0,2020-03-23 00:00,,0.5,23,33,2.0,121.537778,24.977222,4
土城,新北市,75,細懸浮微粒,普通,2.6,0.37,33,38.0,33,17,13.0,14.0,0.9,1.2,261.0,2020-03-23 00:00,,0.6,25,42,3.0,121.45186100000001,24.982528,5
板橋,新北市,69,細懸浮微粒,普通,0.6,0.38,32,35.0,29,17,6.8,7.4,0.6,1.5,4.2,2020-03-23 00:00,,0.6,23,40,2.0,121.45866699999999,25.012972,6
新莊,新北市,71,細懸浮微粒,普通,1.7,0.3,38,41.0,32,19,7.2,9.8,2.5,3.4,5.8,2020-03-23 00:00,,0.4,24,40,3.0,121.4325,25.037972,7
菜寮,新北市,69,細懸浮微粒,普通,1.8,0.34,26,29.0,20,16,8.3,9.3,1.0,1.4,294.0,2020-03-23 00:00,,0.4,23,34,3.0,121.48102800000001,25.06895,8
林口,新北市,73,細懸浮微粒,普通,0.4,0.25,46,47.0,33,23,3.7,5.2,1.4,3.0,23.0,2020-03-23 00:00,,0.3,24,39,1.0,121.376869,25.077197,9
淡水,新北市,63,細懸浮微粒,普通,0.3,0.3,48,39.0,39,25,4.3,5.1,0.8,,,2020-03-23 00:00,,0.4,20,34,2.0,121.44923899999999,25.1645,10
士林,臺北市,65,細懸浮微粒,普通,1.4,0.3,38,45.0,25,16,6.1,6.0,-0.1,1.6,134.0,2020-03-23 00:00,,0.4,21,35,3.0,121.51538899999998,25.105417000000003,11
