SiteName,County,AQI,Pollutant,Status,SO2,CO,O3,O3_8hr,PM10,PM2.5,NO2,NOx,NO,WindSpeed,WindDirec,DataCreationDate,Unit,CO_8hr,PM2.5_AVG,PM10_AVG,SO2_AVG,Longitude,Latitude,SiteId
苗栗,苗栗縣,31,,良好,0.5,0.28,34.7,31,22,9,7.2,8.9,1.8,1,45,2020-10-15 10:00,,0.2,9,25,2,120.8202,24.565269,26
中山,臺北市,44,,良好,1.6,0.62,30.9,44,32,15,28.3,37.1,8.8,3,114,2020-10-15 10:00,,0.4,14,33,3,121.526528,25.062361,12
萬華,臺北市,45,,良好,2.1,0.38,38.5,49,27,14,23,28.3,5.3,2.9,98,2020-10-15 10:00,,0.2,12,28,2,121.507972,25.046503,13
古亭,臺北市,44,,良好,1.6,0.32,45.5,48,24,9,11.5,13.6,2.1,2.1,51,2020-10-15 10:00,,0.2,11,31,2,121.529556,25.020608,14
松山,臺北市,47,,良好,2.2,0.46,28.8,44,30,17,29.7,36.9,7.2,1.9,55,2020-10-15 10:00,,0.3,14,33,3,121.578611,25.05,15
大同,臺北市,56,細懸浮微粒,普通,2,0.6,-,-,49,25,26.8,40.8,14,-,-,2020-10-15 10:00,,0.4,18,43,3,121.513311,25.0632,16
桃園,桃園市,36,,良好,6.4,0.37,39.4,39,37,9,12.1,13.5,1.5,4.7,78,2020-10-15 10:00,,0.3,10,34,5,121.30872222,24.98677778,17
大園,桃園市,47,,良好,2.1,0.23,50,51,50,16,,,,6.9,56,2020-10-15 10:00,,0.2,13,35,3,121.201811,25.060344,18
觀音,桃園市,59,細懸浮微粒,普通,4.4,0.22,52.5,51,42,21,,,,5.7,70,2020-10-15 10:00,,0.2,19,37,4,121.082761,25.035503,19
平鎮,桃園市,45,,良好,2.1,0.38,51.5,49,34,10,10.8,13.3,2.6,4.3,59,2020-10-15 10:00,,0.3,13,30,3,121.203986,24.952786,20
龍潭,桃園市,46,,良好,1.4,0.2,53.5,50,35,17,6.4,9.1,2.7,8,57,2020-10-15 10:00,,0.1,11,29,2,121.21635,24.863869,21
湖口,新竹縣,48,,良好,1.4,0.3,58.2,52,43,16,7.8,9.4,1.6,9.2,50,2020-10-15 10:00,,0.3,14,31,2,121.038653,24.900142,22
竹東,新竹縣,43,,良好,2.3,0.2,52,46,29,10,3.8,5.3,1.6,4.2,49,2020-10-15 10:00,,0.2,8,25,1,121.088903,24.740644,23
新竹,新竹市,47,,良好,,0.28,56.6,51,41,13,,,,4.7,49,2020-10-15 10:00,,0.2,11,31,,120.972075,24.805619,24
頭份,苗栗縣,40,,良好,1.3,0.2,46.2,40,35,15,6.6,7.7,1.1,4.3,81,2020-10-15 10:00,,0.2,12,29,1,120.898572,24.696969,25
楠梓,高雄市,78,細懸浮微粒,普通,3,0.3,60.1,25,55,29,,,,2.3,299,2020-10-15 10:00,,0.4,26,62,2,120.328289,22.733667,53
左營,高雄市,70,細懸浮微粒,普通,3.3,0.3,60.4,34,60,30,9.1,10.9,1.8,3.2,300,2020-10-15 10:00,,0.4,23,60,3,120.292917,22.674861,54
前金,高雄市,72,細懸浮微粒,普通,3.3,0.25,52.2,35,43,20,,,,2.3,226,2020-10-15 10:00,,0.3,24,61,3,120.288086,22.632567,56
前鎮,高雄市,60,細懸浮微粒,普通,2.7,0.35,40.6,35,53,19,20.9,25.9,5.1,1.6,8,2020-10-15 10:00,,0.4,19,53,2,120.307564,22.605386,57
小港,高雄市,76,細懸浮微粒,普通,,,,29,,,,,,,,2020-10-15 10:00,,0.4,26,57,2,120.337736,22.565833,58
屏東,屏東縣,78,細懸浮微粒,普通,2.1,0.24,52.5,26,47,25,6.3,8.3,2,1.1,324,2020-10-15 10:00,,0.3,26,56,2,120.488033,22.673081,59
潮州,屏東縣,81,細懸浮微粒,普通,1.9,0.32,56.6,25,46,22,4.1,5.3,1.2,1.5,279,2020-10-15 10:00,,0.3,28,53,2,120.561175,22.523108,60
