SiteName,County,AQI,Pollutant,Status,SO2,CO,O3,O3_8hr,PM10,PM2.5,NO2,NOx,NO,WindSpeed,WindDirec,DataCreationDate,Unit,CO_8hr,PM2.5_AVG,PM10_AVG,SO2_AVG,Longitude,Latitude,SiteId
富貴角,新北市,54.0,細懸浮微粒,普通,3.0,0.18,20,18.0,26.0,15.0,7.2,11.0,3.7,3.0,257.0,2018-05-19 09:00,,0.2,17.0,25.0,1.0,121.536763,25.298562,
基隆,基隆市,64.0,細懸浮微粒,普通,23.0,0.23,28,14.0,37.0,24.0,20.0,26.0,6.6,1.1,67.0,2018-05-19 10:00,,0.2,21.0,33.0,6.0,121.760056,25.129167000000002,
基隆,基隆市,63.0,細懸浮微粒,普通,8.3,0.19,18,12.0,33.0,15.0,11.0,17.0,5.5,1.4,102.0,2018-05-19 09:00,,0.2,20.0,32.0,6.0,121.760056,25.129167000000002,
汐止,新北市,64.0,細懸浮微粒,普通,16.0,0.37,17,16.0,42.0,26.0,22.0,33.0,12.0,1.6,55.0,2018-05-19 09:00,,0.3,21.0,36.0,8.0,121.6423,25.067131,
萬里,新北市,66.0,細懸浮微粒,普通,6.3,0.17,29,17.0,40.0,23.0,5.6,7.0,1.5,2.5,42.0,2018-05-19 09:00,,0.2,22.0,35.0,4.0,121.689881,25.179667000000002,
新店,新北市,64.0,細懸浮微粒,普通,3.4,0.45,24,15.0,45.0,26.0,14.0,19.0,5.2,1.6,159.0,2018-05-19 09:00,,0.3,21.0,34.0,5.0,121.537778,24.977222,
土城,新北市,71.0,細懸浮微粒,普通,9.0,0.49,17,8.0,51.0,25.0,20.0,28.0,8.3,1.7,264.0,2018-05-19 09:00,,0.5,24.0,46.0,4.0,121.45186100000001,24.982528,
板橋,新北市,77.0,細懸浮微粒,普通,8.7,0.58,14,10.0,57.0,26.0,23.0,32.0,8.5,1.4,124.0,2018-05-19 09:00,,0.4,26.0,44.0,6.0,121.45866699999999,25.012972,
新莊,新北市,70.0,細懸浮微粒,普通,8.6,0.44,17,11.0,50.0,26.0,20.0,30.0,9.6,2.1,211.0,2018-05-19 09:00,,0.4,23.0,41.0,5.0,121.4325,25.037972,
菜寮,新北市,76.0,細懸浮微粒,普通,6.4,0.43,12,12.0,45.0,29.0,17.0,26.0,8.5,1.2,261.0,2018-05-19 09:00,,0.3,26.0,41.0,5.0,121.48102800000001,25.06895,
林口,新北市,67.0,細懸浮微粒,普通,8.2,0.35,12,9.0,50.0,24.0,18.0,30.0,12.0,1.1,208.0,2018-05-19 09:00,,0.3,22.0,50.0,5.0,121.376869,25.077197,
淡水,新北市,58.0,細懸浮微粒,普通,6.7,0.27,12,9.0,37.0,19.0,12.0,18.0,6.6,,,2018-05-19 09:00,,0.3,19.0,36.0,3.0,121.44923899999999,25.1645,
士林,臺北市,71.0,細懸浮微粒,普通,5.2,0.32,16,14.0,33.0,25.0,13.0,20.0,7.3,1.4,294.0,2018-05-19 09:00,,0.3,24.0,30.0,3.0,121.51538899999998,25.105417000000003,
中山,臺北市,62.0,細懸浮微粒,普通,5.4,0.58,18,14.0,56.0,20.0,22.0,31.0,9.3,1.5,207.0,2018-05-19 09:00,,0.4,20.0,43.0,5.0,121.526528,25.062361,
萬華,臺北市,63.0,細懸浮微粒,普通,5.9,0.52,14,15.0,53.0,25.0,23.0,33.0,9.6,1.2,231.0,2018-05-19 09:00,,0.4,20.0,39.0,5.0,121.507972,25.046503,
古亭,臺北市,41.0,,良好,3.2,0.63,21,17.0,43.0,22.0,21.0,29.0,8.2,1.7,163.0,2018-05-19 09:00,,0.3,13.0,40.0,5.0,121.529556,25.020608,
松山,臺北市,68.0,細懸浮微粒,普通,3.6,0.41,19,18.0,51.0,31.0,19.0,27.0,7.2,0.9,26.0,2018-05-19 09:00,,0.3,22.0,37.0,5.0,121.57861100000001,25.05,
大同,臺北市,77.0,細懸浮微粒,普通,6.0,0.93,-,,53.0,29.0,27.0,56.0,28.0,,,2018-05-19 09:00,,0.5,26.0,57.0,6.0,121.51331100000002,25.0632,
