SiteName,County,AQI,Pollutant,Status,SO2,CO,O3,O3_8hr,PM10,PM2.5,NO2,NOx,NO,WindSpeed,WindDirec,DataCreationDate,Unit,CO_8hr,PM2.5_AVG,PM10_AVG,SO2_AVG,Longitude,Latitude,SiteId
基隆,基隆市,63.0,細懸浮微粒,普通,1.1,0.25,35,32.0,30.0,22,7.8,9.2,1.4,0.4,306.0,2020-02-14 00:00,,0.3,20.0,28.0,1.0,121.760056,25.129167000000002,1
汐止,新北市,66.0,細懸浮微粒,普通,0.8,0.42,25,20.0,34.0,23,15.0,18.0,2.7,1.9,24.0,2020-02-14 00:00,,0.6,22.0,31.0,3.0,121.6423,25.067131,2
萬里,新北市,59.0,細懸浮微粒,普通,1.3,0.25,42,39.0,34.0,20,3.6,4.2,0.6,0.4,330.0,2020-02-14 00:00,,0.3,19.0,27.0,2.0,121.689881,25.179667000000002,3
大同,臺北市,77.0,細懸浮微粒,普通,2.1,1.1,-,,36.0,33,28.0,47.0,20.0,,,2020-02-14 00:00,,1.4,26.0,35.0,3.0,121.51331100000002,25.0632,16
馬公,澎湖縣,66.0,細懸浮微粒,普通,2.2,0.32,40,43.0,43.0,22,7.3,8.7,1.4,0.7,123.0,2020-02-14 00:00,,0.3,22.0,39.0,3.0,119.566158,23.569031,78
關山,臺東縣,18.0,,良好,1.6,-,8.5,19.0,9.0,3,1.8,3.6,1.8,0.6,349.0,2020-02-14 00:00,,,5.0,9.0,2.0,121.161933,23.045082999999998,80
麥寮,雲林縣,73.0,細懸浮微粒,普通,0.9,0.22,17,28.0,23.0,10,5.1,5.1,0.0,0.8,26.0,2020-02-14 00:00,,0.3,24.0,44.0,2.0,120.251825,23.753505999999998,83
富貴角,新北市,53.0,細懸浮微粒,普通,0.1,0.24,35,37.0,26.0,12,2.5,2.5,-0.1,2.6,97.0,2020-02-14 00:00,,0.2,17.0,29.0,1.0,121.536763,25.298562,84
復興,高雄市,31.0,,良好,2.0,0.36,19,20.0,18.0,8,10.0,12.0,1.8,1.0,133.0,2020-02-14 00:00,,0.4,9.0,21.0,3.0,120.312017,22.608711,71
埔里,南投縣,,,設備維護,,,,,,,,,,,,2020-02-14 00:00,,,,,,120.967903,23.968842000000002,72
馬祖,連江縣,64.0,細懸浮微粒,普通,1.7,0.3,23,30.0,,21,12.0,13.0,0.8,2.1,6.1,2020-02-14 00:00,,0.3,21.0,19.0,2.0,119.949875,26.160469,75
金門,金門縣,94.0,細懸浮微粒,普通,2.1,0.35,32,35.0,52.0,37,7.9,8.1,0.2,0.4,110.0,2020-02-14 00:00,,0.3,33.0,53.0,2.0,118.312256,24.432133,77
臺南(麻豆),臺南市,44.0,,良好,2.2,0.12,21,27.0,21.0,9,3.8,4.7,0.9,0.8,57.0,2020-02-14 00:00,,0.1,13.0,29.0,3.0,,,201
新店,新北市,68.0,細懸浮微粒,普通,2.2,0.94,0.8,16.0,31.0,22,38.0,49.0,11.0,1.1,291.0,2020-02-14 00:00,,0.6,22.0,30.0,2.0,121.537778,24.977222,4
土城,新北市,73.0,細懸浮微粒,普通,1.8,0.81,6.1,13.0,36.0,27,33.0,43.0,10.0,1.5,337.0,2020-02-14 00:00,,0.7,25.0,35.0,2.0,121.45186100000001,24.982528,5
板橋,新北市,65.0,細懸浮微粒,普通,2.0,0.56,11,14.0,37.0,21,25.0,29.0,4.6,1.7,308.0,2020-02-14 00:00,,0.7,21.0,34.0,3.0,121.45866699999999,25.012972,6
新莊,新北市,67.0,細懸浮微粒,普通,1.7,0.34,23,21.0,37.0,26,15.0,16.0,1.0,1.5,250.0,2020-02-14 00:00,,0.5,22.0,34.0,3.0,121.4325,25.037972,7
菜寮,新北市,69.0,細懸浮微粒,普通,1.0,0.39,20,16.0,34.0,27,15.0,16.0,1.2,0.7,323.0,2020-02-14 00:00,,0.6,23.0,32.0,2.0,121.48102800000001,25.06895,8
林口,新北市,59.0,細懸浮微粒,普通,1.1,0.28,29,30.0,13.0,10,8.7,10.0,1.6,1.3,135.0,2020-02-14 00:00,,0.3,19.0,25.0,2.0,121.376869,25.077197,9
淡水,新北市,61.0,細懸浮微粒,普通,2.4,0.3,29,32.0,25.0,21,5.5,6.1,0.6,,,2020-02-14 00:00,,0.3,20.0,26.0,3.0,121.44923899999999,25.1645,10
士林,臺北市,61.0,細懸浮微粒,普通,1.9,0.38,23,26.0,31.0,26,11.0,14.0,2.7,1.4,225.0,2020-02-14 00:00,,0.5,20.0,33.0,3.0,121.51538899999998,25.105417000000003,11
中山,臺北市,71.0,細懸浮微粒,普通,-0.1,0.74,11,9.0,34.0,28,26.0,35.0,8.4,1.1,119.0,2020-02-14 00:00,,1.1,24.0,32.0,2.0,121.526528,25.062361,12
萬華,臺北市,64.0,細懸浮微粒,普通,0.0,0.56,18,15.0,41.0,30,21.0,27.0,6.8,0.6,215.0,2020-02-14 00:00,,0.7,21.0,33.0,1.0,121.507972,25.046503,13
古亭,臺北市,67.0,細懸浮微粒,普通,1.8,0.71,12,14.0,36.0,27,26.0,34.0,8.1,0.9,279.0,2020-02-14 00:00,,0.7,22.0,29.0,2.0,121.529556,25.020608,14
松山,臺北市,73.0,細懸浮微粒,普通,1.8,0.56,9.5,14.0,34.0,27,26.0,33.0,6.7,1.9,33.0,2020-02-14 00:00,,0.6,25.0,35.0,3.0,121.57861100000001,25.05,15
桃園,桃園市,75.0,細懸浮微粒,普通,1.9,0.4,9.6,16.0,43.0,36,23.0,26.0,2.5,0.6,76.0,2020-02-14 00:00,,0.5,25.0,37.0,4.0,121.304383,24.995368,17
大園,桃園市,80.0,細懸浮微粒,普通,4.6,0.3,31,30.0,30.0,23,9.3,9.4,0.1,1.5,93.0,2020-02-14 00:00,,0.3,27.0,39.0,7.0,121.201811,25.060344,18
觀音,桃園市,75.0,細懸浮微粒,普通,3.0,0.28,29,31.0,31.0,22,8.6,8.6,0.0,3.2,85.0,2020-02-14 00:00,,0.3,25.0,41.0,5.0,121.082761,25.035503,19
平鎮,桃園市,74.0,細懸浮微粒,普通,3.6,0.43,9.9,20.0,58.0,36,25.0,29.0,3.2,1.3,83.0,2020-02-14 00:00,,0.5,25.0,44.0,4.0,121.20398600000001,24.952786,20
龍潭,桃園市,72.0,細懸浮微粒,普通,1.3,0.49,13,25.0,46.0,33,21.0,23.0,1.8,0.8,132.0,2020-02-14 00:00,,0.4,24.0,33.0,1.0,121.21635,24.863869,21
湖口,新竹縣,81.0,細懸浮微粒,普通,2.1,0.37,18,28.0,56.0,40,14.0,14.0,-0.1,2.4,94.0,2020-02-14 00:00,,0.3,28.0,40.0,3.0,121.038653,24.900142000000002,22
竹東,新竹縣,64.0,細懸浮微粒,普通,2.2,0.34,16,30.0,32.0,23,14.0,15.0,1.1,1.5,136.0,2020-02-14 00:00,,0.4,21.0,27.0,2.0,121.088903,24.740644,23
新竹,新竹市,69.0,細懸浮微粒,普通,0.6,0.31,24,27.0,44.0,31,12.0,11.0,-0.2,0.9,82.0,2020-02-14 00:00,,0.4,23.0,36.0,1.0,120.972075,24.805619,24
頭份,苗栗縣,71.0,細懸浮微粒,普通,0.9,0.31,26,25.0,45.0,25,7.3,8.6,1.3,0.9,104.0,2020-02-14 00:00,,0.4,24.0,39.0,1.0,120.898572,24.696969,25
苗栗,苗栗縣,66.0,細懸浮微粒,普通,1.7,0.29,19,19.0,26.0,11,8.0,9.7,1.7,2.5,39.0,2020-02-14 00:00,,0.4,22.0,35.0,3.0,120.8202,24.565269,26
三義,苗栗縣,46.0,,良好,1.3,0.16,27,31.0,12.0,4,3.4,4.1,0.7,1.1,189.0,2020-02-14 00:00,,0.2,14.0,24.0,2.0,120.75883300000001,24.382942,27
豐原,臺中市,50.0,,良好,0.7,0.19,31,35.0,10.0,4,4.1,4.8,0.7,1.7,169.0,2020-02-14 00:00,,0.3,15.0,25.0,2.0,120.74171100000001,24.256586,28
沙鹿,臺中市,58.0,細懸浮微粒,普通,-0.2,0.22,30,31.0,12.0,10,5.3,6.0,0.7,2.6,170.0,2020-02-14 00:00,,0.4,18.0,34.0,3.0,120.568794,24.225628,29
大里,臺中市,52.0,細懸浮微粒,普通,1.9,0.22,26,31.0,17.0,ND,5.3,5.9,0.6,1.4,209.0,2020-02-14 00:00,,0.4,16.0,35.0,3.0,120.67768899999999,24.099611,30
忠明,臺中市,61.0,細懸浮微粒,普通,2.0,0.36,20,24.0,15.0,10,13.0,14.0,1.1,1.1,246.0,2020-02-14 00:00,,0.5,19.0,35.0,3.0,120.64109199999999,24.151958,31
西屯,臺中市,68.0,細懸浮微粒,普通,1.7,0.25,28,27.0,20.0,11,9.1,9.7,0.6,1.2,216.0,2020-02-14 00:00,,0.4,23.0,38.0,3.0,120.61691699999999,24.162197,32
彰化,彰化縣,55.0,細懸浮微粒,普通,1.3,0.29,25,26.0,11.0,6,5.1,5.7,0.6,0.5,282.0,2020-02-14 00:00,,0.5,17.0,31.0,3.0,120.541519,24.066,33
線西,彰化縣,67.0,細懸浮微粒,普通,1.5,0.2,29,30.0,16.0,11,4.7,5.7,1.0,2.2,153.0,2020-02-14 00:00,,0.3,22.0,40.0,4.0,120.46906100000001,24.131672000000002,34
二林,彰化縣,72.0,細懸浮微粒,普通,1.3,0.18,19,27.0,13.0,9,3.7,4.3,0.6,1.2,349.0,2020-02-14 00:00,,0.3,24.0,43.0,4.0,120.409653,23.925175,35
南投,南投縣,63.0,細懸浮微粒,普通,1.3,0.3,20,37.0,16.0,10,8.9,9.1,0.2,1.4,291.0,2020-02-14 00:00,,0.5,20.0,34.0,2.0,120.68530600000001,23.913,36
斗六,雲林縣,55.0,細懸浮微粒,普通,2.0,0.17,24,32.0,15.0,5,5.2,6.4,1.3,1.2,77.0,2020-02-14 00:00,,0.3,17.0,34.0,2.0,120.54499399999999,23.711853,37
崙背,雲林縣,67.0,細懸浮微粒,普通,1.8,0.18,20,32.0,20.0,9,5.9,6.6,0.7,1.3,11.0,2020-02-14 00:00,,0.3,22.0,53.0,2.0,120.34874199999999,23.757547,38
新港,嘉義縣,67.0,細懸浮微粒,普通,1.2,0.21,21,30.0,18.0,10,5.8,6.7,0.9,1.9,107.0,2020-02-14 00:00,,0.3,22.0,42.0,3.0,120.34553100000001,23.554839,39
