SiteName,County,AQI,Pollutant,Status,SO2,CO,O3,O3_8hr,PM10,PM2.5,NO2,NOx,NO,WindSpeed,WindDirec,DataCreationDate,Unit,CO_8hr,PM2.5_AVG,PM10_AVG,SO2_AVG,Longitude,Latitude,SiteId
松山,臺北市,59.0,細懸浮微粒,普通,1.1,0.34,30,26.0,28.0,17,12.0,13.0,0.7,1.8,53.0,2018-11-13 00:00,,0.5,19.0,38.0,2,121.57861100000001,25.05,
基隆,基隆市,36.0,,良好,1.3,0.25,41,39.0,19.0,ND,4.0,3.7,-0.3,2.0,84.0,2018-11-13 00:00,,0.3,9.0,32.0,3,121.760056,25.129167000000002,
萬里,新北市,48.0,,良好,1.8,0.25,45,44.0,49.0,8,2.8,4.2,1.4,9.2,21.0,2018-11-13 00:00,,0.3,13.0,52.0,3,121.689881,25.179667000000002,
新店,新北市,43.0,,良好,3.4,0.32,28,27.0,22.0,6,12.0,13.0,1.2,1.0,95.0,2018-11-13 00:00,,0.5,13.0,30.0,2,121.537778,24.977222,
土城,新北市,63.0,細懸浮微粒,普通,2.3,0.39,31,30.0,29.0,11,12.0,13.0,0.1,1.4,138.0,2018-11-13 00:00,,0.5,20.0,36.0,3,121.45186100000001,24.982528,
板橋,新北市,74.0,細懸浮微粒,普通,2.4,0.45,25,23.0,27.0,20,16.0,17.0,0.9,1.3,56.0,2018-11-13 00:00,,0.6,25.0,37.0,4,121.45866699999999,25.012972,
新莊,新北市,46.0,,良好,1.3,0.33,31,28.0,27.0,8,12.0,15.0,2.8,1.7,21.0,2018-11-13 00:00,,0.5,14.0,34.0,4,121.4325,25.037972,
菜寮,新北市,35.0,,良好,1.4,0.42,24,22.0,15.0,6,11.0,13.0,1.5,1.6,107.0,2018-11-13 00:00,,0.6,11.0,27.0,3,121.48102800000001,25.06895,
林口,新北市,35.0,,良好,1.8,0.26,41,38.0,26.0,3,5.5,6.6,1.1,3.4,40.0,2018-11-13 00:00,,0.4,10.0,37.0,3,121.376869,25.077197,
淡水,新北市,41.0,,良好,2.1,0.26,40,39.0,19.0,10,3.8,4.3,0.5,,,2018-11-13 00:00,,0.3,13.0,24.0,3,121.44923899999999,25.1645,
士林,臺北市,49.0,,良好,1.4,0.31,31,29.0,11.0,10,8.4,9.9,1.5,1.3,78.0,2018-11-13 00:00,,0.4,15.0,28.0,2,121.51538899999998,25.105417000000003,
中山,臺北市,58.0,細懸浮微粒,普通,1.1,0.47,26,19.0,28.0,13,15.0,17.0,1.7,1.8,127.0,2018-11-13 00:00,,0.7,18.0,38.0,3,121.526528,25.062361,
萬華,臺北市,43.0,,良好,0.1,0.35,29,22.0,21.0,9,13.0,15.0,1.3,1.9,94.0,2018-11-13 00:00,,0.5,13.0,28.0,2,121.507972,25.046503,
古亭,臺北市,59.0,細懸浮微粒,普通,1.8,0.37,30,27.0,32.0,9,13.0,14.0,1.7,1.8,98.0,2018-11-13 00:00,,0.5,19.0,41.0,2,121.529556,25.020608,
汐止,新北市,,,設備維護,1.9,0.31,33,36.0,,3,11.0,11.0,0.6,1.9,43.0,2018-11-13 00:00,,0.4,9.0,,2,121.6423,25.067131,
觀音,桃園市,59.0,細懸浮微粒,普通,4.7,0.29,39,36.0,23.0,8,6.4,6.6,0.3,5.0,52.0,2018-11-13 00:00,,0.4,19.0,35.0,4,121.082761,25.035503,
橋頭,高雄市,157.0,細懸浮微粒,對所有族群不健康,2.7,0.55,11,31.0,107.0,78,22.0,23.0,0.6,2.1,18.0,2018-11-13 00:00,,0.5,67.0,95.0,3,120.30568899999999,22.757506,
仁武,高雄市,128.0,細懸浮微粒,對敏感族群不健康,,0.5,,,88.0,48,23.0,23.0,0.6,1.4,340.0,2018-11-13 00:00,,0.5,46.0,82.0,5,120.332631,22.689056,
關山,臺東縣,25.0,,良好,0.7,-,9.8,13.0,23.0,8,1.6,3.4,1.8,0.8,126.0,2018-11-13 00:00,,,8.0,16.0,1,121.161933,23.045082999999998,
