SiteName,County,AQI,Pollutant,Status,SO2,CO,O3,O3_8hr,PM10,PM2.5,NO2,NOx,NO,WindSpeed,WindDirec,DataCreationDate,Unit,CO_8hr,PM2.5_AVG,PM10_AVG,SO2_AVG,Longitude,Latitude,SiteId
士林,臺北市,,,設備維護,,,,,,,,,,,,2019-10-10 10:00,,,,,,121.51538899999998,25.105417000000003,11
士林,臺北市,,,設備維護,,,,,,,,,,,,2019-10-10 03:00,,,,,,121.51538899999998,25.105417000000003,11
中山,臺北市,50.0,,良好,1.1,0.34,48,37.0,31.0,15.0,8.9,9.0,0.2,1.6,120.0,2019-10-10 03:00,,0.5,15.0,29.0,2.0,121.526528,25.062361,12
萬華,臺北市,41.0,,良好,1.2,0.32,51,36.0,36.0,10.0,8.9,10.0,1.4,1.9,87.0,2019-10-10 03:00,,0.4,13.0,31.0,1.0,121.507972,25.046503,13
古亭,臺北市,44.0,,良好,1.4,0.26,50,45.0,30.0,16.0,5.9,6.2,0.2,0.6,111.0,2019-10-10 03:00,,0.3,14.0,27.0,2.0,121.529556,25.020608,14
松山,臺北市,52.0,細懸浮微粒,普通,2.0,0.31,43,31.0,35.0,17.0,6.6,7.7,1.1,0.7,93.0,2019-10-10 03:00,,0.5,16.0,32.0,2.0,121.57861100000001,25.05,15
大同,臺北市,55.0,細懸浮微粒,普通,2.0,0.39,-,,26.0,18.0,14.0,15.0,1.0,,,2019-10-10 03:00,,0.6,17.0,31.0,2.0,121.51331100000002,25.0632,16
桃園,桃園市,48.0,,良好,3.7,0.32,48,40.0,32.0,14.0,8.0,9.3,1.4,1.7,63.0,2019-10-10 03:00,,0.5,15.0,29.0,4.0,121.304383,24.995368,17
大園,桃園市,49.0,,良好,1.8,0.26,49,42.0,30.0,17.0,7.8,7.8,0.0,2.5,74.0,2019-10-10 03:00,,0.3,15.0,31.0,5.0,121.201811,25.060344,18
觀音,桃園市,47.0,,良好,3.5,0.27,47,51.0,37.0,16.0,11.0,11.0,-0.2,3.2,78.0,2019-10-10 03:00,,0.3,15.0,35.0,4.0,121.082761,25.035503,19
平鎮,桃園市,47.0,,良好,3.0,0.32,50,41.0,35.0,11.0,7.6,8.1,0.5,2.1,60.0,2019-10-10 03:00,,0.4,14.0,31.0,2.0,121.20398600000001,24.952786,20
龍潭,桃園市,46.0,,良好,2.6,0.32,46,45.0,30.0,15.0,7.0,8.2,1.2,2.8,47.0,2019-10-10 03:00,,0.3,14.0,28.0,3.0,121.21635,24.863869,21
湖口,新竹縣,48.0,,良好,2.7,0.29,45,42.0,29.0,18.0,7.9,8.0,0.1,2.8,50.0,2019-10-10 03:00,,0.3,15.0,27.0,2.0,121.038653,24.900142000000002,22
竹東,新竹縣,43.0,,良好,1.5,0.22,45,45.0,23.0,15.0,1.0,2.9,1.9,1.6,120.0,2019-10-10 03:00,,0.2,13.0,23.0,2.0,121.088903,24.740644,23
新竹,新竹市,45.0,,良好,3.4,0.39,40,40.0,26.0,16.0,12.0,12.0,0.3,2.4,61.0,2019-10-10 03:00,,0.4,14.0,28.0,2.0,120.972075,24.805619,24
頭份,苗栗縣,47.0,,良好,0.5,0.3,41,41.0,26.0,13.0,8.2,9.7,1.5,1.6,96.0,2019-10-10 03:00,,0.3,14.0,26.0,1.0,120.898572,24.696969,25
苗栗,苗栗縣,55.0,細懸浮微粒,普通,1.9,0.28,33,31.0,23.0,15.0,7.7,8.9,1.2,1.6,52.0,2019-10-10 03:00,,0.4,17.0,26.0,2.0,120.8202,24.565269,26
中壢,桃園市,44.0,,良好,3.0,0.48,38,35.0,26.0,14.0,14.0,17.0,3.0,0.8,338.0,2019-10-10 05:00,,0.6,14.0,26.0,2.0,121.221667,24.953278,68
竹山,南投縣,68.0,細懸浮微粒,普通,1.2,0.26,12,19.0,37.0,23.0,7.1,8.1,1.0,0.5,280.0,2019-10-10 05:00,,0.3,22.0,40.0,2.0,120.677306,23.756389000000002,69
永和,新北市,39.0,,良好,1.4,0.29,38,42.0,31.0,11.0,4.3,5.1,0.8,0.8,83.0,2019-10-10 05:00,,0.4,11.0,30.0,1.0,121.516306,25.017,70
復興,高雄市,74.0,細懸浮微粒,普通,3.9,0.35,27,41.0,34.0,25.0,18.0,19.0,1.1,1.1,85.0,2019-10-10 05:00,,0.3,25.0,34.0,3.0,120.312017,22.608711,71
埔里,南投縣,71.0,細懸浮微粒,普通,1.8,0.22,14,28.0,29.0,15.0,7.3,8.7,1.4,0.4,154.0,2019-10-10 05:00,,0.3,24.0,38.0,2.0,120.967903,23.968842000000002,72
馬祖,連江縣,84.0,臭氧八小時,普通,1.8,0.24,60,65.0,24.0,17.0,2.8,3.3,0.4,0.9,352.0,2019-10-10 05:00,,0.2,16.0,29.0,2.0,119.949875,26.160469,75
金門,金門縣,65.0,細懸浮微粒,普通,3.5,0.35,48,48.0,39.0,16.0,6.6,7.0,0.4,2.9,24.0,2019-10-10 05:00,,0.4,21.0,42.0,2.0,118.312256,24.432133,77
花蓮,花蓮縣,43.0,,良好,1.1,0.27,22,34.0,27.0,14.0,,,,1.7,231.0,2019-10-10 06:00,,0.3,13.0,23.0,1.0,121.599769,23.971306,63
淡水,新北市,47.0,,良好,1.2,0.3,56,51.0,16.0,10.0,3.7,4.2,0.5,,,2019-10-10 15:00,,0.3,11.0,18.0,1.0,121.44923899999999,25.1645,10
士林,臺北市,,,設備維護,,,,,,,,,,,,2019-10-10 15:00,,,,,,121.51538899999998,25.105417000000003,11
中山,臺北市,44.0,,良好,1.2,0.45,49,47.0,22.0,15.0,18.0,21.0,3.1,2.4,108.0,2019-10-10 15:00,,0.4,13.0,23.0,2.0,121.526528,25.062361,12
萬華,臺北市,44.0,,良好,0.7,0.4,57,48.0,23.0,12.0,17.0,20.0,3.4,1.8,74.0,2019-10-10 15:00,,0.4,11.0,24.0,1.0,121.507972,25.046503,13
古亭,臺北市,47.0,,良好,2.4,0.33,62,51.0,30.0,15.0,10.0,11.0,1.2,1.5,71.0,2019-10-10 15:00,,0.3,13.0,25.0,2.0,121.529556,25.020608,14
松山,臺北市,48.0,,良好,1.4,0.33,55,52.0,25.0,13.0,11.0,14.0,2.4,3.1,29.0,2019-10-10 15:00,,0.3,13.0,25.0,2.0,121.57861100000001,25.05,15
大同,臺北市,53.0,細懸浮微粒,普通,2.8,0.75,-,,22.0,15.0,32.0,50.0,17.0,,,2019-10-10 15:00,,0.9,16.0,27.0,3.0,121.51331100000002,25.0632,16
桃園,桃園市,77.0,臭氧八小時,普通,3.1,0.34,65,63.0,25.0,13.0,11.0,13.0,2.2,2.5,12.0,2019-10-10 15:00,,0.4,16.0,26.0,5.0,121.304383,24.995368,17
大園,桃園市,45.0,,良好,1.6,0.24,52,49.0,32.0,10.0,14.0,18.0,3.4,5.9,32.0,2019-10-10 15:00,,0.3,13.0,34.0,4.0,121.201811,25.060344,18
觀音,桃園市,54.0,臭氧八小時,普通,1.6,0.19,60,56.0,27.0,9.0,3.9,4.1,0.3,4.2,35.0,2019-10-10 15:00,,0.2,13.0,29.0,4.0,121.082761,25.035503,19
平鎮,桃園市,64.0,臭氧八小時,普通,2.4,0.33,61,59.0,26.0,12.0,10.0,12.0,1.3,2.8,21.0,2019-10-10 15:00,,0.4,15.0,31.0,3.0,121.20398600000001,24.952786,20
龍潭,桃園市,97.0,臭氧八小時,普通,3.4,0.45,94,69.0,30.0,21.0,11.0,12.0,1.5,2.5,55.0,2019-10-10 15:00,,0.4,17.0,30.0,3.0,121.21635,24.863869,21
湖口,新竹縣,77.0,臭氧八小時,普通,2.8,0.3,67,63.0,33.0,17.0,5.7,6.1,0.4,4.1,30.0,2019-10-10 15:00,,0.3,17.0,32.0,3.0,121.038653,24.900142000000002,22
竹東,新竹縣,71.0,臭氧八小時,普通,2.4,0.35,87,61.0,25.0,18.0,5.3,8.1,2.7,1.7,13.0,2019-10-10 15:00,,0.3,14.0,24.0,2.0,121.088903,24.740644,23
新竹,新竹市,100.0,臭氧八小時,普通,2.9,0.28,75,70.0,29.0,15.0,9.2,9.7,0.5,2.4,48.0,2019-10-10 15:00,,0.3,17.0,30.0,3.0,120.972075,24.805619,24
頭份,苗栗縣,87.0,臭氧八小時,普通,1.4,0.34,67,66.0,41.0,12.0,8.6,10.0,1.7,4.2,1.7,2019-10-10 15:00,,0.4,17.0,31.0,1.0,120.898572,24.696969,25
