SiteName,County,AQI,Pollutant,Status,SO2,CO,O3,O3_8hr,PM10,PM2.5,NO2,NOx,NO,WindSpeed,WindDirec,DataCreationDate,Unit,CO_8hr,PM2.5_AVG,PM10_AVG,SO2_AVG,Longitude,Latitude,SiteId
林口,新北市,65.0,細懸浮微粒,普通,8.8,0.43,7.7,11.0,48.0,25,,,,2.1,260.0,2017-06-29 07:00,,0.3,21.0,43.0,,,,
淡水,新北市,59.0,細懸浮微粒,普通,7.8,0.39,11,14.0,41.0,22,21.0,28.0,7.0,,,2017-06-29 07:00,,0.4,19.0,39.0,,,,
士林,臺北市,51.0,細懸浮微粒,普通,4.5,0.42,9.1,9.0,35.0,21,18.0,26.0,8.6,1.0,251.0,2017-06-29 07:00,,0.5,16.0,33.0,,,,
中山,臺北市,52.0,細懸浮微粒,普通,2.9,0.83,7.2,9.0,29.0,17,21.0,48.0,28.0,1.2,257.0,2017-06-29 07:00,,0.5,16.0,25.0,,,,
萬華,臺北市,,,設備維護,,,,,,,,,,,,2017-06-29 07:00,,,,,,,,
古亭,臺北市,41.0,,良好,4.4,0.42,9.4,12.0,27.0,17,17.0,30.0,13.0,1.6,206.0,2017-06-29 07:00,,0.3,13.0,25.0,,,,
松山,臺北市,56.0,細懸浮微粒,普通,2.8,0.33,11,11.0,27.0,18,12.0,21.0,9.2,1.9,201.0,2017-06-29 07:00,,0.3,18.0,24.0,,,,
大同,臺北市,43.0,,良好,4.7,1.14,-,,56.0,16,22.0,52.0,31.0,,,2017-06-29 07:00,,1.0,10.0,46.0,,,,
桃園,桃園市,48.0,,良好,3.7,0.28,8.5,4.0,34.0,18,15.0,24.0,8.2,0.5,55.0,2017-06-29 07:00,,0.3,15.0,34.0,,,,
大園,桃園市,37.0,,良好,5.7,0.21,16,19.0,40.0,14,12.0,19.0,6.9,1.9,227.0,2017-06-29 07:00,,0.2,11.0,38.0,,,,
觀音,桃園市,46.0,,良好,2.3,0.19,11,17.0,48.0,8,11.0,14.0,3.3,1.6,222.0,2017-06-29 07:00,,0.1,14.0,34.0,,,,
平鎮,桃園市,31.0,,良好,3.6,0.34,8.2,13.0,34.0,12,22.0,45.0,22.0,1.2,248.0,2017-06-29 07:00,,0.2,8.0,33.0,,,,
龍潭,桃園市,35.0,,良好,1.6,0.31,13,9.0,35.0,16,12.0,19.0,6.7,2.0,239.0,2017-06-29 07:00,,0.2,11.0,29.0,,,,
湖口,新竹縣,51.0,細懸浮微粒,普通,2.3,0.26,10,15.0,29.0,15,14.0,21.0,6.9,1.6,207.0,2017-06-29 07:00,,0.2,16.0,28.0,,,,
竹東,新竹縣,28.0,,良好,,0.26,12,12.0,26.0,10,,,,1.2,127.0,2017-06-29 07:00,,0.2,9.0,23.0,,,,
新竹,新竹市,19.0,,良好,2.3,0.26,11,10.0,21.0,10,14.0,18.0,4.4,0.8,78.0,2017-06-29 07:00,,0.2,6.0,21.0,,,,
頭份,苗栗縣,,,設備維護,3.9,0.27,9,,29.0,16,14.0,22.0,7.5,0.8,209.0,2017-06-29 07:00,,,,,,,,
