SiteName,County,AQI,Pollutant,Status,SO2,CO,O3,O3_8hr,PM10,PM2.5,NO2,NOx,NO,WindSpeed,WindDirec,DataCreationDate,Unit,CO_8hr,PM2.5_AVG,PM10_AVG,SO2_AVG,Longitude,Latitude,SiteId
汐止,新北市,63.0,細懸浮微粒,普通,1.6,0.42,13,34.0,36.0,21,21.0,25.0,3.5,0.7,74.0,2019-05-26 00:00,,0.4,20,40.0,1.0,121.6423,25.067131,
萬里,新北市,49.0,,良好,0.0,0.18,45,48.0,39.0,16,1.8,2.3,0.5,3.6,212.0,2019-05-26 00:00,,0.2,15,36.0,1.0,121.689881,25.179667000000002,
新店,新北市,46.0,,良好,1.5,0.23,35,41.0,27.0,14,5.5,6.4,0.9,1.7,148.0,2019-05-26 00:00,,0.2,14,27.0,1.0,121.537778,24.977222,
土城,新北市,51.0,細懸浮微粒,普通,1.5,0.52,8.6,32.0,35.0,16,24.0,29.0,5.7,1.1,156.0,2019-05-26 00:00,,0.3,16,31.0,1.0,121.45186100000001,24.982528,
板橋,新北市,57.0,細懸浮微粒,普通,1.9,0.46,22,26.0,36.0,16,20.0,21.0,0.8,0.8,48.0,2019-05-26 00:00,,0.5,18,31.0,2.0,121.45866699999999,25.012972,
新莊,新北市,44.0,,良好,1.5,0.34,33,37.0,36.0,15,11.0,13.0,2.2,2.2,53.0,2019-05-26 00:00,,0.4,14,32.0,1.0,121.4325,25.037972,
菜寮,新北市,54.0,細懸浮微粒,普通,1.3,0.41,28,33.0,37.0,15,14.0,16.0,2.0,2.2,56.0,2019-05-26 00:00,,0.4,17,34.0,1.0,121.48102800000001,25.06895,
林口,新北市,39.0,,良好,,0.31,32,37.0,30.0,13,12.0,13.0,1.0,2.8,138.0,2019-05-26 00:00,,0.3,12,30.0,,121.376869,25.077197,
基隆,基隆市,57.0,細懸浮微粒,普通,0.7,0.12,47,48.0,53.0,16,3.4,4.6,1.1,2.2,210.0,2019-05-26 00:00,,0.1,18,41.0,1.0,121.760056,25.129167000000002,
富貴角,新北市,53.0,細懸浮微粒,普通,-0.1,0.17,29,38.0,44.0,17,3.0,3.0,0.0,1.6,160.0,2019-05-26 00:00,,0.1,16,47.0,0.0,121.536763,25.298562,
臺南(北門),臺南市,40.0,,良好,0.7,0.15,47,43.0,22.0,7,1.1,1.6,0.5,1.1,5.5,2019-05-26 00:00,,0.1,12,32.0,2.0,,,
彰化(大城),彰化縣,,,設備維護,2.6,0.21,41,50.0,,19,2.3,2.1,-0.3,0.3,320.0,2019-05-26 00:00,,0.2,20,,3.0,,,
