SiteName,County,AQI,Pollutant,Status,SO2,CO,O3,O3_8hr,PM10,PM2.5,NO2,NOx,NO,WindSpeed,WindDirec,DataCreationDate,Unit,CO_8hr,PM2.5_AVG,PM10_AVG,SO2_AVG,Longitude,Latitude,SiteId
基隆,基隆市,28.0,,良好,-0.2,0.12,17,23.0,23.0,11,1.4,2.4,1.0,1.0,71.0,2018-07-12 01:00,,0.1,9.0,17.0,1.0,121.760056,25.129167000000002,
汐止,新北市,28.0,,良好,2.0,0.22,7.1,16.0,26.0,4,11.0,15.0,4.5,1.1,34.0,2018-07-12 01:00,,0.3,9.0,27.0,2.0,121.6423,25.067131,
萬里,新北市,39.0,,良好,2.3,0.1,13,19.0,23.0,11,2.3,4.1,1.8,2.2,208.0,2018-07-12 01:00,,0.1,12.0,25.0,2.0,121.689881,25.179667000000002,
新店,新北市,,,設備維護,1.3,0.25,7.7,15.0,30.0,,8.4,10.0,1.7,0.5,151.0,2018-07-12 01:00,,0.3,,30.0,2.0,121.537778,24.977222,
土城,新北市,46.0,,良好,2.3,0.33,6.4,11.0,29.0,15,14.0,16.0,1.6,0.5,325.0,2018-07-12 01:00,,0.3,14.0,29.0,2.0,121.45186100000001,24.982528,
板橋,新北市,43.0,,良好,6.5,0.73,2.1,9.0,38.0,13,24.0,29.0,5.5,1.0,278.0,2018-07-12 01:00,,0.6,13.0,38.0,2.0,121.45866699999999,25.012972,
萬華,臺北市,42.0,,良好,2.9,0.53,3.9,8.0,35.0,10,20.0,24.0,4.2,0.9,143.0,2018-07-12 01:00,,0.5,13.0,34.0,3.0,121.507972,25.046503,
古亭,臺北市,33.0,,良好,2.0,0.38,7.5,15.0,25.0,5,13.0,19.0,5.5,1.3,166.0,2018-07-12 01:00,,0.3,10.0,22.0,2.0,121.529556,25.020608,
松山,臺北市,44.0,,良好,1.3,0.43,8,16.0,28.0,7,15.0,21.0,6.0,0.8,12.0,2018-07-12 01:00,,0.3,14.0,27.0,2.0,121.57861100000001,25.05,
大同,臺北市,51.0,細懸浮微粒,普通,4.0,1.68,-,,43.0,16,24.0,59.0,36.0,,,2018-07-12 01:00,,1.4,16.0,43.0,3.0,121.51331100000002,25.0632,
基隆,基隆市,29.0,,良好,4.1,0.5,2,10.0,29.0,13,12.0,32.0,20.0,1.1,259.0,2018-07-12 07:00,,0.2,9.0,21.0,1.0,121.760056,25.129167000000002,
汐止,新北市,26.0,,良好,1.6,0.33,5.7,6.0,34.0,6,10.0,34.0,24.0,1.9,40.0,2018-07-12 07:00,,0.2,5.0,28.0,2.0,121.6423,25.067131,
萬里,新北市,25.0,,良好,3.0,0.14,8.8,11.0,24.0,3,2.7,4.7,2.0,1.9,208.0,2018-07-12 07:00,,0.1,8.0,25.0,3.0,121.689881,25.179667000000002,
新店,新北市,,,設備維護,1.3,0.31,6.3,7.0,29.0,,8.5,16.0,7.2,0.5,22.0,2018-07-12 07:00,,0.2,,30.0,2.0,121.537778,24.977222,
土城,新北市,40.0,,良好,2.1,0.55,3.1,4.0,36.0,9,12.0,43.0,31.0,0.7,52.0,2018-07-12 07:00,,0.3,12.0,31.0,2.0,121.45186100000001,24.982528,
基隆,基隆市,28.0,,良好,0.4,0.11,23,24.0,9.0,5,1.3,2.2,0.9,1.7,119.0,2018-07-12 00:00,,0.1,9.0,16.0,1.0,121.760056,25.129167000000002,
新店,新北市,,,設備維護,2.0,0.3,7.1,17.0,29.0,,11.0,13.0,1.7,0.5,158.0,2018-07-12 00:00,,0.3,,29.0,2.0,121.537778,24.977222,
大里,臺中市,44.0,,良好,2.8,0.2,13,23.0,46.0,6,8.3,9.6,1.2,1.4,219.0,2018-07-12 00:00,,0.3,13.0,47.0,2.0,120.67768899999999,24.099611,
彰化,彰化縣,36.0,,良好,3.0,0.14,11,19.0,32.0,9,6.3,6.0,-0.3,3.0,189.0,2018-07-12 00:00,,0.2,11.0,34.0,3.0,120.541519,24.066,
中壢,桃園市,41.0,,良好,1.0,0.6,9.8,9.0,45.0,12,20.0,26.0,6.4,0.5,296.0,2018-07-12 00:00,,1.0,13.0,43.0,1.0,121.221667,24.953278,
竹山,南投縣,44.0,,良好,3.0,0.22,9.9,30.0,31.0,11,8.0,10.0,2.1,1.0,37.0,2018-07-12 00:00,,0.2,14.0,33.0,2.0,120.677306,23.756389000000002,
永和,新北市,40.0,,良好,3.1,0.74,4.1,17.0,21.0,12,18.0,32.0,14.0,1.2,35.0,2018-07-12 00:00,,0.3,12.0,25.0,3.0,121.516306,25.017,
復興,高雄市,20.0,,良好,4.8,0.1,18,15.0,20.0,ND,8.4,9.2,0.7,1.5,226.0,2018-07-12 00:00,,0.2,2.0,22.0,4.0,120.312017,22.608711,
新莊,新北市,48.0,,良好,2.2,0.55,2,10.0,22.0,13,19.0,26.0,7.0,0.5,273.0,2018-07-12 01:00,,0.5,15.0,27.0,2.0,121.4325,25.037972,
菜寮,新北市,53.0,細懸浮微粒,普通,3.7,0.78,1.9,9.0,29.0,16,22.0,49.0,28.0,0.9,300.0,2018-07-12 01:00,,0.5,16.0,27.0,2.0,121.48102800000001,25.06895,
林口,新北市,36.0,,良好,3.0,0.12,26,17.0,38.0,8,6.6,7.6,1.1,1.2,336.0,2018-07-12 01:00,,0.2,11.0,33.0,2.0,121.376869,25.077197,
淡水,新北市,37.0,,良好,1.7,0.16,14,19.0,25.0,13,6.8,6.8,-0.1,,,2018-07-12 01:00,,0.1,12.0,26.0,2.0,121.44923899999999,25.1645,
