SiteName,County,AQI,Pollutant,Status,SO2,CO,O3,O3_8hr,PM10,PM2.5,NO2,NOx,NO,WindSpeed,WindDirec,DataCreationDate,Unit,CO_8hr,PM2.5_AVG,PM10_AVG,SO2_AVG,Longitude,Latitude,SiteId
基隆,基隆市,41.0,,良好,1.3,0.13,42,44.0,8.0,4,1.0,1.2,0.2,2.2,126.0,2018-08-27 02:00,,0.2,6.0,10.0,2.0,121.760056,25.129167000000002,
汐止,新北市,22.0,,良好,2.0,0.47,28,24.0,19.0,2,13.0,15.0,1.5,1.0,193.0,2018-08-27 02:00,,0.4,2.0,17.0,2.0,121.6423,25.067131,
基隆,基隆市,42.0,,良好,1.5,0.14,44,45.0,11.0,6,2.2,2.8,0.6,1.4,76.0,2018-08-27 00:00,,0.2,6.0,11.0,2.0,121.760056,25.129167000000002,
汐止,新北市,27.0,,良好,1.6,0.32,24,29.0,20.0,ND,10.0,11.0,0.9,0.9,225.0,2018-08-27 00:00,,0.4,2.0,15.0,2.0,121.6423,25.067131,
萬里,新北市,35.0,,良好,3.1,0.2,28,33.0,19.0,9,2.5,3.1,0.6,2.7,193.0,2018-08-27 00:00,,0.3,11.0,16.0,3.0,121.689881,25.179667000000002,
新店,新北市,38.0,,良好,1.7,0.35,34,32.0,24.0,5,7.3,8.1,0.8,0.9,318.0,2018-08-27 00:00,,0.4,12.0,24.0,2.0,121.537778,24.977222,
土城,新北市,38.0,,良好,1.2,0.42,24,29.0,15.0,7,17.0,18.0,0.5,1.3,173.0,2018-08-27 00:00,,0.5,12.0,21.0,2.0,121.45186100000001,24.982528,
板橋,新北市,37.0,,良好,4.3,0.41,31,32.0,23.0,3,14.0,14.0,0.6,1.8,269.0,2018-08-27 00:00,,0.5,11.0,32.0,4.0,121.45866699999999,25.012972,
新莊,新北市,45.0,,良好,2.0,0.26,47,37.0,9.0,7,4.9,7.1,2.2,1.7,227.0,2018-08-27 00:00,,0.5,14.0,20.0,4.0,121.4325,25.037972,
菜寮,新北市,62.0,細懸浮微粒,普通,1.0,0.41,33,29.0,8.0,10,12.0,13.0,0.8,1.4,289.0,2018-08-27 00:00,,0.6,20.0,22.0,1.0,121.48102800000001,25.06895,
林口,新北市,42.0,,良好,4.5,0.29,38,45.0,10.0,2,16.0,17.0,1.0,1.8,247.0,2018-08-27 00:00,,0.3,7.0,18.0,3.0,121.376869,25.077197,
淡水,新北市,57.0,細懸浮微粒,普通,3.1,0.28,36,27.0,26.0,16,6.7,7.4,0.7,,,2018-08-27 00:00,,0.4,18.0,31.0,3.0,121.44923899999999,25.1645,
士林,臺北市,66.0,細懸浮微粒,普通,1.6,0.44,32,30.0,33.0,21,13.0,12.0,-0.2,1.1,298.0,2018-08-27 00:00,,0.5,21.0,28.0,2.0,121.51538899999998,25.105417000000003,
中山,臺北市,62.0,細懸浮微粒,普通,2.8,0.63,25,23.0,23.0,17,19.0,22.0,3.4,1.4,246.0,2018-08-27 00:00,,0.8,20.0,31.0,2.0,121.526528,25.062361,
萬華,臺北市,66.0,細懸浮微粒,普通,4.5,0.54,28,27.0,28.0,13,16.0,16.0,0.3,1.2,287.0,2018-08-27 00:00,,0.7,22.0,32.0,3.0,121.507972,25.046503,
新店,新北市,40.0,,良好,1.6,0.39,36,36.0,19.0,10,5.4,6.3,0.9,1.6,194.0,2018-08-27 06:00,,0.3,12.0,22.0,2.0,121.537778,24.977222,
土城,新北市,31.0,,良好,1.8,0.33,29,28.0,21.0,7,12.0,13.0,0.9,0.8,118.0,2018-08-27 06:00,,0.3,10.0,24.0,2.0,121.45186100000001,24.982528,
板橋,新北市,38.0,,良好,2.0,0.35,39,36.0,26.0,7,11.0,11.0,0.8,0.6,147.0,2018-08-27 06:00,,0.4,12.0,31.0,4.0,121.45866699999999,25.012972,
新莊,新北市,41.0,,良好,2.0,0.36,42,39.0,19.0,11,9.0,11.0,1.9,0.4,263.0,2018-08-27 06:00,,0.3,13.0,18.0,3.0,121.4325,25.037972,
菜寮,新北市,50.0,,良好,2.1,0.38,32,32.0,15.0,13,10.0,10.0,0.4,1.6,126.0,2018-08-27 06:00,,0.4,15.0,16.0,2.0,121.48102800000001,25.06895,
林口,新北市,36.0,,良好,2.8,0.35,29,39.0,29.0,12,14.0,15.0,1.4,2.1,130.0,2018-08-27 06:00,,0.3,8.0,22.0,3.0,121.376869,25.077197,
基隆,基隆市,32.0,,良好,1.6,0.28,17,35.0,16.0,8,9.3,10.0,0.8,0.7,275.0,2018-08-27 06:00,,0.2,7.0,13.0,2.0,121.760056,25.129167000000002,
汐止,新北市,22.0,,良好,1.8,0.38,14,24.0,24.0,ND,12.0,15.0,2.6,0.8,11.0,2018-08-27 06:00,,0.4,1.0,21.0,2.0,121.6423,25.067131,
萬里,新北市,38.0,,良好,3.2,0.21,19,26.0,24.0,13,2.9,3.9,1.0,1.9,219.0,2018-08-27 06:00,,0.2,12.0,21.0,3.0,121.689881,25.179667000000002,
中壢,桃園市,31.0,,良好,1.4,0.68,25,22.0,27.0,12,23.0,31.0,7.4,0.4,334.0,2018-08-27 00:00,,0.9,9.0,33.0,1.0,121.221667,24.953278,
竹山,南投縣,24.0,,良好,2.2,0.29,17,26.0,23.0,3,3.4,5.8,2.5,0.6,68.0,2018-08-27 00:00,,0.3,6.0,20.0,2.0,120.677306,23.756389000000002,
永和,新北市,52.0,細懸浮微粒,普通,3.0,0.66,30,26.0,11.0,7,18.0,20.0,2.2,1.2,274.0,2018-08-27 00:00,,1.0,16.0,20.0,2.0,121.516306,25.017,
復興,高雄市,25.0,,良好,4.9,0.24,25,27.0,16.0,9,16.0,16.0,0.1,1.5,108.0,2018-08-27 00:00,,0.3,7.0,19.0,7.0,120.312017,22.608711,
基隆,基隆市,41.0,,良好,1.2,0.14,38,44.0,10.0,5,0.9,1.3,0.4,0.9,2.1,2018-08-27 03:00,,0.2,6.0,10.0,2.0,121.760056,25.129167000000002,
汐止,新北市,21.0,,良好,2.2,0.42,29,23.0,19.0,ND,12.0,13.0,1.0,0.8,207.0,2018-08-27 03:00,,0.4,2.0,18.0,2.0,121.6423,25.067131,
萬里,新北市,34.0,,良好,3.3,0.18,23,30.0,18.0,12,1.9,3.2,1.2,1.5,185.0,2018-08-27 03:00,,0.2,11.0,17.0,3.0,121.689881,25.179667000000002,
新店,新北市,32.0,,良好,2.9,0.34,36,32.0,21.0,11,8.3,9.2,1.0,0.7,241.0,2018-08-27 03:00,,0.4,10.0,21.0,2.0,121.537778,24.977222,
土城,新北市,33.0,,良好,2.5,0.31,24,28.0,28.0,10,8.7,9.6,0.9,1.1,167.0,2018-08-27 03:00,,0.4,10.0,22.0,2.0,121.45186100000001,24.982528,
板橋,新北市,37.0,,良好,3.7,0.34,42,31.0,32.0,13,8.3,9.3,1.0,0.7,255.0,2018-08-27 03:00,,0.5,11.0,32.0,4.0,121.45866699999999,25.012972,
新莊,新北市,42.0,,良好,2.0,0.33,39,39.0,12.0,12,11.0,14.0,3.0,0.9,351.0,2018-08-27 03:00,,0.4,13.0,16.0,4.0,121.4325,25.037972,
菜寮,新北市,48.0,,良好,2.6,0.28,32,29.0,13.0,14,9.7,10.0,0.4,1.2,310.0,2018-08-27 03:00,,0.5,15.0,16.0,1.0,121.48102800000001,25.06895,
林口,新北市,38.0,,良好,3.0,0.27,48,41.0,17.0,5,10.0,12.0,1.2,0.7,97.0,2018-08-27 03:00,,0.3,6.0,17.0,3.0,121.376869,25.077197,
淡水,新北市,48.0,,良好,3.4,0.29,21,27.0,22.0,11,6.3,7.1,0.7,,,2018-08-27 03:00,,0.4,15.0,25.0,3.0,121.44923899999999,25.1645,
士林,臺北市,56.0,細懸浮微粒,普通,1.7,0.38,21,27.0,16.0,13,11.0,13.0,2.2,1.3,278.0,2018-08-27 03:00,,0.5,18.0,25.0,2.0,121.51538899999998,25.105417000000003,
古亭,臺北市,64.0,細懸浮微粒,普通,2.9,0.42,34,30.0,17.0,12,14.0,15.0,1.3,1.5,262.0,2018-08-27 00:00,,0.6,21.0,25.0,2.0,121.529556,25.020608,
松山,臺北市,40.0,,良好,3.6,0.73,19,26.0,20.0,13,25.0,32.0,7.0,1.2,235.0,2018-08-27 00:00,,0.6,12.0,22.0,2.0,121.57861100000001,25.05,
大同,臺北市,53.0,細懸浮微粒,普通,2.4,2.01,-,,40.0,17,34.0,64.0,30.0,,,2018-08-27 00:00,,1.9,16.0,42.0,2.0,121.51331100000002,25.0632,
桃園,桃園市,39.0,,良好,2.4,0.32,43,42.0,11.0,3,7.0,8.7,1.7,1.1,264.0,2018-08-27 00:00,,0.4,11.0,20.0,4.0,121.31996399999998,24.994789,
大園,桃園市,43.0,,良好,2.0,0.26,47,46.0,20.0,9,3.8,4.5,0.8,1.2,146.0,2018-08-27 00:00,,0.3,13.0,26.0,3.0,121.201811,25.060344,
觀音,桃園市,59.0,細懸浮微粒,普通,2.1,0.27,42,48.0,27.0,17,6.2,6.3,0.2,0.6,123.0,2018-08-27 00:00,,0.3,19.0,31.0,3.0,121.082761,25.035503,
平鎮,桃園市,42.0,,良好,0.3,0.34,46,38.0,15.0,6,8.0,8.4,0.4,0.7,71.0,2018-08-27 00:00,,0.5,13.0,25.0,2.0,121.20398600000001,24.952786,
龍潭,桃園市,42.0,,良好,2.0,0.28,36,39.0,26.0,12,10.0,12.0,1.9,0.9,96.0,2018-08-27 00:00,,0.3,13.0,17.0,3.0,121.21635,24.863869,
湖口,新竹縣,39.0,,良好,2.3,0.32,37,42.0,23.0,8,7.3,8.2,0.9,1.6,52.0,2018-08-27 00:00,,0.3,11.0,24.0,3.0,121.038653,24.900142000000002,
竹東,新竹縣,31.0,,良好,2.0,0.25,30,33.0,19.0,4,3.8,5.3,1.6,0.8,87.0,2018-08-27 00:00,,0.3,4.0,17.0,2.0,121.088903,24.740644,
新竹,新竹市,44.0,,良好,1.1,0.32,29,28.0,20.0,11,9.6,10.0,0.5,1.3,59.0,2018-08-27 00:00,,0.4,13.0,14.0,1.0,120.972075,24.805619,
頭份,苗栗縣,31.0,,良好,1.3,0.31,28,33.0,22.0,4,7.5,7.9,0.4,1.7,86.0,2018-08-27 00:00,,0.4,5.0,19.0,2.0,120.898572,24.696969,
苗栗,苗栗縣,46.0,,良好,1.1,0.41,13,26.0,46.0,11,12.0,14.0,2.0,0.6,26.0,2018-08-27 00:00,,0.4,14.0,43.0,1.0,120.8202,24.565269,
三義,苗栗縣,37.0,,良好,2.0,0.35,21,40.0,24.0,7,9.0,10.0,1.4,0.4,11.0,2018-08-27 00:00,,0.3,11.0,20.0,2.0,120.75883300000001,24.382942,
豐原,臺中市,36.0,,良好,2.0,0.24,31,36.0,22.0,9,5.0,5.6,0.7,2.2,113.0,2018-08-27 00:00,,0.3,11.0,19.0,2.0,120.74171100000001,24.256586,
沙鹿,臺中市,35.0,,良好,1.0,0.46,30,38.0,24.0,10,13.0,14.0,1.2,0.6,217.0,2018-08-27 00:00,,0.4,10.0,18.0,1.0,120.568794,24.225628,
大里,臺中市,27.0,,良好,1.8,0.43,17,26.0,16.0,11,9.2,9.8,0.5,0.5,307.0,2018-08-27 00:00,,0.5,8.0,19.0,2.0,120.67768899999999,24.099611,
忠明,臺中市,43.0,,良好,1.2,1.06,6.9,28.0,16.0,15,34.0,39.0,5.3,1.1,243.0,2018-08-27 00:00,,0.6,13.0,14.0,1.0,120.64109199999999,24.151958,
西屯,臺中市,44.0,,良好,1.8,0.7,8.1,29.0,20.0,17,28.0,28.0,0.1,1.2,194.0,2018-08-27 00:00,,0.5,14.0,19.0,2.0,120.61691699999999,24.162197,
彰化,彰化縣,35.0,,良好,1.3,0.36,29,38.0,33.0,11,4.7,5.4,0.7,0.5,206.0,2018-08-27 00:00,,0.4,9.0,29.0,2.0,120.541519,24.066,
線西,彰化縣,37.0,,良好,1.6,0.42,24,40.0,18.0,10,10.0,12.0,1.7,1.1,119.0,2018-08-27 00:00,,0.3,10.0,17.0,2.0,120.46906100000001,24.131672000000002,
二林,彰化縣,42.0,,良好,5.3,0.33,23,37.0,23.0,15,5.5,6.0,0.5,1.7,142.0,2018-08-27 00:00,,0.3,13.0,22.0,5.0,120.409653,23.925175,
南投,南投縣,30.0,,良好,2.4,0.4,13,23.0,27.0,12,8.0,9.1,1.1,1.2,183.0,2018-08-27 00:00,,0.4,9.0,18.0,2.0,120.68530600000001,23.913,
斗六,雲林縣,30.0,,良好,1.0,0.28,29,32.0,16.0,9,4.8,7.5,2.7,0.6,150.0,2018-08-27 00:00,,0.3,5.0,20.0,2.0,120.54499399999999,23.711853,
新港,嘉義縣,,,設備維護,,,,,,,,,,,,2018-08-27 00:00,,,,,,120.34553100000001,23.554839,
朴子,嘉義縣,47.0,,良好,1.8,0.2,29,39.0,37.0,11,3.2,4.9,1.8,2.7,177.0,2018-08-27 00:00,,0.3,15.0,38.0,2.0,120.24735,23.465308,
臺西,雲林縣,49.0,,良好,2.5,0.23,29,45.0,10.0,13,4.2,4.7,0.4,3.8,170.0,2018-08-27 00:00,,0.3,15.0,15.0,3.0,120.20284199999999,23.717533,
嘉義,嘉義市,31.0,,良好,3.1,0.28,29,34.0,34.0,10,5.5,6.5,1.1,0.9,219.0,2018-08-27 00:00,,0.3,8.0,29.0,3.0,120.44083300000001,23.462778,
新營,臺南市,48.0,,良好,2.1,0.21,29,34.0,21.0,13,2.3,2.7,0.4,2.0,182.0,2018-08-27 00:00,,0.3,15.0,24.0,2.0,120.31725,23.305633,
善化,臺南市,30.0,,良好,3.1,0.19,21,32.0,22.0,ND,5.5,7.7,2.2,2.8,160.0,2018-08-27 00:00,,0.2,5.0,24.0,2.0,120.297142,23.115097,
安南,臺南市,44.0,,良好,2.4,0.3,23,31.0,21.0,2,10.0,11.0,1.0,2.4,125.0,2018-08-27 00:00,,0.4,14.0,32.0,3.0,120.2175,23.048197000000002,
臺南,臺南市,41.0,,良好,2.1,0.26,22,29.0,41.0,8,9.6,11.0,1.3,2.2,152.0,2018-08-27 00:00,,0.4,13.0,41.0,3.0,120.20261699999999,22.984581,
美濃,高雄市,27.0,,良好,0.3,0.17,24,29.0,19.0,2,0.3,1.4,1.1,1.3,115.0,2018-08-27 00:00,,0.2,4.0,19.0,1.0,120.530542,22.883582999999998,
橋頭,高雄市,22.0,,良好,2.3,0.24,23,24.0,15.0,3,12.0,12.0,-0.1,0.4,138.0,2018-08-27 00:00,,0.3,3.0,21.0,4.0,120.30568899999999,22.757506,
仁武,高雄市,32.0,,良好,2.4,0.2,35,35.0,19.0,4,4.3,5.1,0.7,2.0,132.0,2018-08-27 00:00,,0.3,7.0,20.0,3.0,120.332631,22.689056,
鳳山,高雄市,27.0,,良好,4.1,0.24,30,29.0,5.0,5,5.9,6.1,0.3,1.8,49.0,2018-08-27 00:00,,0.4,7.0,9.0,2.0,120.35808300000001,22.627392,
大寮,高雄市,33.0,,良好,1.7,0.13,36,36.0,8.0,9,1.9,2.0,0.1,2.4,112.0,2018-08-27 00:00,,0.2,9.0,13.0,2.0,120.425081,22.565747,
林園,高雄市,36.0,,良好,1.1,0.15,38,39.0,9.0,ND,1.7,1.6,-0.1,3.3,94.0,2018-08-27 00:00,,0.2,7.0,25.0,1.0,120.41175,22.4795,
楠梓,高雄市,26.0,,良好,4.3,0.24,25,28.0,7.0,6,16.0,18.0,2.3,3.0,168.0,2018-08-27 00:00,,0.3,8.0,11.0,3.0,120.32828899999998,22.733667,
左營,高雄市,33.0,,良好,2.2,0.3,30,25.0,32.0,9,11.0,12.0,0.8,2.3,123.0,2018-08-27 00:00,,0.5,10.0,34.0,4.0,120.29291699999999,22.674861,
前金,高雄市,37.0,,良好,4.4,0.28,28,24.0,30.0,11,15.0,17.0,2.0,1.4,86.0,2018-08-27 00:00,,0.3,12.0,23.0,5.0,120.288086,22.632567,
前鎮,高雄市,27.0,,良好,4.6,0.53,20,19.0,21.0,ND,21.0,24.0,3.6,0.7,75.0,2018-08-27 00:00,,0.7,2.0,29.0,7.0,120.30756399999999,22.605386,
小港,高雄市,29.0,,良好,8.7,0.4,24,25.0,31.0,12,18.0,21.0,3.5,1.2,32.0,2018-08-27 00:00,,0.4,7.0,31.0,13.0,120.337736,22.565832999999998,
屏東,屏東縣,24.0,,良好,-0.3,0.21,34,26.0,13.0,ND,4.9,5.4,0.5,1.6,128.0,2018-08-27 00:00,,0.5,5.0,18.0,1.0,120.488033,22.673081,
潮州,屏東縣,29.0,,良好,1.9,0.11,34,31.0,14.0,8,5.8,9.4,3.6,2.6,132.0,2018-08-27 00:00,,0.2,8.0,23.0,2.0,120.561175,22.523107999999997,
恆春,屏東縣,,,設備維護,1.7,0.09,38,35.0,14.0,,1.5,2.2,0.7,6.2,202.0,2018-08-27 00:00,,0.1,,11.0,1.0,120.788928,21.958069000000002,
臺東,臺東縣,27.0,,良好,1.5,0.26,24,26.0,23.0,7,2.6,4.1,1.5,0.9,177.0,2018-08-27 00:00,,0.4,8.0,29.0,2.0,121.15045,22.755357999999998,
花蓮,花蓮縣,34.0,,良好,0.9,0.21,34,37.0,10.0,ND,4.4,4.8,0.4,1.7,260.0,2018-08-27 00:00,,0.2,3.0,15.0,1.0,121.599769,23.971306,
陽明,臺北市,35.0,,良好,1.0,0.21,37,38.0,6.0,ND,2.6,3.1,0.4,,,2018-08-27 00:00,,0.2,3.0,5.0,1.0,121.529583,25.182722000000002,
宜蘭,宜蘭縣,38.0,,良好,1.9,0.13,40,41.0,22.0,5,2.8,2.9,0.1,2.9,127.0,2018-08-27 00:00,,0.2,7.0,20.0,2.0,121.746394,24.747917,
冬山,宜蘭縣,43.0,,良好,1.1,0.16,34,37.0,16.0,15,7.6,8.7,1.1,3.5,122.0,2018-08-27 00:00,,0.2,13.0,15.0,2.0,121.792928,24.632203,
三重,新北市,50.0,,良好,1.3,1.12,-,,36.0,10,31.0,63.0,32.0,,,2018-08-27 00:00,,1.6,15.0,42.0,2.0,121.493806,25.072611,
埔里,南投縣,44.0,,良好,2.7,0.34,22,33.0,23.0,12,7.8,8.9,1.1,0.4,200.0,2018-08-27 00:00,,0.4,13.0,19.0,2.0,120.967903,23.968842000000002,
馬祖,連江縣,42.0,,良好,2.9,0.22,57,45.0,32.0,13,1.6,2.0,0.5,2.2,170.0,2018-08-27 00:00,,0.2,6.0,26.0,3.0,119.949875,26.160469,
金門,金門縣,55.0,細懸浮微粒,普通,1.6,0.27,44,53.0,26.0,14,4.1,4.6,0.5,1.9,164.0,2018-08-27 00:00,,0.3,17.0,32.0,2.0,118.312256,24.432133,
馬公,澎湖縣,47.0,,良好,2.1,0.2,40,51.0,14.0,ND,1.5,2.2,0.7,2.2,120.0,2018-08-27 00:00,,0.3,11.0,21.0,6.0,119.566158,23.569031,
關山,臺東縣,27.0,,良好,1.3,-,26,29.0,14.0,6,1.2,2.5,1.3,0.4,83.0,2018-08-27 00:00,,,7.0,16.0,2.0,121.161933,23.045082999999998,
