SiteName,County,AQI,Pollutant,Status,SO2,CO,O3,O3_8hr,PM10,PM2.5,NO2,NOx,NO,WindSpeed,WindDirec,DataCreationDate,Unit,CO_8hr,PM2.5_AVG,PM10_AVG,SO2_AVG,Longitude,Latitude,SiteId
萬里,新北市,43,,良好,3.7,0.24,12,24.0,29.0,14,8.2,9.6,1.4,3.1,214.0,2018-09-01 00:00,,0.3,13,25,4.0,121.689881,25.179667000000002,
新店,新北市,24,,良好,1.6,0.26,13,17.0,22.0,5,11.0,12.0,1.0,1.9,150.0,2018-09-01 00:00,,0.4,7,18,2.0,121.537778,24.977222,
土城,新北市,69,細懸浮微粒,普通,3.0,0.59,4.3,18.0,53.0,24,26.0,33.0,7.3,1.3,155.0,2018-09-01 00:00,,0.6,23,45,3.0,121.45186100000001,24.982528,
板橋,新北市,52,細懸浮微粒,普通,2.2,1.13,1.8,10.0,44.0,16,35.0,48.0,13.0,0.6,111.0,2018-09-01 00:00,,1.2,16,41,4.0,121.45866699999999,25.012972,
新莊,新北市,56,細懸浮微粒,普通,2.8,0.99,1.4,17.0,35.0,16,33.0,42.0,9.2,0.5,103.0,2018-09-01 00:00,,1.1,18,31,4.0,121.4325,25.037972,
菜寮,新北市,32,,良好,1.5,0.56,5.2,12.0,21.0,9,21.0,25.0,3.1,1.5,127.0,2018-09-01 00:00,,0.8,10,17,3.0,121.48102800000001,25.06895,
林口,新北市,55,細懸浮微粒,普通,6.3,1.44,1.5,23.0,54.0,23,56.0,74.0,18.0,1.2,126.0,2018-09-01 00:00,,0.8,17,43,5.0,121.376869,25.077197,
淡水,新北市,44,,良好,2.2,0.67,4.4,16.0,31.0,14,26.0,30.0,4.0,,,2018-09-01 00:00,,0.6,14,30,3.0,121.44923899999999,25.1645,
士林,臺北市,45,,良好,1.4,0.68,2.4,12.0,34.0,9,28.0,33.0,5.2,0.9,154.0,2018-09-01 00:00,,0.7,14,23,2.0,121.51538899999998,25.105417000000003,
中山,臺北市,29,,良好,0.1,0.58,3.8,12.0,19.0,5,25.0,29.0,3.9,1.5,166.0,2018-09-01 00:00,,0.6,9,19,1.0,121.526528,25.062361,
萬華,臺北市,29,,良好,1.5,0.48,4.5,9.0,28.0,12,18.0,22.0,5.0,1.4,162.0,2018-09-01 00:00,,0.6,9,20,2.0,121.507972,25.046503,
古亭,臺北市,56,細懸浮微粒,普通,1.9,0.57,4.6,7.0,33.0,16,22.0,31.0,8.9,1.6,170.0,2018-09-01 00:00,,0.7,18,25,2.0,121.529556,25.020608,
基隆,基隆市,43,,良好,1.6,0.48,5.4,12.0,35.0,16,23.0,25.0,2.1,0.8,276.0,2018-09-01 00:00,,0.5,13,25,2.0,121.760056,25.129167000000002,
汐止,新北市,25,,良好,1.8,0.75,6.1,14.0,32.0,7,21.0,40.0,19.0,0.9,34.0,2018-09-01 00:00,,0.7,3,27,2.0,121.6423,25.067131,
基隆,基隆市,44,,良好,1.3,0.37,6.7,10.0,36,14,15.0,16.0,1.5,0.6,264.0,2018-09-01 02:00,,0.5,14,29,2,121.760056,25.129167000000002,
汐止,新北市,28,,良好,1.2,0.62,6.7,8.0,38,8,23.0,29.0,6.7,0.8,249.0,2018-09-01 02:00,,0.7,5,30,2,121.6423,25.067131,
大同,臺北市,45,,良好,3.3,1.75,-,,35.0,10,25.0,89.0,64.0,,,2018-09-01 00:00,,2.9,14,41,4.0,121.51331100000002,25.0632,
關山,臺東縣,32,,良好,1.7,-,3.9,6.0,30.0,8,1.0,3.8,2.8,0.5,22.0,2018-09-01 00:00,,,10,26,2.0,121.161933,23.045082999999998,
麥寮,雲林縣,61,細懸浮微粒,普通,1.5,0.37,5.9,14.0,66.0,22,10.0,13.0,3.0,0.5,242.0,2018-09-01 00:00,,0.4,20,60,2.0,120.251825,23.753505999999998,
富貴角,新北市,43,,良好,,,,32.0,,,,,,,,2018-09-01 00:00,,0.1,13,22,,121.536763,25.298562,
崙背,雲林縣,45,,良好,1.3,0.34,3.5,10.0,38.0,12,11.0,14.0,2.6,0.4,231.0,2018-09-01 00:00,,0.3,14,26,2.0,120.34874199999999,23.757547,
汐止,新北市,33,,良好,0.8,0.65,11,9.0,38.0,5,16.0,29.0,14.0,0.7,264.0,2018-09-01 08:00,,0.5,5,36,2,121.6423,25.067131,
萬里,新北市,59,細懸浮微粒,普通,3.7,0.52,13,14.0,62.0,43,11.0,15.0,4.5,1.7,224.0,2018-09-01 08:00,,0.3,19,37,4,121.689881,25.179667000000002,
新店,新北市,33,,良好,2.2,0.44,8.6,10.0,29.0,14,8.8,15.0,5.8,1.5,143.0,2018-09-01 08:00,,0.3,10,28,2,121.537778,24.977222,
土城,新北市,65,細懸浮微粒,普通,3.3,0.8,7.9,4.0,61.0,26,26.0,43.0,17.0,1.1,352.0,2018-09-01 08:00,,0.7,21,59,3,121.45186100000001,24.982528,
板橋,新北市,53,細懸浮微粒,普通,3.0,0.93,5.6,4.0,48.0,17,28.0,49.0,21.0,1.1,105.0,2018-09-01 08:00,,0.6,16,47,3,121.45866699999999,25.012972,
新莊,新北市,56,細懸浮微粒,普通,4.5,0.74,9.5,4.0,43.0,21,23.0,37.0,14.0,0.8,225.0,2018-09-01 08:00,,0.6,18,38,4,121.4325,25.037972,
菜寮,新北市,39,,良好,2.4,0.73,8.4,6.0,26.0,15,18.0,30.0,11.0,1.5,157.0,2018-09-01 08:00,,0.5,12,21,2,121.48102800000001,25.06895,
林口,新北市,63,細懸浮微粒,普通,5.3,0.84,6.4,4.0,58.0,19,23.0,62.0,39.0,1.4,135.0,2018-09-01 08:00,,0.8,20,51,5,121.376869,25.077197,
淡水,新北市,39,,良好,3.7,0.52,8.4,5.0,40.0,19,16.0,23.0,7.2,,,2018-09-01 08:00,,0.5,12,33,3,121.44923899999999,25.1645,
士林,臺北市,39,,良好,2.2,0.47,8.7,5.0,26.0,10,15.0,23.0,8.1,1.0,172.0,2018-09-01 08:00,,0.4,12,27,2,121.51538899999998,25.105417000000003,
中山,臺北市,28,,良好,2.0,0.46,8,7.0,16.0,6,13.0,20.0,7.5,1.7,179.0,2018-09-01 08:00,,0.4,9,23,2,121.526528,25.062361,
松山,臺北市,36,,良好,3.7,0.8,2.8,10.0,31.0,11,31.0,45.0,14.0,0.9,62.0,2018-09-01 00:00,,0.7,11,26,3.0,121.57861100000001,25.05,
桃園,桃園市,78,細懸浮微粒,普通,6.9,0.54,15,25.0,45.0,25,25.0,26.0,0.5,0.9,49.0,2018-09-01 00:00,,0.7,26,44,8.0,121.31996399999998,24.994789,
大園,桃園市,45,,良好,3.9,0.59,7.7,28.0,34.0,15,28.0,29.0,1.0,1.6,138.0,2018-09-01 00:00,,0.3,14,32,5.0,121.201811,25.060344,
觀音,桃園市,55,細懸浮微粒,普通,1.4,0.19,25,28.0,48.0,24,,,,0.5,75.0,2018-09-01 00:00,,0.2,17,40,,121.082761,25.035503,
平鎮,桃園市,59,細懸浮微粒,普通,1.3,0.46,13,23.0,39.0,14,17.0,19.0,1.8,0.8,109.0,2018-09-01 00:00,,0.4,19,37,2.0,121.20398600000001,24.952786,
龍潭,桃園市,57,細懸浮微粒,普通,2.2,0.29,17,24.0,30.0,22,9.2,10.0,0.8,1.7,144.0,2018-09-01 00:00,,0.4,18,25,3.0,121.21635,24.863869,
湖口,新竹縣,58,細懸浮微粒,普通,2.5,0.27,14,30.0,43.0,24,15.0,16.0,1.0,0.7,327.0,2018-09-01 00:00,,0.2,18,37,3.0,121.038653,24.900142000000002,
竹東,新竹縣,29,,良好,1.1,0.24,13,20.0,32.0,8,3.9,6.0,2.1,2.3,133.0,2018-09-01 00:00,,0.3,8,31,2.0,121.088903,24.740644,
新竹,新竹市,66,細懸浮微粒,普通,2.8,0.44,8,22.0,32.0,24,19.0,20.0,1.5,0.7,38.0,2018-09-01 00:00,,0.4,22,29,3.0,120.972075,24.805619,
頭份,苗栗縣,66,細懸浮微粒,普通,2.1,0.23,14,25.0,36.0,19,13.0,14.0,1.1,0.8,152.0,2018-09-01 00:00,,0.2,22,34,3.0,120.898572,24.696969,
苗栗,苗栗縣,74,細懸浮微粒,普通,2.1,0.3,8,18.0,57.0,27,12.0,14.0,2.5,1.3,196.0,2018-09-01 00:00,,0.3,25,52,2.0,120.8202,24.565269,
三義,苗栗縣,63,細懸浮微粒,普通,1.8,0.34,7.5,17.0,45.0,22,13.0,17.0,3.7,0.4,201.0,2018-09-01 00:00,,0.3,20,39,3.0,120.75883300000001,24.382942,
豐原,臺中市,57,細懸浮微粒,普通,2.7,0.33,4.7,12.0,34.0,13,12.0,13.0,1.6,2.1,124.0,2018-09-01 00:00,,0.3,18,39,3.0,120.74171100000001,24.256586,
沙鹿,臺中市,60,細懸浮微粒,普通,2.0,0.38,5.5,11.0,42.0,19,20.0,24.0,3.5,1.1,170.0,2018-09-01 00:00,,0.4,19,38,2.0,120.568794,24.225628,
大里,臺中市,37,,良好,2.3,0.43,0.8,11.0,44.0,12,15.0,20.0,5.0,1.4,213.0,2018-09-01 00:00,,0.5,11,40,3.0,120.67768899999999,24.099611,
忠明,臺中市,44,,良好,1.6,0.38,8.7,14.0,32.0,13,15.0,18.0,2.6,0.6,151.0,2018-09-01 00:00,,0.4,13,28,2.0,120.64109199999999,24.151958,
西屯,臺中市,55,細懸浮微粒,普通,1.3,0.28,14,16.0,38.0,19,9.8,11.0,1.2,0.8,184.0,2018-09-01 00:00,,0.3,17,40,2.0,120.61691699999999,24.162197,
彰化,彰化縣,53,細懸浮微粒,普通,1.2,0.47,4.3,14.0,30.0,13,17.0,18.0,1.8,0.5,185.0,2018-09-01 00:00,,0.4,16,36,2.0,120.541519,24.066,
線西,彰化縣,64,細懸浮微粒,普通,1.8,0.25,17,13.0,31.0,24,5.3,7.2,1.9,0.9,84.0,2018-09-01 00:00,,0.3,21,31,3.0,120.46906100000001,24.131672000000002,
二林,彰化縣,55,細懸浮微粒,普通,3.6,0.24,9.6,16.0,37.0,24,5.9,6.0,0.1,0.5,204.0,2018-09-01 00:00,,0.3,17,38,3.0,120.409653,23.925175,
南投,南投縣,37,,良好,2.4,0.33,4.3,9.0,42.0,10,9.5,12.0,2.0,0.6,191.0,2018-09-01 00:00,,0.4,10,40,1.0,120.68530600000001,23.913,
斗六,雲林縣,53,細懸浮微粒,普通,2.2,0.32,6.5,13.0,31.0,11,12.0,15.0,2.3,0.6,195.0,2018-09-01 00:00,,0.4,16,34,2.0,120.54499399999999,23.711853,
新港,嘉義縣,61,細懸浮微粒,普通,1.7,0.47,5,16.0,39.0,29,16.0,17.0,1.7,0.5,213.0,2018-09-01 00:00,,0.4,20,39,2.0,120.34553100000001,23.554839,
朴子,嘉義縣,62,細懸浮微粒,普通,2.0,0.52,4.1,19.0,64.0,25,19.0,20.0,1.2,0.4,88.0,2018-09-01 00:00,,0.5,20,65,2.0,120.24735,23.465308,
臺西,雲林縣,58,細懸浮微粒,普通,2.5,0.28,14,21.0,32.0,23,10.0,11.0,0.6,1.0,160.0,2018-09-01 00:00,,0.3,18,28,2.0,120.20284199999999,23.717533,
嘉義,嘉義市,62,細懸浮微粒,普通,2.8,0.71,4.1,16.0,46.0,25,18.0,21.0,2.4,0.5,140.0,2018-09-01 00:00,,0.6,20,49,3.0,120.44083300000001,23.462778,
新營,臺南市,67,細懸浮微粒,普通,2.0,0.67,5.2,15.0,66.0,29,16.0,17.0,0.5,0.4,110.0,2018-09-01 00:00,,0.5,22,54,3.0,120.31725,23.305633,
善化,臺南市,40,,良好,0.9,0.22,13,13.0,32.0,9,6.1,7.9,1.7,0.6,111.0,2018-09-01 00:00,,0.3,12,36,2.0,120.297142,23.115097,
安南,臺南市,56,細懸浮微粒,普通,3.1,0.64,2.7,9.0,45.0,26,23.0,34.0,11.0,0.4,61.0,2018-09-01 00:00,,0.6,18,38,3.0,120.2175,23.048197000000002,
臺南,臺南市,42,,良好,4.0,0.78,1.1,9.0,33.0,14,21.0,36.0,15.0,1.4,163.0,2018-09-01 00:00,,0.6,13,28,3.0,120.20261699999999,22.984581,
