SiteName,County,AQI,Pollutant,Status,SO2,CO,O3,O3_8hr,PM10,PM2.5,NO2,NOx,NO,WindSpeed,WindDirec,DataCreationDate,Unit,CO_8hr,PM2.5_AVG,PM10_AVG,SO2_AVG,Longitude,Latitude,SiteId
基隆,基隆市,39,,良好,1.4,0.17,42.9,42,11,4,0.3,1,0.7,1.1,84,2020-11-29 04:00,,0.2,6,13,2,121.760056,25.129167,1
基隆,基隆市,39,,良好,1.5,0.18,43.6,42,11,7,0.3,1.1,0.7,1.5,80,2020-11-29 03:00,,0.2,7,15,2,121.760056,25.129167,1
基隆,基隆市,38,,良好,1.8,0.18,41.8,41,21,10,2.3,3.5,1.3,2.4,80,2020-11-29 00:00,,0.2,8,17,2,121.760056,25.129167,1
汐止,新北市,32,,良好,1.9,0.24,37.3,35,5,4,6.4,7.8,1.4,2.7,37,2020-11-29 00:00,,0.3,7,11,2,121.6423,25.067131,2
萬里,新北市,55,懸浮微粒,普通,1.6,0.13,48.5,47,55,12,0.6,0.3,0,5.7,26,2020-11-29 00:00,,0.2,14,61,2,121.689881,25.179667,3
新店,新北市,29,,良好,1.1,0.31,32.7,31,5,2,8.7,10.5,1.8,1,81,2020-11-29 00:00,,0.4,7,9,1,121.537778,24.977222,4
土城,新北市,31,,良好,1.2,0.27,36.7,34,5,8,7.4,8.4,1,1.3,345,2020-11-29 00:00,,0.3,10,9,1,121.451861,24.982528,5
板橋,新北市,29,,良好,2,0.35,30,26,13,8,11.9,13.3,1.3,2.2,68,2020-11-29 00:00,,0.4,9,15,2,121.458667,25.012972,6
新莊,新北市,32,,良好,,0.3,36.8,35,10,5,6,7.4,1.4,2.8,71,2020-11-29 00:00,,0.4,8,13,,121.4325,25.037972,7
菜寮,新北市,31,,良好,1.9,0.31,36,34,11,10,6.4,7.8,1.5,2.7,106,2020-11-29 00:00,,0.4,7,13,2,121.481028,25.06895,8
林口,新北市,31,,良好,0.5,0.27,33.8,33,15,10,7.3,8.9,1.6,2.1,40,2020-11-29 00:00,,0.3,8,13,1,121.376869,25.077197,9
淡水,新北市,35,,良好,1.7,0.24,36.5,38,5,9,1.7,2.1,0.3,,,2020-11-29 00:00,,0.3,7,6,2,121.449239,25.1645,10
士林,臺北市,36,,良好,1.1,0.23,39.9,39,5,5,3.2,5.1,1.9,2.4,105,2020-11-29 00:00,,0.3,5,5,1,121.515389,25.105417,11
中山,臺北市,32,,良好,1.5,0.37,32.9,28,5,9,10.1,12.4,2.4,2.7,122,2020-11-29 00:00,,0.5,10,11,1,121.526528,25.062361,12
萬華,臺北市,27,,良好,2.4,0.3,32.6,29,5,6,11,12.5,1.5,2,101,2020-11-29 00:00,,0.4,8,11,2,121.507972,25.046503,13
古亭,臺北市,,,,,,,,,,,,,,,2020-11-29 00:00,,,,,,121.529556,25.020608,14
松山,臺北市,29,,良好,2.4,0.31,33.5,31,5,7,9.4,10.1,0.7,2,36,2020-11-29 00:00,,0.3,9,9,2,121.578611,25.05,15
大同,臺北市,41,,良好,2.4,0.6,-,-,28,9,16,26.9,11,-,-,2020-11-29 00:00,,0.6,13,30,2,121.513311,25.0632,16
桃園,桃園市,25,,良好,1.7,0.32,29.2,27,12,6,6.9,7.8,0.9,2.6,63,2020-11-29 00:00,,0.4,8,14,1,121.30872222,24.98677778,17
大園,桃園市,31,,良好,4,0.26,32.3,33,19,9,15.2,19.4,4.2,6.8,50,2020-11-29 00:00,,0.3,8,19,3,121.201811,25.060344,18
觀音,桃園市,47,,良好,7,0.25,37.4,38,23,10,2.6,2.4,0,6.3,65,2020-11-29 00:00,,0.3,14,25,5,121.082761,25.035503,19
平鎮,桃園市,30,,良好,3.4,0.29,35.2,32,11,5,6,8.9,2.9,3.3,61,2020-11-29 00:00,,0.4,9,14,3,121.203986,24.952786,20
龍潭,桃園市,32,,良好,0.5,0.27,36.6,35,10,2,4.5,5.5,1,5.1,46,2020-11-29 00:00,,0.3,6,10,1,121.21635,24.863869,21
湖口,新竹縣,34,,良好,1.5,0.24,37.3,37,14,12,4.6,5.2,0.5,6.4,43,2020-11-29 00:00,,0.3,8,16,1,121.038653,24.900142,22
竹東,新竹縣,33,,良好,1.1,0.28,35.3,36,5,1,3.4,5.1,1.7,2.7,59,2020-11-29 00:00,,0.3,4,8,1,121.088903,24.740644,23
新竹,新竹市,31,,良好,2.3,0.28,34.3,33,14,5,7.1,8.1,1,3.2,47,2020-11-29 00:00,,0.3,7,15,2,120.972075,24.805619,24
頭份,苗栗縣,29,,良好,0.5,0.26,32.2,31,5,12,5.7,6,0.3,3.6,71,2020-11-29 00:00,,0.3,8,11,1,120.898572,24.696969,25
苗栗,苗栗縣,27,,良好,2.6,0.27,30.4,29,5,3,6,6.9,0.9,3.1,33,2020-11-29 00:00,,0.3,4,9,2,120.8202,24.565269,26
三義,苗栗縣,27,,良好,1.1,0.22,29.2,29,5,8,3.7,4.8,1.1,3.7,24,2020-11-29 00:00,,0.3,7,9,1,120.758833,24.382942,27
豐原,臺中市,25,,良好,1.9,0.28,21.7,27,14,8,5.9,6,0.3,1.5,9,2020-11-29 00:00,,0.3,8,17,2,120.741711,24.256586,28
沙鹿,臺中市,7,,良好,5.2,0.27,0,0,5,1,1.7,2.9,1.2,3.6,7,2020-11-29 00:00,,0.3,,,,120.568794,24.225628,29
大里,臺中市,37,,良好,0.5,0.53,10,17,19,17,21,21.4,0.3,1.1,333,2020-11-29 00:00,,0.5,11,21,1,120.677689,24.099611,30
