SiteName,County,AQI,Pollutant,Status,SO2,CO,O3,O3_8hr,PM10,PM2.5,NO2,NOx,NO,WindSpeed,WindDirec,DataCreationDate,Unit,CO_8hr,PM2.5_AVG,PM10_AVG,SO2_AVG,Longitude,Latitude,SiteId
基隆,基隆市,55.0,細懸浮微粒,普通,1.4,0.35,66,48.0,28.0,18.0,7.1,7.4,0.3,0.6,167.0,2018-04-28 01:00,,0.5,17.0,28.0,2.0,121.760056,25.129167000000002,
汐止,新北市,71.0,細懸浮微粒,普通,1.4,0.32,73,51.0,37.0,25.0,8.8,10.0,1.7,2.1,36.0,2018-04-28 01:00,,0.4,24.0,34.0,3.0,121.6423,25.067131,
汐止,新北市,71.0,細懸浮微粒,普通,1.6,0.33,67,47.0,36.0,23.0,10.0,12.0,1.8,2.6,29.0,2018-04-28 00:00,,0.4,24.0,33.0,3.0,121.6423,25.067131,
萬里,新北市,112.0,臭氧八小時,對敏感族群不健康,4.1,0.29,88,74.0,57.0,31.0,4.7,6.3,1.6,1.7,101.0,2018-04-28 00:00,,0.3,24.0,51.0,4.0,121.689881,25.179667000000002,
新店,新北市,54.0,細懸浮微粒,普通,1.1,0.33,63,45.0,31.0,16.0,10.0,11.0,0.9,1.9,106.0,2018-04-28 00:00,,0.4,17.0,30.0,2.0,121.537778,24.977222,
土城,新北市,63.0,細懸浮微粒,普通,1.9,0.39,65,46.0,35.0,14.0,9.3,9.5,0.2,2.1,349.0,2018-04-28 00:00,,0.5,20.0,37.0,4.0,121.45186100000001,24.982528,
板橋,新北市,70.0,細懸浮微粒,普通,1.4,0.41,61,40.0,41.0,24.0,12.0,13.0,1.2,3.1,64.0,2018-04-28 00:00,,0.6,23.0,42.0,3.0,121.45866699999999,25.012972,
新莊,新北市,59.0,細懸浮微粒,普通,1.9,0.32,69,54.0,38.0,17.0,9.1,10.0,0.9,5.4,53.0,2018-04-28 00:00,,0.4,19.0,38.0,3.0,121.4325,25.037972,
菜寮,新北市,63.0,細懸浮微粒,普通,2.0,0.36,43,35.0,38.0,25.0,10.0,11.0,0.6,3.5,89.0,2018-04-28 00:00,,0.4,20.0,33.0,3.0,121.48102800000001,25.06895,
林口,新北市,74.0,細懸浮微粒,普通,2.4,0.32,72,57.0,51.0,25.0,8.8,9.7,1.0,4.7,89.0,2018-04-28 00:00,,0.3,25.0,44.0,5.0,121.376869,25.077197,
淡水,新北市,71.0,細懸浮微粒,普通,2.9,0.32,53,35.0,42.0,24.0,7.1,7.6,0.5,,,2018-04-28 00:00,,0.4,24.0,43.0,4.0,121.44923899999999,25.1645,
士林,臺北市,67.0,細懸浮微粒,普通,4.7,0.33,68,55.0,50.0,20.0,8.4,10.0,1.8,3.1,99.0,2018-04-28 00:00,,0.3,22.0,43.0,3.0,121.51538899999998,25.105417000000003,
基隆,基隆市,53.0,細懸浮微粒,普通,1.0,0.42,43,47.0,30.0,18.0,13.0,14.0,0.1,0.9,126.0,2018-04-28 00:00,,0.4,16.0,27.0,2.0,121.760056,25.129167000000002,
基隆,基隆市,58.0,臭氧八小時,普通,1.4,0.27,73,57.0,29.0,17.0,5.0,5.0,0.0,1.5,134.0,2018-04-28 03:00,,0.4,17.0,28.0,2.0,121.760056,25.129167000000002,
汐止,新北市,74.0,臭氧八小時,普通,2.0,0.29,77,62.0,35.0,26.0,5.7,6.3,0.6,2.9,35.0,2018-04-28 03:00,,0.3,24.0,34.0,3.0,121.6423,25.067131,
萬里,新北市,108.0,臭氧八小時,對敏感族群不健康,3.2,0.28,41,73.0,40.0,23.0,3.8,3.8,0.0,2.0,196.0,2018-04-28 03:00,,0.3,25.0,47.0,4.0,121.689881,25.179667000000002,
新店,新北市,58.0,臭氧八小時,普通,1.2,0.27,67,57.0,32.0,16.0,4.5,5.5,1.0,2.1,82.0,2018-04-28 03:00,,0.4,16.0,31.0,2.0,121.537778,24.977222,
土城,新北市,58.0,細懸浮微粒,普通,2.2,0.29,65,56.0,43.0,20.0,4.9,5.5,0.6,1.9,347.0,2018-04-28 03:00,,0.4,19.0,38.0,4.0,121.45186100000001,24.982528,
板橋,新北市,76.0,細懸浮微粒,普通,1.9,0.32,63,52.0,44.0,25.0,7.7,8.1,0.4,3.6,77.0,2018-04-28 03:00,,0.5,26.0,44.0,3.0,121.45866699999999,25.012972,
新莊,新北市,80.0,臭氧八小時,普通,1.7,0.33,74,64.0,38.0,18.0,6.4,6.4,0.0,4.5,46.0,2018-04-28 03:00,,0.4,19.0,38.0,3.0,121.4325,25.037972,
菜寮,新北市,65.0,細懸浮微粒,普通,1.3,0.27,50,42.0,34.0,21.0,5.3,8.0,2.7,3.1,77.0,2018-04-28 03:00,,0.4,21.0,36.0,3.0,121.48102800000001,25.06895,
林口,新北市,97.0,臭氧八小時,普通,1.1,0.27,78,69.0,43.0,29.0,4.0,4.6,0.6,3.9,106.0,2018-04-28 03:00,,0.3,26.0,45.0,5.0,121.376869,25.077197,
