SiteName,County,AQI,Pollutant,Status,SO2,CO,O3,O3_8hr,PM10,PM2.5,NO2,NOx,NO,WindSpeed,WindDirec,DataCreationDate,Unit,CO_8hr,PM2.5_AVG,PM10_AVG,SO2_AVG,Longitude,Latitude,SiteId
竹山,南投縣,50.0,,良好,2.4,0.15,22,7.0,28.0,13,4.5,7.4,2.9,1.7,260.0,2018-04-14 10:00,,0.2,15,28.0,2.0,120.677306,23.756389000000002,
崙背,雲林縣,53.0,細懸浮微粒,普通,2.8,0.15,39,16.0,40.0,15,3.6,5.0,1.4,5.0,227.0,2018-04-14 12:00,,0.2,16,39.0,3,120.34874199999999,23.757547,
新港,嘉義縣,35.0,,良好,2.5,0.25,37,14.0,47.0,15,9.0,12.0,2.7,3.6,269.0,2018-04-14 12:00,,0.3,11,36.0,2,120.34553100000001,23.554839,
朴子,嘉義縣,46.0,,良好,2.6,0.27,33,15.0,60.0,22,6.2,7.7,1.5,4.4,240.0,2018-04-14 12:00,,0.3,10,50.0,3,120.24735,23.465308,
臺西,雲林縣,38.0,,良好,1.7,0.16,27,18.0,37.0,7,4.3,6.6,2.3,6.7,251.0,2018-04-14 12:00,,0.2,12,36.0,3,120.20284199999999,23.717533,
嘉義,嘉義市,45.0,,良好,3.7,0.2,37,15.0,33.0,20,4.8,5.1,0.3,3.9,243.0,2018-04-14 12:00,,0.2,14,32.0,3,120.44083300000001,23.462778,
新營,臺南市,30.0,,良好,2.6,0.26,40,14.0,30.0,7,9.0,10.0,1.0,2.2,231.0,2018-04-14 12:00,,0.2,9,32.0,3,120.31725,23.305633,
斗六,雲林縣,40.0,,良好,1.9,0.22,27,33.0,27.0,12,4.9,6.9,2.0,2.4,247.0,2018-04-14 16:00,,0.3,12,36.0,2,120.54499399999999,23.711853,
崙背,雲林縣,40.0,,良好,2.1,0.1,24,27.0,37.0,9,1.5,2.9,1.3,2.8,213.0,2018-04-14 16:00,,0.2,12,43.0,3,120.34874199999999,23.757547,
中山,臺北市,54.0,細懸浮微粒,普通,2.1,0.91,11,5.0,42.0,23,32.0,47.0,15.0,0.9,129.0,2018-04-14 10:00,,0.6,17,34.0,3.0,121.526528,25.062361,
萬華,臺北市,35.0,,良好,0.1,0.89,10,6.0,20.0,6,31.0,42.0,11.0,0.6,252.0,2018-04-14 10:00,,0.5,11,14.0,2.0,121.507972,25.046503,
古亭,臺北市,39.0,,良好,1.3,0.5,21,7.0,33.0,14,16.0,21.0,4.6,0.6,52.0,2018-04-14 10:00,,0.5,12,20.0,3.0,121.529556,25.020608,
大同,臺北市,52.0,細懸浮微粒,普通,3.1,2.11,-,,43.0,17,39.0,102.0,63.0,,,2018-04-14 10:00,,1.5,16,46.0,3.0,121.51331100000002,25.0632,
桃園,桃園市,117.0,細懸浮微粒,對敏感族群不健康,4.6,0.51,5.5,3.0,59.0,34,18.0,26.0,7.9,0.6,50.0,2018-04-14 10:00,,0.7,42,68.0,10.0,121.31996399999998,24.994789,
大園,桃園市,73.0,細懸浮微粒,普通,2.1,0.26,8.3,10.0,48.0,17,8.7,13.0,4.2,1.5,299.0,2018-04-14 10:00,,0.2,25,44.0,3.0,121.201811,25.060344,
觀音,桃園市,57.0,細懸浮微粒,普通,1.7,0.14,9.4,9.0,48.0,12,5.8,7.2,1.4,4.4,244.0,2018-04-14 10:00,,0.2,18,47.0,4.0,121.082761,25.035503,
平鎮,桃園市,58.0,細懸浮微粒,普通,3.2,0.42,6,7.0,35.0,13,13.0,23.0,10.0,1.1,267.0,2018-04-14 10:00,,0.3,19,44.0,4.0,121.20398600000001,24.952786,
龍潭,桃園市,81.0,細懸浮微粒,普通,1.6,0.43,11,12.0,35.0,26,12.0,19.0,6.9,1.0,231.0,2018-04-14 10:00,,0.3,28,40.0,2.0,121.21635,24.863869,
湖口,新竹縣,60.0,細懸浮微粒,普通,4.5,0.27,10,8.0,39.0,16,9.7,19.0,9.1,4.8,239.0,2018-04-14 10:00,,0.2,19,39.0,3.0,121.038653,24.900142000000002,
竹東,新竹縣,84.0,細懸浮微粒,普通,2.5,0.5,9,9.0,54.0,33,14.0,25.0,11.0,1.3,132.0,2018-04-14 10:00,,0.4,29,49.0,2.0,121.088903,24.740644,
新竹,新竹市,62.0,細懸浮微粒,普通,2.0,0.48,6.6,5.0,35.0,20,12.0,24.0,12.0,3.0,269.0,2018-04-14 10:00,,0.3,20,27.0,2.0,120.972075,24.805619,
頭份,苗栗縣,53.0,細懸浮微粒,普通,3.3,0.36,10,8.0,39.0,20,13.0,23.0,10.0,3.7,250.0,2018-04-14 10:00,,0.2,17,36.0,3.0,120.898572,24.696969,
苗栗,苗栗縣,53.0,細懸浮微粒,普通,1.8,0.26,18,9.0,42.0,18,7.1,11.0,4.1,3.4,196.0,2018-04-14 10:00,,0.2,16,42.0,2.0,120.8202,24.565269,
左營,高雄市,42.0,,良好,2.5,0.16,26,23.0,48.0,ND,5.1,6.2,1.1,3.9,196.0,2018-04-14 16:00,,0.3,9,45.0,5,120.29291699999999,22.674861,
前金,高雄市,33.0,,良好,2.5,0.14,26,22.0,22.0,5,3.0,5.6,2.6,2.8,235.0,2018-04-14 16:00,,0.2,10,22.0,7,120.288086,22.632567,
前鎮,高雄市,31.0,,良好,2.4,0.15,20,21.0,36.0,10,6.8,9.6,2.8,2.0,174.0,2018-04-14 16:00,,0.2,9,33.0,6,120.30756399999999,22.605386,
