SiteName,County,AQI,Pollutant,Status,SO2,CO,O3,O3_8hr,PM10,PM2.5,NO2,NOx,NO,WindSpeed,WindDirec,DataCreationDate,Unit,CO_8hr,PM2.5_AVG,PM10_AVG,SO2_AVG,Longitude,Latitude,SiteId
大寮,高雄市,76.0,細懸浮微粒,普通,,,,37.0,,,,,,,,2019-10-09 00:00,,0.3,26.0,47.0,,120.425081,22.565747,51
基隆,基隆市,61.0,細懸浮微粒,普通,1.4,0.32,65,46.0,42.0,22.0,2.4,4.8,2.4,1.7,24.0,2019-10-09 00:00,,0.6,20.0,39.0,2.0,121.760056,25.129167000000002,1
汐止,新北市,61.0,細懸浮微粒,普通,1.7,0.37,53,38.0,38.0,26.0,7.8,9.3,1.5,2.2,52.0,2019-10-09 00:00,,0.4,20.0,33.0,2.0,121.6423,25.067131,2
萬里,新北市,67.0,臭氧八小時,普通,2.4,0.33,66,60.0,64.0,24.0,3.3,3.9,0.5,5.7,42.0,2019-10-09 00:00,,0.3,19.0,49.0,3.0,121.689881,25.179667000000002,3
新店,新北市,53.0,細懸浮微粒,普通,1.3,0.31,51,46.0,19.0,18.0,4.9,6.4,1.5,0.6,91.0,2019-10-09 00:00,,0.4,16.0,23.0,2.0,121.537778,24.977222,4
土城,新北市,47.0,,良好,1.5,0.32,51,46.0,25.0,20.0,7.3,7.9,0.6,1.1,147.0,2019-10-09 00:00,,0.4,14.0,26.0,2.0,121.45186100000001,24.982528,5
板橋,新北市,56.0,細懸浮微粒,普通,2.5,0.35,47,38.0,28.0,19.0,9.8,10.0,0.3,1.1,131.0,2019-10-09 00:00,,0.5,18.0,31.0,1.0,121.45866699999999,25.012972,6
新莊,新北市,67.0,細懸浮微粒,普通,1.1,0.37,50,45.0,32.0,26.0,7.7,8.7,1.0,2.4,102.0,2019-10-09 00:00,,0.4,22.0,33.0,2.0,121.4325,25.037972,7
菜寮,新北市,62.0,細懸浮微粒,普通,2.1,0.45,42,38.0,36.0,23.0,11.0,13.0,2.0,2.4,119.0,2019-10-09 00:00,,0.5,20.0,33.0,2.0,121.48102800000001,25.06895,8
林口,新北市,60.0,細懸浮微粒,普通,2.6,0.35,49,45.0,39.0,24.0,7.7,8.4,0.7,2.6,81.0,2019-10-09 00:00,,0.3,19.0,32.0,3.0,121.376869,25.077197,9
淡水,新北市,61.0,細懸浮微粒,普通,1.0,0.31,60,51.0,29.0,20.0,4.6,5.1,0.5,,,2019-10-09 00:00,,0.3,19.0,28.0,2.0,121.44923899999999,25.1645,10
士林,臺北市,55.0,細懸浮微粒,普通,1.7,0.33,61,51.0,34.0,22.0,3.5,5.1,1.6,2.6,122.0,2019-10-09 00:00,,0.3,17.0,31.0,2.0,121.51538899999998,25.105417000000003,11
中山,臺北市,59.0,細懸浮微粒,普通,2.6,0.44,45,28.0,34.0,20.0,13.0,14.0,1.1,2.1,129.0,2019-10-09 00:00,,0.6,19.0,32.0,3.0,121.526528,25.062361,12
萬華,臺北市,62.0,細懸浮微粒,普通,1.3,0.37,44,33.0,31.0,25.0,13.0,14.0,1.5,1.9,102.0,2019-10-09 00:00,,0.4,20.0,33.0,2.0,121.507972,25.046503,13
崙背,雲林縣,,,設備維護,,,,,,,,,,,,2019-10-09 00:00,,,,,,120.34874199999999,23.757547,38
金門,金門縣,89.0,細懸浮微粒,普通,2.7,0.34,61,61.0,55.0,34.0,5.2,5.3,0.0,3.2,45.0,2019-10-09 00:00,,0.3,31.0,53.0,3.0,118.312256,24.432133,77
馬公,澎湖縣,51.0,臭氧八小時,普通,2.2,0.29,52,55.0,41.0,17.0,3.0,7.3,4.4,4.9,20.0,2019-10-09 00:00,,0.3,14.0,37.0,2.0,119.566158,23.569031,78
關山,臺東縣,41.0,,良好,1.4,-,46,40.0,26.0,10.0,1.4,2.2,0.8,2.3,14.0,2019-10-09 00:00,,,13.0,25.0,1.0,121.161933,23.045082999999998,80
麥寮,雲林縣,60.0,細懸浮微粒,普通,0.9,0.34,24,39.0,40.0,14.0,11.0,11.0,-0.5,1.1,128.0,2019-10-09 00:00,,0.3,19.0,64.0,3.0,120.251825,23.753505999999998,83
富貴角,新北市,67.0,臭氧八小時,普通,0.3,0.29,62,60.0,46.0,26.0,3.2,3.2,-0.1,5.3,74.0,2019-10-09 00:00,,0.2,21.0,42.0,1.0,121.536763,25.298562,84
臺南(麻豆),臺南市,94.0,細懸浮微粒,普通,1.1,0.09,42,58.0,53.0,38.0,12.0,12.0,0.4,0.6,156.0,2019-10-09 00:00,,0.1,33.0,65.0,2.0,,,201
古亭,臺北市,54.0,細懸浮微粒,普通,1.7,0.27,48,46.0,24.0,22.0,5.8,6.7,0.9,0.6,90.0,2019-10-09 00:00,,0.3,17.0,29.0,2.0,121.529556,25.020608,14
松山,臺北市,61.0,細懸浮微粒,普通,2.5,0.38,48,35.0,34.0,22.0,9.3,10.0,0.9,1.2,44.0,2019-10-09 00:00,,0.4,19.0,32.0,2.0,121.57861100000001,25.05,15
大同,臺北市,68.0,細懸浮微粒,普通,1.7,1.05,-,,35.0,30.0,29.0,40.0,11.0,,,2019-10-09 00:00,,1.0,22.0,35.0,2.0,121.51331100000002,25.0632,16
桃園,桃園市,55.0,細懸浮微粒,普通,4.8,0.33,50,42.0,30.0,21.0,6.2,7.6,1.4,2.4,66.0,2019-10-09 00:00,,0.5,17.0,29.0,3.0,121.304383,24.995368,17
大園,桃園市,58.0,細懸浮微粒,普通,6.6,0.34,45,44.0,34.0,22.0,14.0,15.0,1.4,3.5,71.0,2019-10-09 00:00,,0.3,19.0,34.0,6.0,121.201811,25.060344,18
觀音,桃園市,62.0,細懸浮微粒,普通,5.0,0.34,45,45.0,36.0,29.0,13.0,15.0,1.4,4.3,95.0,2019-10-09 00:00,,0.3,20.0,38.0,6.0,121.082761,25.035503,19
平鎮,桃園市,55.0,細懸浮微粒,普通,1.7,0.34,52,45.0,33.0,23.0,8.1,8.5,0.4,4.3,64.0,2019-10-09 00:00,,0.5,17.0,31.0,2.0,121.20398600000001,24.952786,20
龍潭,桃園市,48.0,,良好,2.0,0.32,50,49.0,30.0,20.0,8.2,9.2,1.0,4.9,64.0,2019-10-09 00:00,,0.3,15.0,28.0,2.0,121.21635,24.863869,21
湖口,新竹縣,53.0,細懸浮微粒,普通,1.7,0.31,52,48.0,32.0,20.0,6.5,7.2,0.7,4.8,53.0,2019-10-09 00:00,,0.3,17.0,28.0,2.0,121.038653,24.900142000000002,22
竹東,新竹縣,47.0,,良好,1.4,0.26,53,51.0,27.0,18.0,4.2,5.3,1.0,1.7,129.0,2019-10-09 00:00,,0.2,12.0,23.0,2.0,121.088903,24.740644,23
新竹,新竹市,50.0,,良好,2.7,0.33,49,47.0,28.0,20.0,8.9,9.8,1.0,2.2,72.0,2019-10-09 00:00,,0.4,15.0,28.0,2.0,120.972075,24.805619,24
頭份,苗栗縣,42.0,,良好,0.7,0.31,45,45.0,26.0,13.0,10.0,11.0,0.8,2.8,98.0,2019-10-09 00:00,,0.3,13.0,25.0,1.0,120.898572,24.696969,25
苗栗,苗栗縣,45.0,,良好,1.7,0.29,21,32.0,27.0,15.0,7.8,8.8,1.0,1.3,11.0,2019-10-09 00:00,,0.4,14.0,26.0,3.0,120.8202,24.565269,26
三義,苗栗縣,54.0,細懸浮微粒,普通,1.9,0.29,28,38.0,32.0,17.0,9.2,9.7,0.5,0.6,220.0,2019-10-09 00:00,,0.3,17.0,29.0,2.0,120.75883300000001,24.382942,27
豐原,臺中市,63.0,細懸浮微粒,普通,0.7,0.32,23,33.0,30.0,19.0,9.9,11.0,1.4,0.9,100.0,2019-10-09 00:00,,0.3,20.0,37.0,1.0,120.74171100000001,24.256586,28
沙鹿,臺中市,53.0,細懸浮微粒,普通,2.0,0.32,18,35.0,32.0,16.0,16.0,17.0,0.8,1.1,353.0,2019-10-09 00:00,,0.3,16.0,35.0,2.0,120.568794,24.225628,29
大里,臺中市,71.0,細懸浮微粒,普通,3.6,0.56,7.8,28.0,44.0,23.0,29.0,30.0,1.7,0.7,72.0,2019-10-09 00:00,,0.6,24.0,47.0,3.0,120.67768899999999,24.099611,30
忠明,臺中市,69.0,細懸浮微粒,普通,5.1,0.69,9.3,30.0,38.0,21.0,32.0,35.0,2.9,0.9,144.0,2019-10-09 00:00,,0.5,23.0,41.0,3.0,120.64109199999999,24.151958,31
西屯,臺中市,62.0,細懸浮微粒,普通,2.6,0.53,8.5,35.0,35.0,22.0,31.0,32.0,1.9,0.4,189.0,2019-10-09 00:00,,0.4,20.0,37.0,2.0,120.61691699999999,24.162197,32
彰化,彰化縣,64.0,細懸浮微粒,普通,10.0,0.53,13,26.0,56.0,29.0,19.0,20.0,1.0,1.4,194.0,2019-10-09 00:00,,0.5,21.0,46.0,4.0,120.541519,24.066,33
線西,彰化縣,54.0,細懸浮微粒,普通,3.0,0.36,23,35.0,35.0,16.0,14.0,16.0,1.8,0.6,24.0,2019-10-09 00:00,,0.4,17.0,42.0,,120.46906100000001,24.131672000000002,34
二林,彰化縣,66.0,細懸浮微粒,普通,2.0,0.34,14,32.0,44.0,24.0,11.0,11.0,0.5,0.4,265.0,2019-10-09 00:00,,0.4,22.0,50.0,4.0,120.409653,23.925175,35
南投,南投縣,84.0,細懸浮微粒,普通,2.5,0.41,18,30.0,51.0,27.0,13.0,14.0,1.2,1.8,163.0,2019-10-09 00:00,,0.5,29.0,53.0,2.0,120.68530600000001,23.913,36
