SiteName,County,AQI,Pollutant,Status,SO2,CO,O3,O3_8hr,PM10,PM2.5,NO2,NOx,NO,WindSpeed,WindDirec,DataCreationDate,Unit,CO_8hr,PM2.5_AVG,PM10_AVG,SO2_AVG,Longitude,Latitude,SiteId
大同,臺北市,47,,良好,1.6,1.12,-,-,31,10,18.8,47.6,28.8,-,-,2020-07-16 07:00,,0.9,15,31,3,121.513311,25.0632,16
三重,新北市,26,,良好,3.9,1.17,-,-,23,,14.1,85,71,-,-,2020-07-16 17:00,,1.1,,28,3,121.493806,25.072611,67
前鎮,高雄市,19,,良好,1.7,0.21,15.2,20,,,,,,1.8,350,2020-07-16 16:00,,0.3,6,15,2,120.307564,22.605386,57
三重,新北市,29,,良好,3.8,0.97,-,-,36,,19.4,71.1,51.8,-,-,2020-07-16 13:00,,1.1,,31,3,121.493806,25.072611,67
彰化,彰化縣,25,,良好,0.5,0.1,15.1,17,11,8,5.7,6.7,1,2.0,188,2020-07-16 04:00,,0.1,8,15,3,120.541519,24.066,33
頭份,苗栗縣,,,,2.2,0.15,17.7,,15,5,5.4,8.1,2.7,4.8,231,2020-07-16 08:00,,,,,,120.898572,24.696969,25
基隆,基隆市,56,細懸浮微粒,普通,1.4,0.23,11.1,11,34,14,7.9,9.4,1.5,0.8,263,2020-07-16 04:00,,0.3,18,36,3,121.760056,25.129167,1
汐止,新北市,52,細懸浮微粒,普通,1.3,0.29,9.3,9,35,17,12.9,14.7,1.8,0.8,217,2020-07-16 04:00,,0.4,16,31,2,121.6423,25.067131,2
萬里,新北市,36,,良好,2.9,0.17,21.1,20,15,9,,,,2.3,208,2020-07-16 04:00,,0.2,11,17,3,121.689881,25.179667,3
新店,新北市,42,,良好,1.2,0.17,12.3,20,30,13,2.5,2.6,0.3,2,189,2020-07-16 04:00,,0.2,13,23,2,121.537778,24.977222,4
觀音,桃園市,20,,良好,1.9,0.05,20,22,15,3,3,3.3,0.3,6.9,227,2020-07-16 04:00,,0.1,5,16,3,121.082761,25.035503,19
平鎮,桃園市,28,,良好,1.2,0.05,18.9,24,11,6,5.5,6.4,0.8,3.0,222,2020-07-16 04:00,,0.1,8,17,2,121.203986,24.952786,20
龍潭,桃園市,33,,良好,2.9,0.13,23.1,32,15,6,4.2,5.4,1.3,3.8,219,2020-07-16 04:00,,0.1,10,18,2,121.21635,24.863869,21
湖口,新竹縣,22,,良好,2.1,0.05,18.5,22,5,3,5.1,5.7,0.6,5.8,213,2020-07-16 04:00,,0.1,7,13,3,121.038653,24.900142,22
竹東,新竹縣,23,,良好,4.3,0.15,12.2,25,17,,3.4,4.3,0.8,0.9,119,2020-07-16 04:00,,0.2,,20,2,121.088903,24.740644,23
新竹,新竹市,34,,良好,2.1,0.05,20.6,24,13,9,,,,1.9,197,2020-07-16 04:00,,0.2,11,14,2,120.972075,24.805619,24
頭份,苗栗縣,,,,2.2,0.05,18.5,,12,5,3.3,4.2,0.9,4.0,199,2020-07-16 04:00,,,,,,120.898572,24.696969,25
苗栗,苗栗縣,26,,良好,2,0.05,17.5,19,5,6,2.2,2,0,3.7,199,2020-07-16 04:00,,0.1,8,12,2,120.8202,24.565269,26
三義,苗栗縣,21,,良好,1.5,0.05,20.8,23,5,2,1.2,1.9,0.7,4.5,182,2020-07-16 04:00,,0.1,4,9,2,120.758833,24.382942,27
豐原,臺中市,24,,良好,2,0.05,23.2,26,5,4,2.2,2.5,0.3,3.0,175,2020-07-16 04:00,,0.1,4,9,2,120.741711,24.256586,28
沙鹿,臺中市,16,,良好,2.2,0.05,17.4,17,5,1,4.7,4.3,0,3.0,177,2020-07-16 04:00,,0.1,4,10,2,120.568794,24.225628,29
大里,臺中市,25,,良好,1.8,0.05,18.8,19,5,5,3.3,4.7,1.4,0.9,315,2020-07-16 04:00,,0.2,8,13,3,120.677689,24.099611,30
忠明,臺中市,23,,良好,1.7,0.14,18.1,19,5,6,4.4,5,0.6,1.5,199,2020-07-16 04:00,,0.2,7,9,2,120.641092,24.151958,31
西屯,臺中市,20,,良好,1.3,0.11,10.6,15,14,8,11.8,13.6,1.8,1.1,194,2020-07-16 04:00,,0.2,6,13,2,120.616917,24.162197,32
花蓮,花蓮縣,25,,良好,1.1,0.05,13.1,19,14,7,3.3,6,2.7,1.0,236,2020-07-16 04:00,,0.1,8,17,1,121.599769,23.971306,63
陽明,臺北市,35,,良好,2.1,0.05,23.5,31,5,6,0.7,1.5,0.8,1.6,140,2020-07-16 04:00,,0.1,11,14,2,121.529583,25.182722,64
宜蘭,宜蘭縣,32,,良好,1.2,0.14,14.3,19,25,9,6,6.4,0.3,0.8,186,2020-07-16 04:00,,0.2,10,20,2,121.746394,24.747917,65
冬山,宜蘭縣,36,,良好,2.6,0.16,6.4,11,25,8,7,9.9,2.9,1,250,2020-07-16 04:00,,0.2,11,27,3,121.792928,24.632203,66
三重,新北市,23,,良好,2.9,0.44,-,-,22,,8.6,16.8,8.2,-,-,2020-07-16 04:00,,0.8,,25,3,121.493806,25.072611,67
中壢,桃園市,27,,良好,1.4,0.23,15.8,19,11,9,6.5,9.8,3.3,1.8,184,2020-07-16 04:00,,0.5,8,15,3,121.221667,24.953278,68
竹山,南投縣,27,,良好,1.2,0.05,12.9,17,12,11,8,10.2,2.2,0.8,16,2020-07-16 04:00,,0.1,8,15,3,120.677306,23.756389,69
永和,新北市,34,,良好,1.3,0.2,14.8,20,21,9,5.2,7.2,2,1.2,162,2020-07-16 04:00,,0.4,10,22,1,121.516306,25.017,70
復興,高雄市,35,,良好,4.1,0.35,7.8,10,17,13,15.4,15.5,0.3,0.6,144,2020-07-16 04:00,,0.4,11,16,2,120.312017,22.608711,71
埔里,南投縣,31,,良好,1.6,0.11,12.7,21,13,7,3,3.4,0.3,0.6,249,2020-07-16 04:00,,0.2,10,14,2,120.967903,23.968842,72
馬祖,連江縣,65,細懸浮微粒,普通,1.4,0.15,34.1,29,28,19,3.7,4.7,1,8.3,200,2020-07-16 04:00,,0.2,21,33,2,119.949875,26.160469,75
金門,金門縣,56,細懸浮微粒,普通,1.9,0.21,24.9,33,31,16,12.8,13.7,0.9,1,213,2020-07-16 04:00,,0.2,18,31,3,118.312256,24.432133,77
馬公,澎湖縣,15,,良好,1.7,0.05,14.8,16,10,3,1,1,0.3,1.8,203,2020-07-16 04:00,,0.1,4,14,3,119.566158,23.569031,78
關山,臺東縣,15,,良好,1.3,-,7.3,13,5,4,4.2,5.4,1.3,0.5,260,2020-07-16 04:00,,-,4,11,1,121.161933,23.045083,80
湖口,新竹縣,27,,良好,2.4,0.05,18.9,24,5,5,6.1,6.4,0.3,4.0,222,2020-07-16 03:00,,0.1,8,15,3,121.038653,24.900142,22
竹東,新竹縣,28,,良好,2.9,0.16,13.1,30,16,,3.2,3.9,0.7,1.5,128,2020-07-16 03:00,,0.2,,21,2,121.088903,24.740644,23
新竹,新竹市,35,,良好,1.8,0.05,22.2,26,11,10,1.5,2.5,1,3.0,246,2020-07-16 03:00,,0.3,11,16,2,120.972075,24.805619,24
頭份,苗栗縣,,,,2.9,0.05,18.6,,13,5,4,4.9,0.9,3.5,236,2020-07-16 03:00,,,,,,120.898572,24.696969,25
苗栗,苗栗縣,27,,良好,2,0.05,17.5,20,5,7,2.5,2.4,0,4.3,206,2020-07-16 03:00,,0.1,8,14,2,120.8202,24.565269,26
三義,苗栗縣,22,,良好,1.5,0.05,21.2,24,5,2,0.9,1.7,0.8,4.6,189,2020-07-16 03:00,,0.1,5,10,3,120.758833,24.382942,27
豐原,臺中市,25,,良好,1.8,0.05,24.3,27,5,3,2,2,0,3.2,184,2020-07-16 03:00,,0.1,5,11,2,120.741711,24.256586,28
沙鹿,臺中市,17,,良好,1.9,0.05,18.3,18,12,1,5,4.8,0,3.7,186,2020-07-16 03:00,,0.1,5,12,2,120.568794,24.225628,29
大里,臺中市,26,,良好,1.9,0.1,16.6,20,11,9,4.8,6.1,1.3,1.0,350,2020-07-16 03:00,,0.2,8,14,3,120.677689,24.099611,30
忠明,臺中市,23,,良好,1.7,0.16,17.2,19,10,6,4.9,5.6,0.7,1.3,152,2020-07-16 03:00,,0.2,7,10,2,120.641092,24.151958,31
西屯,臺中市,19,,良好,1.3,0.12,13.5,17,14,8,10.2,11.9,1.7,1.7,185,2020-07-16 03:00,,0.2,6,14,2,120.616917,24.162197,32
彰化,彰化縣,24,,良好,0.5,0.1,16,17,10,9,5.5,6.8,1.3,2.0,180,2020-07-16 03:00,,0.1,7,16,3,120.541519,24.066,33
線西,彰化縣,22,,良好,1.3,0.11,17.4,21,21,7,5.4,6.3,0.9,2.8,204,2020-07-16 03:00,,0.1,6,24,2,120.469061,24.131672,34
二林,彰化縣,24,,良好,2.6,0.13,10.2,17,13,7,7.9,9.1,1.2,2.0,181,2020-07-16 03:00,,0.1,7,18,3,120.409653,23.925175,35
冬山,宜蘭縣,36,,良好,2.5,0.17,7.1,13,26,11,7.6,10.4,2.7,0.5,325,2020-07-16 03:00,,0.2,11,26,3,121.792928,24.632203,66
三重,新北市,24,,良好,2.2,0.39,-,-,23,,8.7,16.6,8,-,-,2020-07-16 03:00,,0.9,,26,3,121.493806,25.072611,67
中壢,桃園市,29,,良好,2,0.23,19.2,19,5,3,4.1,6.1,2,1.2,194,2020-07-16 03:00,,0.7,9,16,3,121.221667,24.953278,68
竹山,南投縣,24,,良好,1.5,0.11,11,19,16,9,9.2,11.3,2.2,1.6,159,2020-07-16 03:00,,0.1,8,15,3,120.677306,23.756389,69
永和,新北市,36,,良好,1.6,0.22,16,22,29,12,5.2,6.7,1.4,1.5,86,2020-07-16 03:00,,0.5,11,23,1,121.516306,25.017,70
復興,高雄市,33,,良好,5.4,0.34,8.1,11,19,16,18.5,18.8,0.3,1.1,93,2020-07-16 03:00,,0.4,10,16,2,120.312017,22.608711,71
埔里,南投縣,32,,良好,1.5,0.1,15.6,25,14,13,2.5,3.1,0.6,0.5,125,2020-07-16 03:00,,0.2,10,14,2,120.967903,23.968842,72
馬祖,連江縣,65,細懸浮微粒,普通,1.9,0.18,27.9,29,33,21,5.2,6.3,1.1,5.6,193,2020-07-16 03:00,,0.2,21,34,2,119.949875,26.160469,75
金門,金門縣,58,細懸浮微粒,普通,2.2,0.22,28.7,35,26,17,11.6,12.7,1.1,1.7,276,2020-07-16 03:00,,0.2,18,31,3,118.312256,24.432133,77
馬公,澎湖縣,16,,良好,1.8,0.05,15.4,17,13,3,0.7,1,0.3,1.7,183,2020-07-16 03:00,,0.1,5,15,3,119.566158,23.569031,78
關山,臺東縣,15,,良好,1.2,-,8.1,15,11,3,3.1,4,0.9,0.4,291,2020-07-16 03:00,,-,4,11,1,121.161933,23.045083,80
麥寮,雲林縣,17,,良好,2.1,0.17,14.4,18,14,2,7.7,10.3,2.6,2.7,191,2020-07-16 03:00,,0.2,5,17,2,120.251825,23.753506,83
富貴角,新北市,32,,良好,,0.11,25.2,32,10,8,3.4,3.4,0,2.3,216,2020-07-16 03:00,,0.1,10,21,,121.54738,25.29228,84
彰化(大城),彰化縣,20,,良好,1.8,0.22,16.2,22,5,2,5.1,7.7,2.6,2.1,187,2020-07-16 03:00,,0.2,4,17,2,120.27311,23.84313,202
新竹,新竹市,38,,良好,1.4,0.05,22.2,28,5,8,1.7,2.8,1.1,1.6,244,2020-07-16 02:00,,0.3,12,17,2,120.972075,24.805619,24
頭份,苗栗縣,,,,2.8,0.05,18.6,,10,6,4.3,5.2,0.9,3.0,224,2020-07-16 02:00,,,,,,120.898572,24.696969,25
苗栗,苗栗縣,27,,良好,2.2,0.1,17.4,22,11,7,2.9,3.3,0.3,4.1,196,2020-07-16 02:00,,0.2,8,16,2,120.8202,24.565269,26
三義,苗栗縣,24,,良好,1.6,0.05,21.2,26,5,3,1.1,1.7,0.7,4.3,188,2020-07-16 02:00,,0.1,5,11,3,120.758833,24.382942,27
豐原,臺中市,27,,良好,1.8,0.05,24,29,5,4,2.2,2.3,0.3,2.7,187,2020-07-16 02:00,,0.1,5,13,2,120.741711,24.256586,28
沙鹿,臺中市,19,,良好,1.9,0.1,19.1,19,5,4,5.1,4.7,0,2.9,181,2020-07-16 02:00,,0.1,6,13,2,120.568794,24.225628,29
大里,臺中市,25,,良好,1.9,0.1,19.8,21,13,9,4.1,5.6,1.5,1.2,241,2020-07-16 02:00,,0.2,8,15,3,120.677689,24.099611,30
忠明,臺中市,24,,良好,1.7,0.15,19,20,5,6,4.8,5.6,0.8,1.8,200,2020-07-16 02:00,,0.2,8,12,2,120.641092,24.151958,31
西屯,臺中市,19,,良好,1.3,0.12,14.4,19,10,2,10,11.7,1.7,1.5,197,2020-07-16 02:00,,0.2,6,15,2,120.616917,24.162197,32
彰化,彰化縣,22,,良好,0.5,0.1,16.5,19,10,7,5.9,6.6,0.8,2.4,191,2020-07-16 02:00,,0.2,7,18,3,120.541519,24.066,33
線西,彰化縣,23,,良好,1.6,0.12,18.3,23,20,7,6.1,7.1,1,2.9,201,2020-07-16 02:00,,0.1,7,24,2,120.469061,24.131672,34
二林,彰化縣,24,,良好,2.2,0.12,12.3,19,16,7,7.8,8.8,1,2.2,199,2020-07-16 02:00,,0.1,8,20,3,120.409653,23.925175,35
南投,南投縣,20,,良好,1.6,0.18,14.0,22,11,5,7,7.2,0.3,1,185,2020-07-16 02:00,,0.2,6,17,2,120.685306,23.913,36
斗六,雲林縣,20,,良好,1.2,0.05,21,22,13,4,4.2,6.1,2,1.3,186,2020-07-16 02:00,,0.2,5,17,1,120.544994,23.711853,37
崙背,雲林縣,19,,良好,2.3,0.14,13.7,21,14,4,8.2,9.9,1.7,2.0,189,2020-07-16 02:00,,0.1,4,16,2,120.348742,23.757547,38
新港,嘉義縣,16,,良好,1.7,0.19,10.7,17,14,3,7.8,9.5,1.7,1.2,190,2020-07-16 02:00,,0.2,4,16,2,120.345531,23.554839,39
朴子,嘉義縣,24,,良好,4.1,0.21,10,16,28,9,8.9,10,1.1,1.2,158,2020-07-16 02:00,,0.2,7,22,3,120.24781111,23.46712222,40
臺西,雲林縣,23,,良好,1.9,0.21,15.7,22,16,6,6.6,9.6,2.9,2.6,173,2020-07-16 02:00,,0.1,7,14,2,120.19933333,23.702175,41
嘉義,嘉義市,18,,良好,1.3,0.05,14.7,19,13,1,5.6,6,0.3,1.2,226,2020-07-16 02:00,,0.2,3,15,1,120.44083333,23.462778,42
新營,臺南市,22,,良好,1.8,0.05,14.8,20,11,6,5,6.6,1.5,1.4,192,2020-07-16 02:00,,0.2,7,14,3,120.31725,23.305633,43
善化,臺南市,19,,良好,2.4,0.14,13.2,20,17,7,5,6.2,1.3,1.4,160,2020-07-16 02:00,,0.2,6,12,3,120.297142,23.115097,44
安南,臺南市,32,,良好,3.2,0.24,19.1,22,19,11,9.9,10.5,0.6,3.0,143,2020-07-16 02:00,,0.3,10,19,1,120.2175,23.048197,45
臺南,臺南市,26,,良好,2.8,0.18,11.6,20,18,7,14.5,15.6,1.1,1.8,133,2020-07-16 02:00,,0.2,8,15,2,120.202617,22.984581,46
