SiteName,County,AQI,Pollutant,Status,SO2,CO,O3,O3_8hr,PM10,PM2.5,NO2,NOx,NO,WindSpeed,WindDirec,DataCreationDate,Unit,CO_8hr,PM2.5_AVG,PM10_AVG,SO2_AVG,Longitude,Latitude,SiteId
馬公,澎湖縣,59,細懸浮微粒,普通,0.4,0.25,54,52.0,42,21,0.4,2.0,1.6,6.7,23.0,2020-02-06 04:00,,0.2,19,41,1,119.566158,23.569031,78
桃園(觀音工業區),桃園市,63,細懸浮微粒,普通,0.4,,33,34.0,39,24,5.4,5.8,0.4,3.8,77.0,2020-02-06 04:00,,,20,42,1,,,312
高雄(左營),高雄市,78,細懸浮微粒,普通,0.6,0.31,17,19.0,49,25,13.0,13.0,0.4,0.5,144.0,2020-02-06 04:00,,0.4,27,58,1,,,313
基隆,基隆市,48,,良好,1.2,0.22,52,51.0,31,13,2.0,2.3,0.4,1.1,92.0,2020-02-06 05:00,,0.2,15,31,1,121.760056,25.129167000000002,1
汐止,新北市,45,,良好,1.2,0.26,45,41.0,24,13,8.4,10.0,2.1,3.0,28.0,2020-02-06 05:00,,0.3,14,28,1,121.6423,25.067131,2
萬里,新北市,59,細懸浮微粒,普通,1.3,0.21,54,56.0,54,21,1.1,1.7,0.7,6.5,63.0,2020-02-06 05:00,,0.2,19,58,1,121.689881,25.179667000000002,3
士林,臺北市,49,,良好,0.8,0.22,53,53.0,22,14,2.2,3.7,1.5,2.1,96.0,2020-02-06 05:00,,0.3,15,25,2,121.51538899999998,25.105417000000003,11
中山,臺北市,50,,良好,0.6,0.27,43,37.0,22,14,5.9,6.6,0.6,3.1,118.0,2020-02-06 05:00,,0.4,15,26,1,121.526528,25.062361,12
萬華,臺北市,47,,良好,0.8,0.25,45,40.0,25,16,6.3,6.8,0.6,2.4,89.0,2020-02-06 05:00,,0.3,15,27,1,121.507972,25.046503,13
平鎮,桃園市,50,,良好,1.0,0.26,45,43.0,20,17,4.7,4.9,0.2,4.1,61.0,2020-02-06 05:00,,0.3,15,26,1,121.20398600000001,24.952786,20
線西,彰化縣,46,,良好,2.0,0.31,35,35.0,26,13,8.4,8.9,0.6,2.8,42.0,2020-02-06 05:00,,0.3,14,27,3,120.46906100000001,24.131672000000002,34
基隆,基隆市,51,細懸浮微粒,普通,0.5,0.26,55,52.0,37,21,1.9,3.3,1.4,2.2,90.0,2020-02-06 00:00,,0.3,16,33,1,121.760056,25.129167000000002,1
汐止,新北市,43,,良好,1.0,0.4,40,32.0,33,18,15.0,16.0,1.0,0.8,35.0,2020-02-06 00:00,,0.5,13,26,1,121.6423,25.067131,2
萬里,新北市,57,懸浮微粒,普通,1.1,0.24,57,55.0,53,20,1.8,2.0,0.3,9.6,52.0,2020-02-06 00:00,,0.2,17,63,1,121.689881,25.179667000000002,3
新店,新北市,40,,良好,1.0,0.28,48,36.0,27,12,5.6,6.6,0.9,1.8,135.0,2020-02-06 00:00,,0.4,12,22,1,121.537778,24.977222,4
土城,新北市,37,,良好,1.0,0.37,45,37.0,24,18,8.8,8.9,0.0,2.0,115.0,2020-02-06 00:00,,0.5,11,23,1,121.45186100000001,24.982528,5
板橋,新北市,47,,良好,1.3,0.39,38,29.0,23,15,12.0,12.0,0.7,1.7,89.0,2020-02-06 00:00,,0.5,14,24,1,121.45866699999999,25.012972,6
新莊,新北市,46,,良好,1.3,0.38,40,34.0,35,17,12.0,12.0,-0.2,3.3,68.0,2020-02-06 00:00,,0.5,14,30,1,121.4325,25.037972,7
菜寮,新北市,47,,良好,1.2,0.4,34,29.0,32,18,11.0,12.0,1.1,3.4,88.0,2020-02-06 00:00,,0.5,14,24,1,121.48102800000001,25.06895,8
林口,新北市,47,,良好,1.2,0.32,41,38.0,28,19,8.9,10.0,1.3,3.1,76.0,2020-02-06 00:00,,0.3,15,27,1,121.376869,25.077197,9
淡水,新北市,44,,良好,0.9,0.26,49,47.0,24,14,2.4,2.6,0.3,,,2020-02-06 00:00,,0.3,12,22,1,121.44923899999999,25.1645,10
士林,臺北市,45,,良好,1.5,0.29,53,49.0,28,17,4.9,4.7,-0.2,2.6,101.0,2020-02-06 00:00,,0.3,13,24,2,121.51538899999998,25.105417000000003,11
中山,臺北市,45,,良好,0.6,0.49,34,22.0,27,16,19.0,22.0,3.3,2.5,110.0,2020-02-06 00:00,,0.6,14,25,1,121.526528,25.062361,12
萬華,臺北市,44,,良好,0.8,0.38,39,25.0,27,15,13.0,15.0,1.8,2.4,92.0,2020-02-06 00:00,,0.5,13,27,1,121.507972,25.046503,13
古亭,臺北市,44,,良好,0.4,0.31,37,29.0,23,17,7.2,6.7,-0.4,1.9,80.0,2020-02-06 00:00,,0.4,13,23,1,121.529556,25.020608,14
松山,臺北市,49,,良好,0.6,0.26,42,27.0,28,19,11.0,12.0,1.5,1.7,56.0,2020-02-06 00:00,,0.4,15,27,1,121.57861100000001,25.05,15
大同,臺北市,54,細懸浮微粒,普通,1.9,0.61,-,,36,21,26.0,35.0,9.3,,,2020-02-06 00:00,,0.9,17,31,2,121.51331100000002,25.0632,16
桃園,桃園市,48,,良好,1.6,0.39,35,29.0,26,20,9.6,9.6,0.1,3.3,72.0,2020-02-06 00:00,,0.5,15,26,2,121.304383,24.995368,17
大園,桃園市,46,,良好,2.4,0.28,44,45.0,26,13,11.0,13.0,2.0,5.3,67.0,2020-02-06 00:00,,0.3,14,31,2,121.201811,25.060344,18
觀音,桃園市,53,細懸浮微粒,普通,3.4,0.28,45,47.0,31,22,6.6,6.6,0.1,5.5,77.0,2020-02-06 00:00,,0.3,16,34,4,121.082761,25.035503,19
平鎮,桃園市,48,,良好,1.1,0.37,43,34.0,30,17,8.5,9.1,0.6,4.5,71.0,2020-02-06 00:00,,0.5,15,29,1,121.20398600000001,24.952786,20
龍潭,桃園市,41,,良好,0.1,0.25,48,44.0,15,10,3.4,4.5,1.1,6.8,55.0,2020-02-06 00:00,,0.3,11,18,1,121.21635,24.863869,21
湖口,新竹縣,44,,良好,1.3,0.25,44,44.0,21,14,5.8,6.1,0.3,7.3,51.0,2020-02-06 00:00,,0.2,14,21,1,121.038653,24.900142000000002,22
竹東,新竹縣,44,,良好,0.1,,47,48.0,11,6,2.7,3.4,0.7,1.8,84.0,2020-02-06 00:00,,0.3,8,16,1,121.088903,24.740644,23
新竹,新竹市,53,細懸浮微粒,普通,3.1,0.23,46,38.0,23,17,6.4,7.1,0.7,3.6,58.0,2020-02-06 00:00,,0.3,16,25,3,120.972075,24.805619,24
