SiteName,County,AQI,Pollutant,Status,SO2,CO,O3,O3_8hr,PM10,PM2.5,NO2,NOx,NO,WindSpeed,WindDirec,DataCreationDate,Unit,CO_8hr,PM2.5_AVG,PM10_AVG,SO2_AVG,Longitude,Latitude,SiteId
基隆,基隆市,34.0,,良好,1.8,0.17,10,20.0,20.0,9,9.8,11.0,0.8,1.7,230.0,2018-08-22 02:00,,0.3,11.0,19.0,3.0,121.760056,25.129167000000002,
汐止,新北市,23.0,,良好,1.6,0.3,8.4,17.0,28.0,7,15.0,17.0,1.8,0.9,206.0,2018-08-22 02:00,,0.4,7.0,23.0,3.0,121.6423,25.067131,
萬里,新北市,34.0,,良好,2.3,0.12,16,22.0,20.0,7,1.6,1.9,0.3,3.9,217.0,2018-08-22 02:00,,0.1,11.0,27.0,4.0,121.689881,25.179667000000002,
新店,新北市,43.0,,良好,1.3,0.2,12,13.0,36.0,8,4.8,5.6,0.9,1.9,195.0,2018-08-22 02:00,,0.4,13.0,33.0,3.0,121.537778,24.977222,
基隆,基隆市,39.0,,良好,2.7,0.35,4.6,26.0,23.0,12,21.0,25.0,3.9,0.9,274.0,2018-08-22 00:00,,0.3,12.0,20.0,3.0,121.760056,25.129167000000002,
汐止,新北市,23.0,,良好,1.2,0.36,13,23.0,28.0,8,16.0,19.0,2.9,0.8,197.0,2018-08-22 00:00,,0.3,7.0,21.0,3.0,121.6423,25.067131,
萬里,新北市,42.0,,良好,1.8,0.13,21,27.0,26.0,13,2.3,2.9,0.6,3.3,218.0,2018-08-22 00:00,,0.1,13.0,32.0,4.0,121.689881,25.179667000000002,
新店,新北市,53.0,細懸浮微粒,普通,1.7,0.24,17,15.0,38.0,13,5.9,7.6,1.7,1.0,159.0,2018-08-22 00:00,,0.5,16.0,32.0,3.0,121.537778,24.977222,
土城,新北市,57.0,細懸浮微粒,普通,2.3,0.43,4.6,9.0,42.0,19,19.0,24.0,4.9,0.9,191.0,2018-08-22 00:00,,0.6,18.0,35.0,2.0,121.45186100000001,24.982528,
板橋,新北市,56.0,細懸浮微粒,普通,4.9,0.5,4.2,12.0,46.0,17,27.0,30.0,3.8,1.4,236.0,2018-08-22 00:00,,0.6,18.0,50.0,4.0,121.45866699999999,25.012972,
新莊,新北市,52.0,細懸浮微粒,普通,5.2,0.63,4.6,13.0,33.0,17,26.0,28.0,2.5,1.0,216.0,2018-08-22 00:00,,0.6,16.0,26.0,7.0,121.4325,25.037972,
菜寮,新北市,59.0,細懸浮微粒,普通,1.9,0.55,11,18.0,27.0,20,20.0,23.0,2.4,1.7,175.0,2018-08-22 00:00,,0.5,19.0,27.0,4.0,121.48102800000001,25.06895,
基隆,基隆市,36.0,,良好,1.9,0.25,7.8,23.0,19.0,9,13.0,14.0,1.1,1.2,265.0,2018-08-22 01:00,,0.3,11.0,19.0,3.0,121.760056,25.129167000000002,
汐止,新北市,24.0,,良好,1.9,0.38,8.5,19.0,24.0,8,17.0,21.0,3.6,0.7,8.1,2018-08-22 01:00,,0.4,7.0,22.0,3.0,121.6423,25.067131,
萬里,新北市,39.0,,良好,1.4,0.12,18,25.0,23.0,9,1.5,2.1,0.5,3.6,216.0,2018-08-22 01:00,,0.1,12.0,30.0,4.0,121.689881,25.179667000000002,
新店,新北市,48.0,,良好,,,16,13.0,39.0,11,,,,1.4,207.0,2018-08-22 01:00,,0.5,15.0,33.0,3.0,121.537778,24.977222,
土城,新北市,58.0,細懸浮微粒,普通,3.2,0.38,3.6,7.0,40.0,17,18.0,24.0,6.1,1.3,154.0,2018-08-22 01:00,,0.6,18.0,37.0,2.0,121.45186100000001,24.982528,
板橋,新北市,55.0,細懸浮微粒,普通,35.0,0.41,5,10.0,43.0,15,22.0,25.0,2.6,1.4,258.0,2018-08-22 01:00,,0.6,17.0,52.0,5.0,121.45866699999999,25.012972,
新莊,新北市,53.0,細懸浮微粒,普通,16.0,0.43,8.2,11.0,38.0,17,20.0,22.0,1.4,0.7,216.0,2018-08-22 01:00,,0.6,16.0,28.0,7.0,121.4325,25.037972,
菜寮,新北市,61.0,細懸浮微粒,普通,3.4,0.43,8,16.0,28.0,22,20.0,22.0,1.7,1.5,185.0,2018-08-22 01:00,,0.5,20.0,27.0,4.0,121.48102800000001,25.06895,
林口,新北市,28.0,,良好,6.1,0.51,6.6,16.0,36.0,13,30.0,33.0,2.7,0.9,302.0,2018-08-22 01:00,,0.4,9.0,27.0,5.0,121.376869,25.077197,
淡水,新北市,41.0,,良好,0.3,0.31,11,10.0,41.0,12,8.5,10.0,1.7,,,2018-08-22 01:00,,0.5,13.0,35.0,2.0,121.44923899999999,25.1645,
士林,臺北市,49.0,,良好,2.4,0.32,14,22.0,18.0,16,12.0,14.0,1.6,1.2,103.0,2018-08-22 01:00,,0.3,15.0,23.0,3.0,121.51538899999998,25.105417000000003,
