SiteName,County,AQI,Pollutant,Status,SO2,CO,O3,O3_8hr,PM10,PM2.5,NO2,NOx,NO,WindSpeed,WindDirec,DataCreationDate,Unit,CO_8hr,PM2.5_AVG,PM10_AVG,SO2_AVG,Longitude,Latitude,SiteId
基隆,基隆市,28,,良好,2.0,0.34,19,7.0,17.0,11,16.0,18.0,2.0,1.5,295.0,2020-04-01 02:00,,0.6,9,21.0,1,121.760056,25.129167000000002,1
汐止,新北市,33,,良好,0.8,0.22,35,10.0,11.0,4,8.0,7.9,-0.1,1.4,246.0,2020-04-01 02:00,,0.6,10,24.0,3,121.6423,25.067131,2
萬里,新北市,17,,良好,0.7,0.13,45,18.0,9.0,3,2.7,3.4,0.7,2.6,336.0,2020-04-01 02:00,,0.3,5,16.0,1,121.689881,25.179667000000002,3
基隆,基隆市,23,,良好,1.8,0.63,1.6,17.0,22.0,7,24.0,40.0,17.0,0.9,285.0,2020-04-01 00:00,,0.5,6,18.0,1.0,121.760056,25.129167000000002,1
汐止,新北市,33,,良好,3.8,1.2,2.2,9.0,32.0,15,34.0,73.0,39.0,1.2,212.0,2020-04-01 00:00,,0.6,10,27.0,3.0,121.6423,25.067131,2
萬里,新北市,20,,良好,2.1,0.25,13,20.0,19.0,4,8.6,9.4,0.8,0.6,209.0,2020-04-01 00:00,,0.3,6,18.0,2.0,121.689881,25.179667000000002,3
新店,新北市,54,細懸浮微粒,普通,2.8,0.43,16,7.0,36.0,27,21.0,22.0,1.0,2.0,289.0,2020-04-01 00:00,,0.7,17,27.0,2.0,121.537778,24.977222,4
土城,新北市,57,細懸浮微粒,普通,3.1,0.47,17,6.0,,23,21.0,23.0,2.6,1.2,276.0,2020-04-01 00:00,,0.8,18,,2.0,121.45186100000001,24.982528,5
板橋,新北市,54,細懸浮微粒,普通,3.8,0.46,19,4.0,34.0,21,20.0,22.0,1.4,2.7,260.0,2020-04-01 00:00,,1.3,17,35.0,3.0,121.45866699999999,25.012972,6
新莊,新北市,49,,良好,2.4,0.28,31,8.0,28.0,13,12.0,14.0,2.3,2.2,242.0,2020-04-01 00:00,,1.0,15,34.0,2.0,121.4325,25.037972,7
菜寮,新北市,50,,良好,1.7,0.49,13,6.0,31.0,15,26.0,29.0,2.6,2.3,286.0,2020-04-01 00:00,,1.0,15,29.0,2.0,121.48102800000001,25.06895,8
林口,新北市,50,,良好,1.2,0.17,38,16.0,18.0,8,5.8,6.8,1.0,3.0,308.0,2020-04-01 00:00,,0.5,15,33.0,2.0,121.376869,25.077197,9
淡水,新北市,33,,良好,3.5,0.24,,7.0,16.0,6,7.2,7.8,0.7,,,2020-04-01 00:00,,0.6,10,21.0,4.0,121.44923899999999,25.1645,10
士林,臺北市,37,,良好,2.7,0.39,24,12.0,33.0,14,19.0,21.0,2.3,2.6,278.0,2020-04-01 00:00,,0.6,12,27.0,2.0,121.51538899999998,25.105417000000003,11
中山,臺北市,53,細懸浮微粒,普通,6.5,1.06,8.5,6.0,38.0,23,35.0,56.0,20.0,1.3,258.0,2020-04-01 00:00,,1.1,16,28.0,3.0,121.526528,25.062361,12
萬華,臺北市,48,,良好,8.1,0.78,11,4.0,42.0,20,28.0,36.0,7.9,1.5,263.0,2020-04-01 00:00,,1.1,15,32.0,,121.507972,25.046503,13
古亭,臺北市,44,,良好,6.2,0.8,10,5.0,43.0,21,30.0,42.0,12.0,1.5,260.0,2020-04-01 00:00,,1.0,14,28.0,3.0,121.529556,25.020608,14
松山,臺北市,44,,良好,6.7,1.34,5.3,6.0,37.0,20,36.0,79.0,43.0,1.8,220.0,2020-04-01 00:00,,1.0,14,28.0,3.0,121.57861100000001,25.05,15
大同,臺北市,55,細懸浮微粒,普通,3.1,1.68,-,,42.0,20,35.0,64.0,30.0,,,2020-04-01 00:00,,2.4,17,36.0,3.0,121.51331100000002,25.0632,16
桃園,桃園市,45,,良好,0.6,0.21,27,17.0,17.0,9,9.9,11.0,1.1,1.7,310.0,2020-04-01 00:00,,0.5,14,26.0,2.0,121.304383,24.995368,17
大園,桃園市,34,,良好,3.4,0.2,38,37.0,18.0,12,8.8,11.0,2.4,5.0,343.0,2020-04-01 00:00,,0.3,11,20.0,3.0,121.201811,25.060344,18
觀音,桃園市,37,,良好,2.1,0.2,36,40.0,13.0,4,7.0,7.3,0.3,3.2,340.0,2020-04-01 00:00,,0.2,5,18.0,3.0,121.082761,25.035503,19
平鎮,桃園市,39,,良好,1.5,0.23,32,24.0,22.0,8,11.0,13.0,1.9,1.8,289.0,2020-04-01 00:00,,0.4,12,27.0,3.0,121.20398600000001,24.952786,20
龍潭,桃園市,58,細懸浮微粒,普通,1.8,0.24,35,22.0,18.0,11,6.5,7.1,0.6,1.6,298.0,2020-04-01 00:00,,0.5,18,39.0,2.0,121.21635,24.863869,21
湖口,新竹縣,40,,良好,1.3,0.14,38,39.0,14.0,9,4.7,4.5,-0.2,2.6,338.0,2020-04-01 00:00,,0.2,12,20.0,2.0,121.038653,24.900142000000002,22
