SiteName,County,AQI,Pollutant,Status,SO2,CO,O3,O3_8hr,PM10,PM2.5,NO2,NOx,NO,WindSpeed,WindDirec,DataCreationDate,Unit,CO_8hr,PM2.5_AVG,PM10_AVG,SO2_AVG,Longitude,Latitude,SiteId
土城,新北市,59,細懸浮微粒,普通,1.0,0.28,43,38.0,31,20,12.0,12.0,0.7,1.4,338.0,2019-09-20 01:00,,0.4,19,39,1.0,121.45186100000001,24.982528,5
板橋,新北市,44,,良好,1.0,0.21,54,47.0,35,17,5.8,6.3,0.6,2.5,28.0,2019-09-20 01:00,,0.4,13,41,1.0,121.45866699999999,25.012972,6
新莊,新北市,42,,良好,1.9,0.21,50,45.0,40,13,7.1,8.6,1.5,1.4,34.0,2019-09-20 01:00,,0.3,12,40,3.0,121.4325,25.037972,7
菜寮,新北市,42,,良好,1.2,0.19,50,45.0,34,10,4.3,4.7,0.4,2.1,347.0,2019-09-20 01:00,,0.3,10,37,1.0,121.48102800000001,25.06895,8
林口,新北市,50,,良好,1.6,0.12,58,54.0,40,13,3.8,4.1,0.3,4.4,33.0,2019-09-20 01:00,,0.1,11,42,2.0,121.376869,25.077197,9
基隆,基隆市,50,,良好,1.3,0.22,54,47.0,52,10,8.2,10.0,2.1,1.0,132.0,2019-09-20 00:00,,0.3,10,54,1.0,121.760056,25.129167000000002,1
汐止,新北市,49,,良好,2.1,0.17,59,53.0,49,13,2.8,4.7,1.9,2.5,33.0,2019-09-20 00:00,,0.2,13,49,2.0,121.6423,25.067131,2
萬里,新北市,81,懸浮微粒,普通,1.4,0.14,64,62.0,83,15,1.6,2.0,0.4,8.7,20.0,2019-09-20 00:00,,0.1,19,98,1.0,121.689881,25.179667000000002,3
新店,新北市,54,細懸浮微粒,普通,1.4,0.31,24,31.0,27,19,9.1,10.0,1.2,2.2,156.0,2019-09-20 00:00,,0.4,17,37,1.0,121.537778,24.977222,4
土城,新北市,57,細懸浮微粒,普通,1.2,0.36,28,38.0,32,21,16.0,16.0,0.8,0.9,194.0,2019-09-20 00:00,,0.4,18,41,1.0,121.45186100000001,24.982528,5
板橋,新北市,42,,良好,0.8,0.27,51,45.0,45,12,7.8,8.7,0.9,1.8,359.0,2019-09-20 00:00,,0.4,13,43,1.0,121.45866699999999,25.012972,6
