SiteName,County,AQI,Pollutant,Status,SO2,CO,O3,O3_8hr,PM10,PM2.5,NO2,NOx,NO,WindSpeed,WindDirec,DataCreationDate,Unit,CO_8hr,PM2.5_AVG,PM10_AVG,SO2_AVG,Longitude,Latitude,SiteId
復興,高雄市,26.0,,良好,3.2,0.51,21,24.0,18.0,9,13.0,22.0,8.1,0.9,111.0,2019-08-12 17:00,,0.5,8,20.0,3.0,120.312017,22.608711,71
埔里,南投縣,41.0,,良好,1.8,0.4,25,22.0,12.0,16,13.0,15.0,2.8,1.2,157.0,2019-08-12 17:00,,0.3,13,10.0,2.0,120.967903,23.968842000000002,72
馬祖,連江縣,122.0,臭氧八小時,對敏感族群不健康,2.6,0.17,69,77.0,41.0,23,4.2,4.9,0.7,3.4,180.0,2019-08-12 17:00,,0.3,29,51.0,3.0,119.949875,26.160469,75
菜寮,新北市,36.0,,良好,3.1,0.56,32,35.0,29.0,13,25.0,28.0,3.3,1.5,68.0,2019-08-12 17:00,,0.4,11,23.0,3.0,121.48102800000001,25.06895,8
林口,新北市,34.0,,良好,2.7,0.41,24,35.0,29.0,11,26.0,34.0,8.0,1.8,103.0,2019-08-12 17:00,,0.3,11,21.0,2.0,121.376869,25.077197,9
士林,臺北市,52.0,細懸浮微粒,普通,1.4,0.33,37,40.0,18.0,17,15.0,18.0,3.2,1.3,14.0,2019-08-12 17:00,,0.3,16,21.0,2.0,121.51538899999998,25.105417000000003,11
基隆,基隆市,43.0,,良好,2.3,0.5,28,42.0,30.0,17,23.0,26.0,2.6,0.5,310.0,2019-08-12 17:00,,0.4,13,25.0,2.0,121.760056,25.129167000000002,1
汐止,新北市,60.0,細懸浮微粒,普通,0.7,0.39,36,36.0,33.0,25,21.0,23.0,2.2,1.4,273.0,2019-08-12 17:00,,0.4,19,29.0,1.0,121.6423,25.067131,2
萬里,新北市,,,設備維護,4.9,0.27,41,,20.0,19,8.3,8.4,0.1,3.3,164.0,2019-08-12 17:00,,,16,22.0,3.0,121.689881,25.179667000000002,3
新店,新北市,42.0,,良好,1.6,0.37,32,33.0,20.0,12,14.0,19.0,4.3,1.5,145.0,2019-08-12 17:00,,0.3,13,22.0,2.0,121.537778,24.977222,4
土城,新北市,37.0,,良好,1.4,0.3,34,34.0,21.0,12,11.0,12.0,1.8,1.4,5.1,2019-08-12 17:00,,0.3,12,22.0,2.0,121.45186100000001,24.982528,5
板橋,新北市,55.0,細懸浮微粒,普通,3.3,0.57,28,34.0,33.0,23,28.0,33.0,4.3,0.8,80.0,2019-08-12 17:00,,0.4,17,27.0,3.0,121.45866699999999,25.012972,6
新莊,新北市,35.0,,良好,2.4,0.51,33,38.0,32.0,12,24.0,28.0,3.7,0.8,9.7,2019-08-12 17:00,,0.3,11,22.0,3.0,121.4325,25.037972,7
中山,臺北市,45.0,,良好,1.9,0.59,23,29.0,25.0,17,31.0,37.0,5.9,1.3,339.0,2019-08-12 17:00,,0.7,14,23.0,2.0,121.526528,25.062361,12
萬華,臺北市,41.0,,良好,,,,28.0,34.0,14,,,,0.8,43.0,2019-08-12 17:00,,0.5,13,28.0,3.0,121.507972,25.046503,13
古亭,臺北市,51.0,細懸浮微粒,普通,1.7,0.44,43,38.0,49.0,18,18.0,20.0,1.7,0.7,161.0,2019-08-12 17:00,,0.5,16,31.0,2.0,121.529556,25.020608,14
松山,臺北市,37.0,,良好,2.0,0.45,36,34.0,24.0,11,21.0,24.0,2.6,0.6,264.0,2019-08-12 17:00,,0.5,11,26.0,2.0,121.57861100000001,25.05,15
大同,臺北市,56.0,細懸浮微粒,普通,2.4,1.16,-,,32.0,17,51.0,95.0,45.0,,,2019-08-12 17:00,,1.3,18,26.0,2.0,121.51331100000002,25.0632,16
