SiteName,County,AQI,Pollutant,Status,SO2,CO,O3,O3_8hr,PM10,PM2.5,NO2,NOx,NO,WindSpeed,WindDirec,DataCreationDate,Unit,CO_8hr,PM2.5_AVG,PM10_AVG,SO2_AVG,Longitude,Latitude,SiteId
彰化(大城),彰化縣,41.0,,良好,1.4,0.19,51,44.0,13.0,ND,3.2,3.8,0.5,5.6,41.0,2020-01-27 17:00,,0.2,1.0,14,2,,,202
大同,臺北市,31.0,,良好,2.4,1.05,-,,14.0,8,33.0,92.0,59.0,,,2020-01-27 17:00,,0.6,6.0,11,2,121.51331100000002,25.0632,16
竹山,南投縣,31.0,,良好,1.7,0.25,34,34.0,19.0,7,7.8,8.9,1.0,1.6,285.0,2020-01-27 17:00,,0.2,6.0,13,2,120.677306,23.756389000000002,69
中壢,桃園市,25.0,,良好,1.4,0.63,18,19.0,17.0,2,27.0,44.0,17.0,0.7,329.0,2020-01-27 17:00,,0.5,4.0,14,1,121.221667,24.953278,68
基隆,基隆市,31.0,,良好,2.1,0.23,41,33.0,19.0,4,8.5,9.7,1.2,1.1,303.0,2020-01-27 17:00,,0.3,5.0,15,3,121.760056,25.129167000000002,1
汐止,新北市,31.0,,良好,1.0,0.3,39,34.0,7.0,4,8.6,10.0,1.8,1.2,74.0,2020-01-27 17:00,,0.3,2.0,8,1,121.6423,25.067131,2
萬里,新北市,34.0,,良好,1.0,0.21,44,37.0,19.0,6,4.2,5.3,1.1,3.1,341.0,2020-01-27 17:00,,0.2,5.0,20,1,121.689881,25.179667000000002,3
新店,新北市,27.0,,良好,0.9,0.36,29,29.0,17.0,4,10.0,12.0,1.5,0.7,320.0,2020-01-27 17:00,,0.3,4.0,12,1,121.537778,24.977222,4
土城,新北市,32.0,,良好,0.4,0.28,43,35.0,14.0,2,5.9,6.1,0.2,1.9,310.0,2020-01-27 17:00,,0.3,2.0,11,1,121.45186100000001,24.982528,5
板橋,新北市,30.0,,良好,1.3,0.29,40,32.0,14.0,2,7.9,8.4,0.6,2.4,336.0,2020-01-27 17:00,,0.3,2.0,11,1,121.45866699999999,25.012972,6
新莊,新北市,32.0,,良好,1.3,0.27,43,35.0,16.0,6,5.4,6.0,0.6,4.5,8.6,2020-01-27 17:00,,0.3,4.0,13,1,121.4325,25.037972,7
菜寮,新北市,29.0,,良好,1.2,0.29,36,31.0,15.0,5,6.9,8.2,1.3,1.5,353.0,2020-01-27 17:00,,0.3,4.0,11,1,121.48102800000001,25.06895,8
