SiteName,County,AQI,Pollutant,Status,SO2,CO,O3,O3_8hr,PM10,PM2.5,NO2,NOx,NO,WindSpeed,WindDirec,DataCreationDate,Unit,CO_8hr,PM2.5_AVG,PM10_AVG,SO2_AVG,Longitude,Latitude,SiteId
基隆,基隆市,44,,良好,2.7,0.16,34.5,17,30,17,3,4.9,1.9,1.9,328,2020-09-01 11:00,,0.2,14,29,2,121.760056,25.129167,1
冬山,宜蘭縣,16,,良好,1.4,,,11,5,,4,8.1,4.1,3.5,306,2020-09-01 11:00,,0.2,5,13,2,121.792928,24.632203,66
沙鹿,臺中市,19,,良好,2.1,0.16,26.7,12,24,,3,6,3,4,5,2020-09-01 09:00,,0.1,,21,2,120.568794,24.225628,29
基隆,基隆市,38,,良好,2.7,0.17,11.7,15,32,12,5.5,6.9,1.5,1.5,324,2020-09-01 04:00,,0.1,12,29,2,121.760056,25.129167,1
汐止,新北市,36,,良好,2,0.16,11.4,7,25,11,6.5,7.9,1.4,1.4,224,2020-09-01 04:00,,0.4,11,20,3,121.6423,25.067131,2
萬里,新北市,42,,良好,1.9,0.05,23.2,23,31,14,0.8,2.8,2,1.3,228,2020-09-01 04:00,,0.1,13,37,2,121.689881,25.179667,3
新店,新北市,34,,良好,1.9,0.13,12.4,10,22,13,5.4,7.1,1.7,1.5,239,2020-09-01 04:00,,0.2,10,19,2,121.537778,24.977222,4
土城,新北市,24,,良好,2.3,0.1,11,8,24,6,4.2,5.9,1.7,1.9,282,2020-09-01 04:00,,0.2,7,21,2,121.451861,24.982528,5
板橋,新北市,36,,良好,2.6,0.14,10.3,8,18,11,7.4,8.6,1.3,3,244,2020-09-01 04:00,,0.3,11,21,3,121.458667,25.012972,6
新莊,新北市,41,,良好,2.7,0.13,13.1,15,25,14,5.6,8.3,2.8,2.5,237,2020-09-01 04:00,,0.1,12,27,3,121.4325,25.037972,7
菜寮,新北市,35,,良好,2.2,0.13,14.9,14,30,13,5.5,7,1.5,2.7,276,2020-09-01 04:00,,0.2,11,24,2,121.481028,25.06895,8
林口,新北市,35,,良好,1.7,0.05,20.6,19,19,8,1.4,2.2,0.8,1.9,291,2020-09-01 04:00,,0.1,11,20,2,121.376869,25.077197,9
汐止,新北市,55,細懸浮微粒,普通,3.2,0.59,17.1,11,33,24,23.2,42.8,19.5,2.5,252,2020-09-01 11:00,,0.4,17,27,3,121.6423,25.067131,2
萬里,新北市,53,細懸浮微粒,普通,,,38.6,28,,18,,,,4.9,330,2020-09-01 11:00,,0.1,16,31,2,121.689881,25.179667,3
新店,新北市,49,,良好,3.3,0.26,29.1,15,28,21,12.7,16.6,3.9,2.1,318,2020-09-01 11:00,,0.2,15,20,2,121.537778,24.977222,4
土城,新北市,31,,良好,3.9,0.25,33.5,15,31,16,12.2,17.4,5.2,1.9,295,2020-09-01 11:00,,0.2,10,22,2,121.451861,24.982528,5
板橋,新北市,37,,良好,3.7,0.33,29.3,13,35,16,13.7,18.1,4.5,3.3,294,2020-09-01 11:00,,0.3,12,22,3,121.458667,25.012972,6
基隆,基隆市,39,,良好,2.8,0.24,30.4,31,26,10,7.7,9.8,2.1,2.8,324,2020-09-01 18:00,,0.2,12,23,3,121.760056,25.129167,1
三義,苗栗縣,26,,良好,2.2,0.1,12.3,12,17,8,4.2,5.5,1.3,3,16,2020-09-01 03:00,,0.1,8,15,2,120.758833,24.382942,27
淡水,新北市,41,,良好,2.1,0.05,20.3,18,27,12,3.6,4.7,1.1,2.3,330,2020-09-01 04:00,,0.1,13,25,2,121.449239,25.1645,10
士林,臺北市,37,,良好,2.3,0.05,19.9,10,25,13,1.8,2.8,1,2.7,291,2020-09-01 04:00,,0.2,12,21,3,121.515389,25.105417,11
中山,臺北市,40,,良好,2.8,0.26,10,7,30,16,10.6,12.6,2,1,273,2020-09-01 04:00,,0.5,12,26,2,121.526528,25.062361,12
萬華,臺北市,37,,良好,3.3,0.13,9.1,9,25,15,8.4,9.8,1.5,1.7,274,2020-09-01 04:00,,0.3,12,24,3,121.507972,25.046503,13
古亭,臺北市,41,,良好,2,0.14,11.7,10,16,11,5.5,7.3,1.8,2,246,2020-09-01 04:00,,0.3,13,18,3,121.529556,25.020608,14
松山,臺北市,40,,良好,1.8,0.2,10.1,8,25,17,8.1,10.1,2,2.1,214,2020-09-01 04:00,,0.4,12,19,2,121.578611,25.05,15
大同,臺北市,44,,良好,3.6,0.52,-,-,29,15,10.3,20.4,10.1,-,-,2020-09-01 04:00,,0.7,14,27,3,121.513311,25.0632,16
桃園,桃園市,37,,良好,1.2,0.14,11,9,16,9,3.5,4.3,0.8,0.8,214,2020-09-01 04:00,,0.2,11,19,3,121.30872222,24.98677778,17
大園,桃園市,33,,良好,3,0.13,19.3,20,24,8,6.2,8,1.8,2.7,332,2020-09-01 04:00,,0.1,10,27,2,121.201811,25.060344,18
觀音,桃園市,34,,良好,2.6,0.05,17.7,20,26,6,5.8,6.3,0.3,1.9,330,2020-09-01 04:00,,0.1,10,29,2,121.082761,25.035503,19
平鎮,桃園市,41,,良好,2.2,0.14,9.6,8,25,15,9.3,11.1,1.8,0.7,238,2020-09-01 04:00,,0.2,12,26,2,121.203986,24.952786,20
龍潭,桃園市,24,,良好,2.7,0.05,14.1,12,17,6,6.5,7.3,0.8,1.2,238,2020-09-01 04:00,,0.2,7,15,4,121.21635,24.863869,21
