SiteName,County,AQI,Pollutant,Status,SO2,CO,O3,O3_8hr,PM10,PM2.5,NO2,NOx,NO,WindSpeed,WindDirec,DataCreationDate,Unit,CO_8hr,PM2.5_AVG,PM10_AVG,SO2_AVG,Longitude,Latitude,SiteId
臺東,臺東縣,30,,良好,0.5,0.27,23.2,32,5,7,,,,2.5,317,2020-12-26 07:00,,0.3,5,7,1,121.15045,22.755358,62
淡水,新北市,25,,良好,2.3,0.79,2.6,25,31,,25.9,37.6,11.7,,,2020-12-26 20:00,,0.4,,22,2,121.449239,25.1645,10
新竹,新竹市,37,,良好,1.6,0.33,6.7,25,21,12,15.4,16.5,1.1,,,2020-12-26 04:00,,0.3,12,17,2,120.972075,24.805619,24
頭份,苗栗縣,41,,良好,3,0.27,16.1,18,23,10,8.8,9.7,0.9,,,2020-12-26 04:00,,0.3,12,24,1,120.898572,24.696969,25
苗栗,苗栗縣,42,,良好,2.4,0.36,5.5,7,23,14,16.4,22.4,6,,,2020-12-26 04:00,,0.5,13,24,3,120.8202,24.565269,26
三義,苗栗縣,45,,良好,,0.46,6,14,35,24,20.4,22.8,2.4,,,2020-12-26 04:00,,0.3,14,23,2,120.758833,24.382942,27
豐原,臺中市,54,細懸浮微粒,普通,,0.42,3.9,8,26,23,13.1,15.1,2,,,2020-12-26 04:00,,0.4,17,28,2,120.741711,24.256586,28
沙鹿,臺中市,37,,良好,1.8,0.3,13.2,15,17,7,14.8,16.2,1.4,,,2020-12-26 04:00,,0.4,12,23,2,120.568794,24.225628,29
關山,臺東縣,22,,良好,0.5,-,14,24,5,7,2.3,3,0.7,0.8,110,2020-12-26 04:00,,-,7,6,1,121.161933,23.045083,80
大同,臺北市,58,細懸浮微粒,普通,2.6,0.65,-,-,31,18,17,25.5,8.5,-,-,2020-12-26 05:00,,1,18,39,3,121.513311,25.0632,16
大同,臺北市,58,細懸浮微粒,普通,2.6,0.65,-,-,31,18,17,25.5,8.5,-,-,2020-12-26 05:00,,1,18,39,3,121.513311,25.0632,16
恆春,屏東縣,40,,良好,0.5,0.15,41.3,43,11,6,1,2,1,9.1,23,2020-12-26 06:00,,0.1,6,8,1,120.788928,21.958069,61
臺東,臺東縣,31,,良好,0.5,0.25,26.9,33,5,4,,,,2.1,316,2020-12-26 06:00,,0.3,5,7,1,121.15045,22.755358,62
基隆,基隆市,54,細懸浮微粒,普通,1.3,0.22,24.3,33,24,15,8.7,9.7,1,0.4,293,2020-12-26 01:00,,0.3,17,33,2,121.760056,25.129167,1
汐止,新北市,45,,良好,1.1,0.34,20.7,19,29,12,15.4,16.8,1.4,1.5,55,2020-12-26 01:00,,0.4,14,33,1,121.6423,25.067131,2
萬里,新北市,54,細懸浮微粒,普通,2.8,0.19,41.9,50,39,17,3.5,3.8,0.3,0.4,193,2020-12-26 01:00,,0.2,17,50,2,121.689881,25.179667,3
新店,新北市,40,,良好,1.4,0.22,39.6,36,22,9,3.5,4.5,0.9,2.4,122,2020-12-26 01:00,,0.3,12,23,2,121.537778,24.977222,4
土城,新北市,39,,良好,0.5,0.26,36.3,33,19,11,5.5,7.3,1.8,1,355,2020-12-26 01:00,,0.3,12,21,1,121.451861,24.982528,5
板橋,新北市,50,,良好,2,0.34,29.4,24,19,11,11.4,12.6,1.3,1.5,67,2020-12-26 01:00,,0.5,15,30,2,121.458667,25.012972,6
新莊,新北市,51,細懸浮微粒,普通,0.5,0.39,30.5,31,31,11,14.9,18.6,3.7,3.1,66,2020-12-26 01:00,,0.4,16,33,1,121.4325,25.037972,7
菜寮,新北市,52,細懸浮微粒,普通,1.8,0.35,29.3,26,31,16,11.4,13.6,2.2,2.7,106,2020-12-26 01:00,,0.5,16,35,1,121.481028,25.06895,8
林口,新北市,52,細懸浮微粒,普通,1.6,0.29,33.2,30,29,15,11,12.5,1.6,3.5,103,2020-12-26 01:00,,0.4,16,36,1,121.376869,25.077197,9
淡水,新北市,44,,良好,2.5,0.26,33.4,33,25,13,7.5,8.5,1,,,2020-12-26 01:00,,0.3,14,28,1,121.449239,25.1645,10
基隆,基隆市,53,細懸浮微粒,普通,2,0.26,31.1,35,29,14,9,10.2,1.2,0.4,308,2020-12-26 00:00,,0.3,16,36,2,121.760056,25.129167,1
汐止,新北市,46,,良好,1.1,0.35,21.4,19,28,14,17.8,19.6,1.8,1.4,61,2020-12-26 00:00,,0.4,14,35,1,121.6423,25.067131,2
萬里,新北市,54,細懸浮微粒,普通,2.1,0.18,48.2,51,43,11,3.3,3.7,0.3,1.7,142,2020-12-26 00:00,,0.2,17,53,2,121.689881,25.179667,3
新店,新北市,42,,良好,1.3,0.22,39.4,35,14,9,4.3,5.1,0.8,3.5,131,2020-12-26 00:00,,0.3,13,23,2,121.537778,24.977222,4
土城,新北市,40,,良好,0.5,0.27,36.4,32,11,8,6,7.5,1.5,1.3,352,2020-12-26 00:00,,0.4,12,23,1,121.451861,24.982528,5
板橋,新北市,51,細懸浮微粒,普通,1.9,0.46,23.3,23,26,15,18.1,20,1.9,1.8,95,2020-12-26 00:00,,0.5,16,33,2,121.458667,25.012972,6
新莊,新北市,52,細懸浮微粒,普通,1.2,0.32,34.6,31,22,15,9.5,12.5,3,2.6,67,2020-12-26 00:00,,0.4,16,33,2,121.4325,25.037972,7
菜寮,新北市,52,細懸浮微粒,普通,1.6,0.44,23.8,26,31,16,17.2,19.9,2.8,3,103,2020-12-26 00:00,,0.5,16,36,1,121.481028,25.06895,8
