SiteName,County,AQI,Pollutant,Status,SO2,CO,O3,O3_8hr,PM10,PM2.5,NO2,NOx,NO,WindSpeed,WindDirec,DataCreationDate,Unit,CO_8hr,PM2.5_AVG,PM10_AVG,SO2_AVG,Longitude,Latitude,SiteId
大里,臺中市,11.0,,良好,2.2,0.1,12,11.0,3.0,3,3.2,4.3,1.1,2.5,21.0,2019-10-01 02:00,,0.1,3.0,8.0,3.0,120.67768899999999,24.099611,30
忠明,臺中市,13.0,,良好,2.1,0.05,13,13.0,10.0,3,2.8,3.5,0.7,1.5,39.0,2019-10-01 02:00,,0.1,4.0,11.0,2.0,120.64109199999999,24.151958,31
西屯,臺中市,15.0,,良好,1.9,0.08,16,16.0,11.0,5,5.3,6.2,0.9,3.9,360.0,2019-10-01 02:00,,0.1,4.0,11.0,1.0,120.61691699999999,24.162197,32
彰化,彰化縣,14.0,,良好,1.6,0.09,14,14.0,12.0,3,2.9,3.8,1.0,3.2,5.7,2019-10-01 02:00,,0.1,4.0,15.0,2.0,120.541519,24.066,33
線西,彰化縣,27.0,,良好,1.7,0.11,23,16.0,29.0,5,1.4,3.6,2.2,5.7,6.8,2019-10-01 02:00,,0.1,6.0,29.0,2.0,120.46906100000001,24.131672000000002,34
二林,彰化縣,21.0,,良好,2.1,0.1,17,16.0,19.0,4,2.5,3.4,1.0,5.1,0.1,2019-10-01 02:00,,0.1,6.0,23.0,3.0,120.409653,23.925175,35
南投,南投縣,19.0,,良好,1.6,0.11,12,9.0,7.0,8,2.2,3.4,1.2,2.2,338.0,2019-10-01 02:00,,0.2,6.0,10.0,3.0,120.68530600000001,23.913,36
斗六,雲林縣,23.0,,良好,0.1,0.08,14,14.0,10.0,2,12.0,13.0,1.7,1.4,9.4,2019-10-01 02:00,,0.1,7.0,25.0,2.0,120.54499399999999,23.711853,37
崙背,雲林縣,41.0,,良好,0.9,0.11,17,16.0,17.0,10,2.3,3.7,1.4,4.4,347.0,2019-10-01 02:00,,0.1,9.0,44.0,2.0,120.34874199999999,23.757547,38
新港,嘉義縣,32.0,,良好,1.4,0.06,16,15.0,13.0,3,0.5,1.6,1.1,4.0,2.8,2019-10-01 02:00,,0.1,7.0,35.0,1.0,120.34553100000001,23.554839,39
朴子,嘉義縣,52.0,懸浮微粒,普通,1.4,0.1,19,17.0,24.0,4,1.7,1.5,-0.1,4.3,351.0,2019-10-01 02:00,,0.1,7.0,56.0,1.0,120.24781000000002,23.467123,40
臺西,雲林縣,,,設備維護,5.5,0.12,18,18.0,25.0,,6.8,9.2,2.4,11.0,356.0,2019-10-01 02:00,,0.1,,38.0,2.0,120.20284199999999,23.717533,41
嘉義,嘉義市,26.0,,良好,1.2,0.09,14,12.0,17.0,3,4.5,6.0,1.4,3.1,12.0,2019-10-01 02:00,,0.2,8.0,25.0,2.0,120.44083300000001,23.462778,42
新營,臺南市,38.0,,良好,1.7,0.1,16,14.0,24.0,6,1.3,1.6,0.3,3.7,15.0,2019-10-01 02:00,,0.1,12.0,38.0,2.0,120.31725,23.305633,43
善化,臺南市,40.0,,良好,2.3,0.09,16,14.0,27.0,6,,,,5.8,345.0,2019-10-01 02:00,,0.1,12.0,40.0,3.0,120.297142,23.115097,44
汐止,新北市,16.0,,良好,1.1,0.1,15,17.0,16.0,5,2.4,2.2,-0.2,2.9,225.0,2019-10-01 03:00,,0.1,4.0,15.0,1.0,121.6423,25.067131,2
萬里,新北市,28.0,,良好,2.1,0.08,20,21.0,2.0,ND,0.4,0.0,-0.4,3.7,242.0,2019-10-01 03:00,,0.1,9.0,29.0,2.0,121.689881,25.179667000000002,3
新店,新北市,15.0,,良好,1.8,0.08,14,16.0,13.0,7,0.5,1.0,0.5,3.2,218.0,2019-10-01 03:00,,0.1,3.0,9.0,2.0,121.537778,24.977222,4
土城,新北市,16.0,,良好,2.3,0.1,15,17.0,15.0,4,2.2,2.9,0.8,2.7,217.0,2019-10-01 03:00,,0.1,4.0,10.0,2.0,121.45186100000001,24.982528,5
板橋,新北市,19.0,,良好,2.1,0.12,14,17.0,19.0,6,3.0,3.9,0.9,5.1,262.0,2019-10-01 03:00,,0.1,6.0,11.0,2.0,121.45866699999999,25.012972,6
新莊,新北市,24.0,,良好,1.7,0.12,15,18.0,24.0,10,3.3,4.8,1.4,4.8,240.0,2019-10-01 03:00,,0.1,8.0,13.0,1.0,121.4325,25.037972,7
菜寮,新北市,15.0,,良好,1.3,0.08,14,16.0,17.0,6,1.2,3.7,2.6,4.8,281.0,2019-10-01 03:00,,0.1,4.0,15.0,1.0,121.48102800000001,25.06895,8
林口,新北市,17.0,,良好,0.6,0.06,15,18.0,18.0,3,1.1,1.9,0.8,4.9,276.0,2019-10-01 03:00,,0.1,3.0,15.0,1.0,121.376869,25.077197,9
淡水,新北市,21.0,,良好,2.5,,17,19.0,21.0,3,0.8,0.5,-0.4,,,2019-10-01 03:00,,0.1,4.0,23.0,2.0,121.44923899999999,25.1645,10
士林,臺北市,18.0,,良好,1.5,0.11,16,19.0,15.0,ND,1.6,3.2,1.6,5.9,256.0,2019-10-01 03:00,,0.1,2.0,13.0,2.0,121.51538899999998,25.105417000000003,11
中山,臺北市,16.0,,良好,1.2,0.13,12,15.0,32.0,9,5.0,12.0,6.8,1.9,256.0,2019-10-01 03:00,,0.1,5.0,16.0,1.0,121.526528,25.062361,12
萬華,臺北市,18.0,,良好,0.7,0.12,13,16.0,20.0,9,1.0,2.5,1.5,3.2,266.0,2019-10-01 03:00,,0.1,6.0,14.0,1.0,121.507972,25.046503,13
古亭,臺北市,16.0,,良好,1.4,0.12,14,17.0,18.0,8,3.9,4.1,0.3,2.9,267.0,2019-10-01 03:00,,0.1,5.0,12.0,1.0,121.529556,25.020608,14
安南,臺南市,41.0,,良好,2.0,0.1,21,18.0,23.0,10,2.2,2.8,0.5,3.3,357.0,2019-10-01 03:00,,0.1,12.0,44.0,2.0,120.2175,23.048197000000002,45
大園,桃園市,30.0,,良好,2.7,0.11,15,17.0,32.0,9,4.5,4.7,0.2,5.9,293.0,2019-10-01 04:00,,0.1,9.0,32.0,3.0,121.201811,25.060344,18
新店,新北市,15.0,,良好,1.5,0.1,16,16.0,13.0,4,0.6,1.1,0.4,3.1,273.0,2019-10-01 05:00,,0.1,4.0,12.0,2.0,121.537778,24.977222,4
臺南(麻豆),臺南市,36.0,,良好,1.2,0.01,21,18.0,20.0,7,2.5,2.7,0.2,3.3,314.0,2019-10-01 04:00,,0.0,8.0,39.0,2.0,,,201
基隆,基隆市,19.0,,良好,1.0,0.12,13,16.0,12.0,3,2.2,3.1,0.8,0.7,188.0,2019-10-01 05:00,,0.1,4.0,20.0,1.0,121.760056,25.129167000000002,1
汐止,新北市,14.0,,良好,1.6,0.14,13,15.0,11.0,5,3.8,3.9,0.1,2.4,226.0,2019-10-01 05:00,,0.1,4.0,15.0,1.0,121.6423,25.067131,2
萬里,新北市,19.0,,良好,2.2,0.09,19,21.0,3.0,2,0.6,0.5,-0.1,2.4,245.0,2019-10-01 05:00,,0.1,5.0,21.0,2.0,121.689881,25.179667000000002,3
土城,新北市,18.0,,良好,2.1,0.15,17,17.0,16.0,8,3.1,3.8,0.6,2.9,282.0,2019-10-01 05:00,,0.1,6.0,13.0,2.0,121.45186100000001,24.982528,5
林園,高雄市,45.0,,良好,5.6,0.43,6.5,6.0,22.0,9,17.0,34.0,17.0,6.3,338.0,2019-10-01 05:00,,0.6,14.0,39.0,6.0,120.41175,22.4795,52
楠梓,高雄市,31.0,,良好,1.6,0.11,16,14.0,18.0,6,4.7,6.0,1.4,3.6,324.0,2019-10-01 05:00,,0.1,9.0,34.0,2.0,120.32828899999998,22.733667,53
左營,高雄市,30.0,,良好,2.1,0.13,19,16.0,15.0,5,2.6,3.1,0.5,3.6,352.0,2019-10-01 05:00,,0.1,9.0,32.0,3.0,120.29291699999999,22.674861,54
前金,高雄市,45.0,,良好,1.5,0.14,18,16.0,28.0,11,4.2,5.7,1.5,5.8,355.0,2019-10-01 05:00,,0.1,14.0,46.0,2.0,120.288086,22.632567,56
前鎮,高雄市,36.0,,良好,2.0,0.12,18,15.0,22.0,5,5.4,6.0,0.6,4.1,7.3,2019-10-01 05:00,,0.2,11.0,39.0,3.0,120.30756399999999,22.605386,57
