SiteName,County,AQI,Pollutant,Status,SO2,CO,O3,O3_8hr,PM10,PM2.5,NO2,NOx,NO,WindSpeed,WindDirec,DataCreationDate,Unit,CO_8hr,PM2.5_AVG,PM10_AVG,SO2_AVG,Longitude,Latitude,SiteId
基隆,基隆市,67.0,臭氧八小時,普通,0.6,0.39,65,60.0,28.0,16.0,4.2,4.2,0.0,1.5,85.0,2020-03-11 01:00,,0.4,11.0,24.0,1.0,121.760056,25.129167000000002,1
汐止,新北市,33.0,,良好,0.9,0.54,30,34.0,19.0,11.0,21.0,23.0,1.7,1.2,68.0,2020-03-11 01:00,,0.5,10.0,20.0,1.0,121.6423,25.067131,2
萬里,新北市,80.0,臭氧八小時,普通,1.2,0.36,66,64.0,67.0,21.0,2.9,3.8,0.8,6.4,24.0,2020-03-11 01:00,,0.3,15.0,64.0,2.0,121.689881,25.179667000000002,3
新店,新北市,39.0,,良好,1.8,0.36,45,42.0,14.0,5.0,8.4,8.7,0.3,2.1,188.0,2020-03-11 01:00,,0.4,6.0,14.0,2.0,121.537778,24.977222,4
土城,新北市,44.0,,良好,1.8,0.36,55,47.0,,9.0,6.3,6.4,0.1,1.1,147.0,2020-03-11 01:00,,0.4,8.0,,2.0,121.45186100000001,24.982528,5
板橋,新北市,28.0,,良好,1.3,0.41,40,30.0,17.0,10.0,11.0,12.0,0.8,1.5,145.0,2020-03-11 01:00,,0.5,9.0,16.0,1.0,121.45866699999999,25.012972,6
新莊,新北市,34.0,,良好,1.8,0.49,45,37.0,22.0,10.0,14.0,15.0,1.5,1.7,81.0,2020-03-11 01:00,,0.6,11.0,22.0,2.0,121.4325,25.037972,7
菜寮,新北市,36.0,,良好,1.4,0.45,46,39.0,24.0,12.0,9.9,12.0,2.0,2.0,72.0,2020-03-11 01:00,,0.5,11.0,19.0,1.0,121.48102800000001,25.06895,8
林口,新北市,43.0,,良好,1.3,0.34,56,46.0,22.0,14.0,7.6,7.7,0.1,2.6,52.0,2020-03-11 01:00,,0.4,11.0,20.0,1.0,121.376869,25.077197,9
淡水,新北市,39.0,,良好,0.5,0.41,51,42.0,16.0,12.0,6.0,6.1,0.1,,,2020-03-11 01:00,,0.4,9.0,14.0,,121.44923899999999,25.1645,10
士林,臺北市,49.0,,良好,1.2,0.38,63,53.0,21.0,11.0,6.2,7.4,1.2,3.2,44.0,2020-03-11 01:00,,0.4,8.0,15.0,1.0,121.51538899999998,25.105417000000003,11
中山,臺北市,33.0,,良好,2.7,0.53,50,35.0,18.0,11.0,13.0,14.0,0.2,1.0,104.0,2020-03-11 01:00,,0.6,10.0,18.0,1.0,121.526528,25.062361,12
萬華,臺北市,31.0,,良好,1.5,0.42,49,34.0,21.0,12.0,15.0,17.0,2.0,1.4,89.0,2020-03-11 01:00,,0.5,10.0,19.0,1.0,121.507972,25.046503,13
古亭,臺北市,35.0,,良好,1.5,0.42,38,38.0,16.0,12.0,13.0,13.0,0.3,1.1,133.0,2020-03-11 01:00,,0.4,9.0,16.0,1.0,121.529556,25.020608,14
基隆,基隆市,67.0,臭氧八小時,普通,0.7,0.4,68,60.0,29.0,13.0,4.7,4.9,0.2,0.8,74.0,2020-03-11 00:00,,0.4,10.0,23.0,1.0,121.760056,25.129167000000002,1
汐止,新北市,32.0,,良好,0.6,0.54,29,35.0,21.0,11.0,19.0,21.0,2.2,0.6,187.0,2020-03-11 00:00,,0.5,10.0,20.0,1.0,121.6423,25.067131,2
萬里,新北市,77.0,臭氧八小時,普通,1.5,0.35,70,63.0,63.0,18.0,2.9,3.6,0.7,5.4,27.0,2020-03-11 00:00,,0.3,14.0,62.0,2.0,121.689881,25.179667000000002,3
花蓮,花蓮縣,39.0,,良好,2.1,0.34,43,42.0,13.0,4.0,4.2,6.0,1.8,2.2,231.0,2020-03-11 00:00,,0.4,5.0,15.0,2.0,121.599769,23.971306,63
新店,新北市,37.0,,良好,1.5,0.41,35,40.0,15.0,5.0,12.0,13.0,0.7,1.9,184.0,2020-03-11 00:00,,0.4,6.0,14.0,2.0,121.537778,24.977222,4
土城,新北市,41.0,,良好,1.2,0.36,54,44.0,,12.0,7.3,7.4,0.1,1.5,139.0,2020-03-11 00:00,,0.4,7.0,,2.0,121.45186100000001,24.982528,5
板橋,新北市,28.0,,良好,0.4,0.46,36,28.0,19.0,7.0,16.0,17.0,1.1,1.6,134.0,2020-03-11 00:00,,0.6,9.0,16.0,1.0,121.45866699999999,25.012972,6
新莊,新北市,34.0,,良好,1.4,0.49,46,35.0,21.0,10.0,14.0,15.0,1.2,1.7,84.0,2020-03-11 00:00,,0.6,11.0,22.0,2.0,121.4325,25.037972,7
菜寮,新北市,34.0,,良好,1.0,0.47,45,37.0,21.0,16.0,11.0,13.0,2.1,1.9,94.0,2020-03-11 00:00,,0.5,11.0,17.0,1.0,121.48102800000001,25.06895,8
林口,新北市,41.0,,良好,1.4,0.38,53,44.0,19.0,12.0,12.0,11.0,-0.3,2.4,62.0,2020-03-11 00:00,,0.4,11.0,19.0,1.0,121.376869,25.077197,9
淡水,新北市,39.0,,良好,,0.46,36,42.0,14.0,12.0,8.6,9.0,0.4,,,2020-03-11 00:00,,0.4,9.0,13.0,,121.44923899999999,25.1645,10
士林,臺北市,46.0,,良好,0.9,0.39,60,50.0,15.0,11.0,7.5,10.0,2.8,1.6,106.0,2020-03-11 00:00,,0.4,8.0,13.0,1.0,121.51538899999998,25.105417000000003,11
中山,臺北市,33.0,,良好,1.1,0.59,43,32.0,21.0,14.0,21.0,22.0,0.9,1.6,134.0,2020-03-11 00:00,,0.7,10.0,17.0,1.0,121.526528,25.062361,12
萬華,臺北市,31.0,,良好,1.5,0.51,35,32.0,20.0,8.0,23.0,25.0,2.7,0.9,78.0,2020-03-11 00:00,,0.5,9.0,19.0,1.0,121.507972,25.046503,13
古亭,臺北市,35.0,,良好,1.2,0.45,36,38.0,17.0,8.0,16.0,16.0,0.4,0.8,78.0,2020-03-11 00:00,,0.4,8.0,16.0,1.0,121.529556,25.020608,14
松山,臺北市,37.0,,良好,0.6,0.43,46,38.0,20.0,13.0,,,,0.8,87.0,2020-03-11 00:00,,0.4,11.0,19.0,1.0,121.57861100000001,25.05,15
大同,臺北市,42.0,,良好,1.7,0.96,-,,24.0,13.0,34.0,49.0,15.0,,,2020-03-11 00:00,,1.0,13.0,21.0,,121.51331100000002,25.0632,16
大園,桃園市,,,設備維護,,,,,,,,,,,,2020-03-11 00:00,,,,,,121.201811,25.060344,18
永和,新北市,31.0,,良好,0.9,0.55,37,34.0,17.0,9.0,17.0,20.0,2.6,1.4,84.0,2020-03-11 00:00,,0.6,9.0,17.0,1.0,121.516306,25.017,70
復興,高雄市,69.0,細懸浮微粒,普通,2.3,0.56,15,24.0,27.0,13.0,20.0,22.0,1.6,1.5,274.0,2020-03-11 00:00,,0.8,23.0,36.0,2.0,120.312017,22.608711,71
馬公,澎湖縣,45.0,,良好,2.5,0.34,50,49.0,23.0,5.0,2.9,3.4,0.5,7.4,32.0,2020-03-11 00:00,,0.3,7.0,22.0,2.0,119.566158,23.569031,78
臺南(麻豆),臺南市,35.0,,良好,2.5,0.14,37,38.0,13.0,6.0,8.0,9.0,1.1,2.2,13.0,2020-03-11 00:00,,0.1,10.0,17.0,2.0,,,201
萬里,新北市,84.0,臭氧八小時,普通,0.9,0.33,62,65.0,77.0,18.0,2.8,3.7,1.0,6.6,25.0,2020-03-11 02:00,,0.3,16.0,67.0,2.0,121.689881,25.179667000000002,3
桃園,桃園市,32.0,,良好,3.2,0.41,41,32.0,16.0,10.0,9.5,11.0,2.0,1.6,84.0,2020-03-11 00:00,,0.5,10.0,17.0,3.0,121.304383,24.995368,17
觀音,桃園市,36.0,,良好,3.0,0.42,41,39.0,19.0,12.0,16.0,16.0,0.5,4.6,81.0,2020-03-11 00:00,,0.4,9.0,19.0,3.0,121.082761,25.035503,19
平鎮,桃園市,36.0,,良好,1.8,0.41,50,39.0,16.0,13.0,11.0,11.0,0.1,3.2,84.0,2020-03-11 00:00,,0.5,8.0,17.0,2.0,121.20398600000001,24.952786,20
龍潭,桃園市,40.0,,良好,0.4,0.32,57,43.0,13.0,10.0,6.4,6.9,0.6,5.2,64.0,2020-03-11 00:00,,0.4,9.0,14.0,,121.21635,24.863869,21
湖口,新竹縣,43.0,,良好,1.5,0.33,55,46.0,19.0,9.0,6.2,7.3,1.0,4.4,61.0,2020-03-11 00:00,,0.4,7.0,16.0,1.0,121.038653,24.900142000000002,22
竹東,新竹縣,45.0,,良好,1.3,0.32,58,49.0,15.0,10.0,3.0,3.7,0.7,1.3,70.0,2020-03-11 00:00,,0.3,8.0,10.0,1.0,121.088903,24.740644,23
新竹,新竹市,40.0,,良好,1.6,0.28,56,43.0,14.0,11.0,5.6,5.7,0.1,3.2,58.0,2020-03-11 00:00,,0.3,9.0,15.0,2.0,120.972075,24.805619,24
頭份,苗栗縣,36.0,,良好,-0.2,0.36,48,39.0,16.0,9.0,9.9,11.0,1.2,2.7,63.0,2020-03-11 00:00,,0.4,9.0,12.0,0.0,120.898572,24.696969,25
苗栗,苗栗縣,30.0,,良好,1.6,0.38,42,32.0,15.0,8.0,6.3,6.9,0.5,3.0,43.0,2020-03-11 00:00,,0.4,7.0,13.0,2.0,120.8202,24.565269,26
三義,苗栗縣,31.0,,良好,1.3,0.34,41,33.0,11.0,6.0,2.7,3.6,0.9,4.3,17.0,2020-03-11 00:00,,0.4,6.0,8.0,2.0,120.75883300000001,24.382942,27
豐原,臺中市,32.0,,良好,1.0,0.35,40,35.0,10.0,6.0,3.1,3.4,0.2,3.9,52.0,2020-03-11 00:00,,0.4,8.0,9.0,1.0,120.74171100000001,24.256586,28
沙鹿,臺中市,35.0,,良好,0.8,0.39,51,38.0,11.0,7.0,4.5,5.5,1.0,3.7,4.2,2020-03-11 00:00,,0.4,7.0,8.0,1.0,120.568794,24.225628,29
大里,臺中市,24.0,,良好,2.0,0.42,32,24.0,14.0,6.0,12.0,12.0,0.2,1.3,15.0,2020-03-11 00:00,,0.5,8.0,14.0,2.0,120.67768899999999,24.099611,30
忠明,臺中市,28.0,,良好,1.8,0.37,39,30.0,9.0,9.0,8.5,8.7,0.2,2.5,36.0,2020-03-11 00:00,,0.4,8.0,9.0,2.0,120.64109199999999,24.151958,31
