SiteName,County,AQI,Pollutant,Status,SO2,CO,O3,O3_8hr,PM10,PM2.5,NO2,NOx,NO,WindSpeed,WindDirec,DataCreationDate,Unit,CO_8hr,PM2.5_AVG,PM10_AVG,SO2_AVG,Longitude,Latitude,SiteId
汐止,新北市,37.0,,良好,2.7,0.37,30,40.0,19,5.0,18.0,20.0,2.0,1.5,74.0,2018-11-15 18:00,,0.2,7.0,22.0,2,121.6423,25.067131,
萬里,新北市,43.0,,良好,4.5,0.16,44,46.0,31,13.0,5.3,6.4,1.1,4.1,53.0,2018-11-15 18:00,,0.2,11.0,33.0,3,121.689881,25.179667000000002,
新店,新北市,33.0,,良好,3.7,0.51,19,34.0,27,7.0,24.0,28.0,3.4,1.7,82.0,2018-11-15 18:00,,0.3,10.0,36.0,2,121.537778,24.977222,
土城,新北市,52.0,細懸浮微粒,普通,5.4,0.52,20,38.0,26,15.0,26.0,28.0,1.2,1.1,295.0,2018-11-15 18:00,,0.3,16.0,29.0,2,121.45186100000001,24.982528,
板橋,新北市,60.0,細懸浮微粒,普通,6.8,0.6,14,32.0,32,22.0,36.0,43.0,6.9,2.0,75.0,2018-11-15 18:00,,0.4,19.0,30.0,2,121.45866699999999,25.012972,
新莊,新北市,35.0,,良好,8.2,0.53,18,38.0,30,11.0,31.0,36.0,4.7,3.1,84.0,2018-11-15 18:00,,0.3,10.0,28.0,2,121.4325,25.037972,
菜寮,新北市,30.0,,良好,1.7,0.52,23,31.0,32,13.0,19.0,21.0,2.5,2.6,79.0,2018-11-15 18:00,,0.3,9.0,29.0,2,121.48102800000001,25.06895,
林口,新北市,39.0,,良好,3.8,0.37,19,40.0,47,11.0,27.0,30.0,3.1,2.0,75.0,2018-11-15 18:00,,0.3,9.0,42.0,2,121.376869,25.077197,
淡水,新北市,45.0,,良好,1.5,0.39,21,43.0,37,21.0,20.0,22.0,2.2,,,2018-11-15 18:00,,0.2,14.0,28.0,2,121.44923899999999,25.1645,
士林,臺北市,33.0,,良好,2.0,0.37,26,36.0,33,6.0,18.0,19.0,1.2,1.9,69.0,2018-11-15 18:00,,0.2,10.0,35.0,3,121.51538899999998,25.105417000000003,
中山,臺北市,40.0,,良好,4.9,0.8,14,26.0,34,15.0,36.0,51.0,14.0,1.6,114.0,2018-11-15 18:00,,0.5,12.0,35.0,3,121.526528,25.062361,
萬華,臺北市,42.0,,良好,8.0,0.47,14,29.0,30,17.0,33.0,40.0,7.7,3.3,101.0,2018-11-15 18:00,,0.3,13.0,29.0,3,121.507972,25.046503,
古亭,臺北市,56.0,細懸浮微粒,普通,6.5,0.51,17,31.0,37,10.0,30.0,36.0,6.2,2.4,103.0,2018-11-15 18:00,,0.4,18.0,34.0,2,121.529556,25.020608,
松山,臺北市,37.0,,良好,3.9,0.4,22,34.0,34,12.0,24.0,28.0,4.3,1.8,36.0,2018-11-15 18:00,,0.2,11.0,31.0,3,121.57861100000001,25.05,
大同,臺北市,40.0,,良好,4.5,1.1,-,,37,11.0,42.0,81.0,40.0,,,2018-11-15 18:00,,0.7,10.0,31.0,3,121.51331100000002,25.0632,
基隆,基隆市,36.0,,良好,1.8,0.56,23,37.0,37.0,15.0,22.0,24.0,1.8,1.0,96.0,2018-11-15 19:00,,0.3,11.0,27,1.0,121.760056,25.129167000000002,
汐止,新北市,34.0,,良好,3.6,0.47,22,37.0,23.0,5.0,24.0,28.0,3.7,1.6,53.0,2018-11-15 19:00,,0.3,6.0,22,3.0,121.6423,25.067131,
萬里,新北市,43.0,,良好,3.3,0.15,45,46.0,34.0,12.0,2.6,3.8,1.2,2.1,61.0,2018-11-15 19:00,,0.2,11.0,34,3.0,121.689881,25.179667000000002,
