SiteName,County,AQI,Pollutant,Status,SO2,CO,O3,O3_8hr,PM10,PM2.5,NO2,NOx,NO,WindSpeed,WindDirec,DataCreationDate,Unit,CO_8hr,PM2.5_AVG,PM10_AVG,SO2_AVG,Longitude,Latitude,SiteId
基隆,基隆市,13.0,,良好,1.7,0.3,23,12.0,8.0,ND,12.0,14.0,2.5,2.5,81.0,2018-11-18 01:00,,0.4,3,14.0,2.0,121.760056,25.129167000000002,
汐止,新北市,19.0,,良好,3.1,0.32,20,20.0,9.0,ND,14.0,15.0,1.3,1.3,39.0,2018-11-18 01:00,,0.3,1,5.0,2.0,121.6423,25.067131,
萬里,新北市,23.0,,良好,2.8,0.17,34,25.0,14.0,6,3.9,3.9,0.0,3.8,80.0,2018-11-18 01:00,,0.2,5,15.0,2.0,121.689881,25.179667000000002,
基隆,基隆市,19.0,,良好,2.0,0.4,5.2,13.0,15.0,2,20.0,26.0,6.5,0.7,269.0,2018-11-18 00:00,,0.4,4,15.0,2.0,121.760056,25.129167000000002,
汐止,新北市,20.0,,良好,2.2,0.4,16,22.0,3.0,ND,19.0,21.0,2.1,1.2,84.0,2018-11-18 00:00,,0.3,1,5.0,2.0,121.6423,25.067131,
萬里,新北市,24.0,,良好,3.1,0.21,17,26.0,16.0,4,8.7,9.2,0.5,1.4,227.0,2018-11-18 00:00,,0.2,4,15.0,2.0,121.689881,25.179667000000002,
新店,新北市,19.0,,良好,1.4,0.26,27,20.0,,3,10.0,11.0,1.2,1.3,99.0,2018-11-18 00:00,,0.4,5,5.0,1.0,121.537778,24.977222,
土城,新北市,27.0,,良好,2.1,0.36,26,21.0,7.0,10,15.0,16.0,0.9,1.4,344.0,2018-11-18 00:00,,0.5,8,8.0,2.0,121.45186100000001,24.982528,
板橋,新北市,17.0,,良好,2.1,0.38,25,18.0,7.0,2,15.0,16.0,1.5,2.9,79.0,2018-11-18 00:00,,0.5,4,8.0,2.0,121.45866699999999,25.012972,
行動監測03,臺中市,50.0,,良好,3.5,0.36,11,14.0,43.0,12,16.0,17.0,1.3,1.0,30.0,2018-11-18 00:00,,0.4,15,44.0,4.0,120.34874199999999,23.757547,
三重,新北市,29.0,,良好,2.9,0.97,-,,30.0,ND,30.0,73.0,43.0,,,2018-11-18 00:00,,1.3,7,31.0,3.0,121.493806,25.072611,
新莊,新北市,23.0,,良好,0.9,0.3,33,25.0,9.0,ND,8.6,9.6,1.0,3.6,48.0,2018-11-18 00:00,,0.4,3,9.0,1.0,121.4325,25.037972,
菜寮,新北市,19.0,,良好,2.2,0.34,21,20.0,6.0,ND,14.0,15.0,0.9,2.3,79.0,2018-11-18 00:00,,0.5,3,6.0,2.0,121.48102800000001,25.06895,
林口,新北市,27.0,,良好,1.4,0.23,38,29.0,8.0,ND,4.7,5.6,0.8,3.5,93.0,2018-11-18 00:00,,0.3,2,13.0,2.0,121.376869,25.077197,
淡水,新北市,24.0,,良好,2.2,0.47,6.2,10.0,18.0,6,11.0,17.0,5.2,,,2018-11-18 00:00,,0.5,7,16.0,2.0,121.44923899999999,25.1645,
士林,臺北市,27.0,,良好,5.7,0.2,30,29.0,11.0,3,8.5,8.5,0.0,2.2,86.0,2018-11-18 00:00,,0.2,2,9.0,2.0,121.51538899999998,25.105417000000003,
中山,臺北市,26.0,,良好,1.8,0.44,22,17.0,9.0,5,18.0,22.0,4.4,2.1,127.0,2018-11-18 00:00,,0.5,8,11.0,2.0,121.526528,25.062361,
萬華,臺北市,16.0,,良好,1.3,0.34,22,15.0,5.0,ND,17.0,20.0,2.8,2.8,96.0,2018-11-18 00:00,,0.4,3,7.0,1.0,121.507972,25.046503,
古亭,臺北市,42.0,,良好,2.0,0.38,21,18.0,8.0,9,17.0,19.0,2.4,2.1,77.0,2018-11-18 00:00,,0.4,13,12.0,2.0,121.529556,25.020608,
松山,臺北市,22.0,,良好,1.5,0.38,19,17.0,11.0,9,16.0,18.0,1.9,1.5,56.0,2018-11-18 00:00,,0.4,7,12.0,2.0,121.57861100000001,25.05,
大同,臺北市,25.0,,良好,2.0,0.62,-,,6.0,9,26.0,37.0,11.0,,,2018-11-18 00:00,,1.0,6,11.0,3.0,121.51331100000002,25.0632,
桃園,桃園市,18.0,,良好,2.9,0.35,24,19.0,7.0,ND,10.0,11.0,0.7,1.7,75.0,2018-11-18 00:00,,0.5,4,7.0,3.0,121.31996399999998,24.994789,
大園,桃園市,20.0,,良好,9.0,0.3,17,14.0,13.0,6,21.0,25.0,4.4,3.0,18.0,2018-11-18 00:00,,0.4,6,15.0,4.0,121.201811,25.060344,
觀音,桃園市,33.0,,良好,7.6,0.27,22,27.0,25.0,7,13.0,14.0,0.6,2.3,62.0,2018-11-18 00:00,,0.3,10,22.0,6.0,121.082761,25.035503,
平鎮,桃園市,22.0,,良好,3.1,0.48,15,16.0,15.0,3,23.0,26.0,3.3,1.2,48.0,2018-11-18 00:00,,0.6,6,16.0,3.0,121.20398600000001,24.952786,
龍潭,桃園市,26.0,,良好,2.7,0.42,16,15.0,15.0,16,18.0,19.0,1.8,1.3,69.0,2018-11-18 00:00,,0.5,8,21.0,3.0,121.21635,24.863869,
湖口,新竹縣,36.0,,良好,2.8,0.36,14,16.0,20.0,7,20.0,21.0,1.1,0.7,142.0,2018-11-18 00:00,,0.4,11,21.0,3.0,121.038653,24.900142000000002,
竹東,新竹縣,32.0,,良好,2.4,0.4,6.9,11.0,17.0,11,14.0,16.0,2.3,0.4,192.0,2018-11-18 00:00,,0.4,10,18.0,2.0,121.088903,24.740644,
新竹,新竹市,46.0,,良好,3.1,0.5,2.7,9.0,24.0,13,28.0,30.0,2.1,0.8,88.0,2018-11-18 00:00,,0.5,14,24.0,2.0,120.972075,24.805619,
