SiteName,County,AQI,Pollutant,Status,SO2,CO,O3,O3_8hr,PM10,PM2.5,NO2,NOx,NO,WindSpeed,WindDirec,DataCreationDate,Unit,CO_8hr,PM2.5_AVG,PM10_AVG,SO2_AVG,Longitude,Latitude,SiteId
屏東(琉球),屏東縣,83,細懸浮微粒,普通,3.4,,38,34.0,54.0,31,11.0,11.0,0.3,2.1,328.0,2020-02-21 06:00,,,28,50,3.0,,,204
高雄(楠梓),高雄市,90,細懸浮微粒,普通,1.2,0.29,16,19.0,55.0,32,9.3,10.0,0.7,0.8,77.0,2020-02-21 06:00,,0.3,32,56,1.0,,,310
桃園(觀音工業區),桃園市,28,,良好,0.2,,30,30.0,,9,4.4,4.6,0.2,3.0,34.0,2020-02-21 06:00,,,7,11,1.0,,,312
高雄(左營),高雄市,90,細懸浮微粒,普通,0.6,0.28,17,24.0,60.0,31,14.0,15.0,0.9,0.2,102.0,2020-02-21 06:00,,0.3,31,56,1.0,,,313
萬里,新北市,28,,良好,1.1,0.19,26,30.0,6.0,6,1.6,1.1,-0.4,2.8,209.0,2020-02-21 06:00,,0.2,5,10,4.0,121.689881,25.179667000000002,3
新店,新北市,25,,良好,1.0,0.5,18,27.0,8.0,7,7.7,8.9,1.2,0.8,171.0,2020-02-21 06:00,,0.3,7,7,1.0,121.537778,24.977222,4
土城,新北市,20,,良好,2.0,0.38,2.3,22.0,21.0,9,19.0,38.0,19.0,1.1,144.0,2020-02-21 06:00,,0.3,6,14,1.0,121.45186100000001,24.982528,5
板橋,新北市,28,,良好,2.9,0.42,4.8,27.0,14.0,9,22.0,23.0,1.6,1.3,258.0,2020-02-21 06:00,,0.3,9,12,3.0,121.45866699999999,25.012972,6
新莊,新北市,32,,良好,3.7,0.43,,35.0,25.0,16,21.0,31.0,9.6,0.7,202.0,2020-02-21 06:00,,0.3,10,18,2.0,121.4325,25.037972,7
菜寮,新北市,27,,良好,1.9,0.32,27,29.0,12.0,9,11.0,12.0,0.6,1.3,82.0,2020-02-21 06:00,,0.3,8,11,2.0,121.48102800000001,25.06895,8
林口,新北市,39,,良好,0.5,0.2,37,42.0,9.0,8,7.0,8.8,1.8,1.4,122.0,2020-02-21 06:00,,0.2,8,10,1.0,121.376869,25.077197,9
