SiteName,County,AQI,Pollutant,Status,SO2,CO,O3,O3_8hr,PM10,PM2.5,NO2,NOx,NO,WindSpeed,WindDirec,DataCreationDate,Unit,CO_8hr,PM2.5_AVG,PM10_AVG,SO2_AVG,Longitude,Latitude,SiteId
基隆,基隆市,34,,良好,0.5,0.2,31,37,19,9,4.9,6.3,1.5,1.5,84,2020-05-25 19:00,,0.2,6,16,1,121.760056,25.129167,1
汐止,新北市,39,,良好,2.7,0.29,28.8,39,25,10,14.4,14.7,0.3,2.6,28,2020-05-25 19:00,,0.2,12,22,2,121.6423,25.067131,2
萬里,新北市,39,,良好,2.6,0.17,35.4,42,18,7,4.4,5.8,1.3,1.4,80,2020-05-25 19:00,,0.2,7,23,3,121.689881,25.179667,3
新店,新北市,38,,良好,2,0.63,11.8,41,22,12,26,29.5,3.5,1.0,143,2020-05-25 19:00,,0.4,12,23,2,121.537778,24.977222,4
土城,新北市,47,,良好,2.3,0.59,16.9,45,31,15,28.6,30.3,1.7,0.9,162,2020-05-25 19:00,,0.4,14,30,2,121.451861,24.982528,5
板橋,新北市,44,,良好,2.6,0.91,10.3,30,26,11,32,40.4,8.3,1.3,92,2020-05-25 19:00,,0.5,14,27,2,121.458667,25.012972,6
新莊,新北市,54,細懸浮微粒,普通,1.9,0.8,23.8,48,29,16,27.5,31.4,3.8,1.6,99,2020-05-25 19:00,,0.5,17,29,2,121.4325,25.037972,7
菜寮,新北市,46,,良好,,0.7,15,37,28,16,25.6,28.4,2.7,2.0,93,2020-05-25 19:00,,0.5,14,27,,121.481028,25.06895,8
林口,新北市,61,臭氧八小時,普通,3.5,0.14,39.9,58,17,7,3.4,4.4,0.9,0.7,336,2020-05-25 19:00,,0.2,11,24,3,121.376869,25.077197,9
淡水,新北市,61,臭氧八小時,普通,1.9,0.17,37.2,58,21,10,,,,,,2020-05-25 19:00,,0.2,12,19,2,121.449239,25.1645,10
士林,臺北市,50,,良好,1.1,0.31,29.2,54,16,9,12.5,13.5,1,1.8,141,2020-05-25 19:00,,0.3,10,21,1,121.515389,25.105417,11
中山,臺北市,39,,良好,3.6,0.85,14.5,35,23,13,31.3,42.9,11.6,1.8,103,2020-05-25 19:00,,0.6,12,25,2,121.526528,25.062361,12
基隆,基隆市,21,,良好,1.1,0.2,10.2,15,20,4,5.9,8.5,2.7,0.4,298,2020-05-25 06:00,,0.2,5,23,1,121.760056,25.129167,1
汐止,新北市,24,,良好,2.4,0.17,20.2,24,21,7,12.6,12.9,0.3,1.4,43,2020-05-25 06:00,,0.2,7,22,2,121.6423,25.067131,2
萬里,新北市,23,,良好,2.6,0.16,14.4,23,18,7,0.9,1.1,0.3,2.1,211,2020-05-25 06:00,,0.2,7,18,2,121.689881,25.179667,3
新店,新北市,16,,良好,1.4,0.33,6.6,17,20,3,7.8,8.5,0.7,1.2,159,2020-05-25 06:00,,0.2,4,16,1,121.537778,24.977222,4
土城,新北市,24,,良好,1.5,0.23,6.9,20,14,7,8.5,10.6,2.1,0.7,181,2020-05-25 06:00,,0.3,7,19,2,121.451861,24.982528,5
板橋,新北市,22,,良好,2,0.2,12.3,24,17,3,7.2,8.7,1.5,0.8,113,2020-05-25 06:00,,0.2,5,16,2,121.458667,25.012972,6
新莊,新北市,28,,良好,1.4,0.26,16.3,30,10,5,11.1,14,2.9,1.0,173,2020-05-25 06:00,,0.3,6,14,2,121.4325,25.037972,7
菜寮,新北市,24,,良好,,0.26,15.2,23,22,8,10.8,12.9,2.1,1.3,213,2020-05-25 06:00,,0.2,7,15,,121.481028,25.06895,8
基隆,基隆市,26,,良好,0.5,0.14,39.2,28,15,6,1.8,3.1,1.3,1.5,94,2020-05-25 13:00,,0.2,5,16,1,121.760056,25.129167,1
汐止,新北市,36,,良好,3.5,0.2,45.5,30,26,19,7.8,9.4,1.6,2.8,44,2020-05-25 13:00,,0.3,11,21,2,121.6423,25.067131,2
萬里,新北市,31,,良好,2.3,0.15,44.2,34,24,8,2.1,3.6,1.5,2.7,43,2020-05-25 13:00,,0.2,7,18,3,121.689881,25.179667,3
