SiteName,County,AQI,Pollutant,Status,SO2,CO,O3,O3_8hr,PM10,PM2.5,NO2,NOx,NO,WindSpeed,WindDirec,DataCreationDate,Unit,CO_8hr,PM2.5_AVG,PM10_AVG,SO2_AVG,Longitude,Latitude,SiteId
基隆,基隆市,44,,良好,0.5,0.23,,48,29,10,2.9,4.4,1.5,2,76,2020-10-07 08:00,,0.2,8,27,1,121.760056,25.129167,1
沙鹿,臺中市,39,,良好,0.5,0.22,43.7,42,14,4,1.7,2.6,0.9,4.9,7,2020-10-07 00:00,,0.3,6,26,1,120.568794,24.225628,29
基隆,基隆市,51,臭氧八小時,普通,1,0.22,56.2,55,27,12,,,,1.8,84,2020-10-07 20:00,,0.2,10,29,1,121.760056,25.129167,1
汐止,新北市,44,,良好,1,0.27,49.7,47,28,11,6,7.7,1.7,2.1,71,2020-10-07 20:00,,0.3,10,28,1,121.6423,25.067131,2
萬里,新北市,63,懸浮微粒,普通,0.5,0.19,60.2,58,74,12,2.1,3.7,1.7,8.4,25,2020-10-07 20:00,,0.2,13,72,1,121.689881,25.179667,3
新店,新北市,40,,良好,1.5,0.41,39.9,,26,11,15,17.5,2.5,1.7,136,2020-10-07 20:00,,0.4,12,30,2,121.537778,24.977222,4
土城,新北市,37,,良好,1.4,0.44,31.7,39,31,7,22.9,25.6,2.8,1.9,137,2020-10-07 20:00,,0.4,12,31,1,121.451861,24.982528,5
板橋,新北市,35,,良好,,0.57,35.7,38,29,8,20.7,22.2,1.5,2,70,2020-10-07 20:00,,0.5,10,31,2,121.458667,25.012972,6
新莊,新北市,39,,良好,2.1,0.39,44.9,42,29,12,11.4,13.5,2.1,2.6,64,2020-10-07 20:00,,0.4,11,33,2,121.4325,25.037972,7
菜寮,新北市,35,,良好,1.1,0.43,42.6,,28,11,12.7,14.4,1.7,2,75,2020-10-07 20:00,,0.4,11,34,1,121.481028,25.06895,8
林口,新北市,42,,良好,2.8,0.23,53.7,45,24,11,,,,4.2,53,2020-10-07 20:00,,0.3,11,29,2,121.376869,25.077197,9
淡水,新北市,42,,良好,0.5,0.26,49.4,45,27,9,4.8,5.7,0.9,,,2020-10-07 20:00,,0.3,9,29,1,121.449239,25.1645,10
士林,臺北市,47,,良好,2.7,0.23,53.3,51,22,12,4.9,5.5,0.6,2.8,30,2020-10-07 20:00,,0.2,10,25,2,121.515389,25.105417,11
中山,臺北市,40,,良好,1.9,0.55,33.8,33,28,11,24.1,28.9,4.8,1.9,102,2020-10-07 20:00,,0.5,12,29,2,121.526528,25.062361,12
