SiteName,County,AQI,Pollutant,Status,SO2,CO,O3,O3_8hr,PM10,PM2.5,NO2,NOx,NO,WindSpeed,WindDirec,DataCreationDate,Unit,CO_8hr,PM2.5_AVG,PM10_AVG,SO2_AVG,Longitude,Latitude,SiteId
馬公,澎湖縣,18,,良好,2.1,0.16,18,16,18,7,3.1,4.2,1.1,4.5,118,2020-08-11 00:00,,0.2,5,15,1,119.566158,23.569031,78
馬祖,連江縣,16,,良好,3,0.13,6.2,13,15,1,12.6,13.8,1.3,3.3,181,2020-08-11 00:00,,0.1,,17,3,119.949875,26.160469,75
金門,金門縣,14,,良好,2,0.11,14.3,15,5,,5.3,6.7,1.4,1.7,26,2020-08-11 00:00,,0.1,,10,3,118.312256,24.432133,77
關山,臺東縣,12,,良好,0.5,-,12.7,13,5,,0.9,1.3,0.3,0.7,214,2020-08-11 00:00,,-,,5,1,121.161933,23.045083,80
沙鹿,臺中市,22,,良好,2.9,0.37,13,9,15,5,16.7,22.8,6.1,1.2,105,2020-08-11 09:00,,0.3,7,17,1,120.568794,24.225628,29
基隆,基隆市,25,,良好,4.1,0.43,18.6,8,22,12,16,27.2,11.2,1,85,2020-08-11 09:00,,0.3,8,19,2,121.760056,25.129167,1
汐止,新北市,27,,良好,3.1,0.51,18.4,9,24,10,18.5,28.8,10.3,1.2,46,2020-08-11 09:00,,0.3,8,23,2,121.6423,25.067131,2
萬里,新北市,32,,良好,3.3,0.18,27.7,9,,28,3.9,6.6,2.7,0.8,41,2020-08-11 09:00,,0.2,10,17,3,121.689881,25.179667,3
新店,新北市,19,,良好,2.4,0.38,18.3,8,16,6,8.5,15.9,7.4,1.4,133,2020-08-11 09:00,,0.2,6,18,2,121.537778,24.977222,4
土城,新北市,25,,良好,2.1,0.49,15.4,7,24,7,15,30.6,15.6,1.5,135,2020-08-11 09:00,,0.3,8,24,2,121.451861,24.982528,5
板橋,新北市,24,,良好,2.4,0.63,18.7,9,13,8,17.1,27.9,10.8,2.1,103,2020-08-11 09:00,,0.3,7,18,2,121.458667,25.012972,6
新莊,新北市,39,,良好,1.8,0.61,26.3,11,27,10,16.4,23.5,7.1,1.5,141,2020-08-11 09:00,,0.4,12,27,3,121.4325,25.037972,7
菜寮,新北市,36,,良好,1.8,0.9,16.3,8,29,12,24.2,42,17.8,0.8,132,2020-08-11 09:00,,0.5,11,23,3,121.481028,25.06895,8
林口,新北市,39,,良好,2.6,0.38,23.4,14,25,11,14.1,22.9,8.9,2.1,57,2020-08-11 09:00,,0.3,12,23,3,121.376869,25.077197,9
淡水,新北市,29,,良好,1.9,0.39,13,4,23,9,14,16.9,3,1.3,170,2020-08-11 09:00,,0.3,9,21,2,121.449239,25.1645,10
士林,臺北市,38,,良好,1.9,0.49,20.2,7,25,15,18.3,28.5,10.2,1.6,147,2020-08-11 09:00,,0.3,12,20,2,121.515389,25.105417,11
中山,臺北市,27,,良好,1.4,0.75,16.4,9,23,9,21.4,37.6,16.2,1.6,106,2020-08-11 09:00,,0.4,8,21,2,121.526528,25.062361,12
萬華,臺北市,24,,良好,0.5,0.69,17.7,9,26,11,,,,0.8,157,2020-08-11 09:00,,0.3,7,23,2,121.507972,25.046503,13
古亭,臺北市,23,,良好,1.3,0.38,23.8,11,18,7,8.2,14,5.8,1.4,126,2020-08-11 09:00,,0.2,7,17,2,121.529556,25.020608,14
新營,臺南市,18,,良好,1.5,0.15,20.3,19,21,5,4.1,6.2,2.1,3.5,185,2020-08-11 09:00,,0.1,5,16,1,120.31725,23.305633,43
善化,臺南市,19,,良好,0.5,0.14,20.9,21,11,4,3.1,4,1,5.6,161,2020-08-11 09:00,,0.1,4,12,2,120.297142,23.115097,44
安南,臺南市,27,,良好,2.6,0.34,15.8,20,22,11,13.3,20.1,6.8,4.5,154,2020-08-11 09:00,,0.2,8,21,4,120.2175,23.048197,45
臺南,臺南市,19,,良好,2.3,0.28,16.7,20,18,,9.5,11.8,2.4,2.5,165,2020-08-11 09:00,,0.1,,15,2,120.202617,22.984581,46
美濃,高雄市,16,,良好,1.4,0.1,20.7,17,5,4,2.1,3,0.9,3.4,188,2020-08-11 09:00,,0.1,4,11,1,120.530542,22.883583,47
橋頭,高雄市,20,,良好,3.4,0.28,15.8,22,13,6,11.3,14.7,3.4,3.3,136,2020-08-11 09:00,,0.2,5,16,3,120.305689,22.757506,48
仁武,高雄市,23,,良好,1.6,0.23,19.2,25,16,,6.9,9.5,2.6,3.3,160,2020-08-11 09:00,,0.1,,17,2,120.332631,22.689056,49
大寮,高雄市,24,,良好,1.3,0.13,22.4,26,13,6,3.4,5.4,2,5.9,171,2020-08-11 09:00,,0.1,6,16,1,120.425311,22.56413611,51
林園,高雄市,43,,良好,1,0.05,26.5,28,48,,1.4,1.8,0.3,4.6,180,2020-08-11 09:00,,0.1,,46,1,120.41175,22.4795,52
楠梓,高雄市,19,,良好,2.8,0.27,15.1,21,15,8,11.9,16.2,4.3,3.2,146,2020-08-11 09:00,,0.2,6,18,3,120.328289,22.733667,53
左營,高雄市,19,,良好,3,0.37,15.1,20,17,5,11.4,16.1,4.7,3.8,178,2020-08-11 09:00,,0.2,4,17,3,120.292917,22.674861,54
前金,高雄市,19,,良好,3.9,0.25,16,21,21,10,13.9,18.4,4.5,4.1,199,2020-08-11 09:00,,0.1,6,21,5,120.288086,22.632567,56
前鎮,高雄市,20,,良好,3,0.77,9.4,18,21,7,18.1,32.9,14.8,2.6,167,2020-08-11 09:00,,0.3,6,20,4,120.307564,22.605386,57
小港,高雄市,36,,良好,6.2,0.32,13.5,11,27,9,11.7,25.3,13.6,3.1,168,2020-08-11 09:00,,0.5,9,39,14,120.337736,22.565833,58
馬祖,連江縣,17,,良好,1.7,0.05,9,8,13,,8.8,21.2,12.4,3.1,177,2020-08-11 09:00,,0.1,,18,2,119.949875,26.160469,75
金門,金門縣,23,,良好,1.5,0.05,27.3,21,35,,1.3,2.2,0.9,10.6,12,2020-08-11 09:00,,0.1,,25,2,118.312256,24.432133,77
馬公,澎湖縣,24,,良好,0.5,0.1,23.2,23,27,3,2.3,2.8,0.5,4.6,178,2020-08-11 09:00,,0.1,6,26,1,119.566158,23.569031,78
關山,臺東縣,12,,良好,1.1,-,12.9,13,5,,3.3,5.2,1.9,0.9,213,2020-08-11 09:00,,-,,6,1,121.161933,23.045083,80
麥寮,雲林縣,20,,良好,1.7,0.18,19.6,12,21,6,5.5,8.4,2.9,3.8,177,2020-08-11 09:00,,0.2,6,18,2,120.251825,23.753506,83
富貴角,新北市,22,,良好,0.5,0.14,29,18,,6,2.3,2.9,0.6,2.2,55,2020-08-11 09:00,,0.1,7,,1,121.54738,25.29228,84
彰化(大城),彰化縣,12,,良好,3,0.13,19.2,13,12,2,3.7,4.6,0.9,2.9,156,2020-08-11 09:00,,0.1,3,13,2,120.27311,23.84313,202
臺南(麻豆),臺南市,18,,良好,0.5,0.13,19.9,19,14,5,5.3,6.5,1.2,2.8,163,2020-08-11 09:00,,0.1,5,16,1,120.24583056,23.17904722,203
屏東(琉球),屏東縣,24,,良好,1.2,0.1,23.5,26,20,7,1,3.6,2.6,3.3,195,2020-08-11 09:00,,0.1,7,22,2,120.37722,22.35222,204
臺南(北門),臺南市,19,,良好,0.5,0.21,20,21,21,4,6.7,8.4,1.7,3.8,155,2020-08-11 09:00,,0.1,4,15,1,120.12444444,23.26472222,310
新北(樹林),新北市,34,,良好,1.8,0.61,10.4,10,-,15,22.9,40.8,17.9,0.1,117,2020-08-11 09:00,,0.3,10,-,1,121.38352778,24.94902778,311
基隆,基隆市,20,,良好,2.1,0.37,12.4,6,18,9,11.9,21.3,9.4,0.7,186,2020-08-11 08:00,,0.2,6,18,2,121.760056,25.129167,1
汐止,新北市,25,,良好,2.3,0.46,10.5,7,26,9,13.8,30.6,16.8,1.2,57,2020-08-11 08:00,,0.3,8,22,2,121.6423,25.067131,2
萬里,新北市,20,,良好,2.6,0.21,11.4,7,19,11,4.1,8.5,4.4,0.5,96,2020-08-11 08:00,,0.2,6,17,3,121.689881,25.179667,3
大園,桃園市,37,,良好,5.4,0.38,9.4,9,30,15,18.9,31.7,12.8,1,136,2020-08-11 08:00,,0.3,11,25,2,121.201811,25.060344,18
觀音,桃園市,46,,良好,4.6,0.33,15.9,9,29,11,13.8,20.9,7.1,1.5,69,2020-08-11 08:00,,0.3,14,23,3,121.082761,25.035503,19
平鎮,桃園市,35,,良好,2.7,0.41,14.7,14,25,12,14.1,21.8,7.7,1.7,103,2020-08-11 08:00,,0.3,11,23,3,121.203986,24.952786,20
龍潭,桃園市,19,,良好,2.7,0.28,9.7,13,22,7,8.1,15.3,7.2,1.3,135,2020-08-11 08:00,,0.2,6,19,2,121.21635,24.863869,21
湖口,新竹縣,37,,良好,2.2,0.26,14.5,9,18,11,12.1,18.5,6.3,1.4,59,2020-08-11 08:00,,0.2,11,19,2,121.038653,24.900142,22
竹東,新竹縣,19,,良好,0.5,0.25,9.5,11,16,2,3.3,7,3.6,1.5,133,2020-08-11 08:00,,0.2,4,20,1,121.088903,24.740644,23
新竹,新竹市,31,,良好,1.8,0.35,8.1,8,23,9,11.4,18.7,7.3,1,84,2020-08-11 08:00,,0.2,10,19,2,120.972075,24.805619,24
頭份,苗栗縣,20,,良好,1.8,0.42,7.2,10,28,9,10.4,18.4,8.1,1.1,90,2020-08-11 08:00,,0.2,5,22,2,120.898572,24.696969,25
苗栗,苗栗縣,26,,良好,0.5,0.37,9.5,9,24,10,10.4,16.2,5.8,0.8,200,2020-08-11 08:00,,0.2,8,22,2,120.8202,24.565269,26
三義,苗栗縣,26,,良好,1.8,0.26,10,11,18,10,9.4,18.5,9,1,163,2020-08-11 08:00,,0.2,8,20,2,120.758833,24.382942,27
豐原,臺中市,16,,良好,1.6,0.37,7.7,12,24,4,9.1,14.9,5.8,0.7,81,2020-08-11 08:00,,0.2,4,17,2,120.741711,24.256586,28
沙鹿,臺中市,24,,良好,1.7,0.42,9.5,7,17,5,14,22.2,8.2,0.9,159,2020-08-11 08:00,,0.3,8,17,1,120.568794,24.225628,29
大里,臺中市,27,,良好,2,0.41,6.8,8,23,9,9.3,13.3,4,1.5,74,2020-08-11 08:00,,0.2,8,26,3,120.677689,24.099611,30
忠明,臺中市,35,,良好,2.2,0.33,19.1,15,19,7,9.1,12.3,3.2,0.4,285,2020-08-11 08:00,,0.3,11,20,3,120.641092,24.151958,31
臺南,臺南市,19,,良好,2.8,0.28,16.1,21,25,,9.1,11,1.9,2.4,160,2020-08-11 08:00,,0.1,,15,2,120.202617,22.984581,46
