SiteName,County,AQI,Pollutant,Status,SO2,CO,O3,O3_8hr,PM10,PM2.5,NO2,NOx,NO,WindSpeed,WindDirec,DataCreationDate,Unit,CO_8hr,PM2.5_AVG,PM10_AVG,SO2_AVG,Longitude,Latitude,SiteId
大同,臺北市,37,,良好,2.2,0.76,-,-,26,9,17.7,24.1,6.4,-,-,2020-06-27 16:00,,0.8,11,29,2,121.513311,25.0632,16
大同,臺北市,27,,良好,1.3,0.42,-,-,22,7,9.3,17.5,8.3,-,-,2020-06-27 05:00,,0.9,8,22,2,121.513311,25.0632,16
楠梓,高雄市,19,,良好,,0.27,23.5,14,20,3,,,,3.5,185,2020-06-27 12:00,,0.2,5,21,3,120.328289,22.733667,53
竹山,南投縣,-1,,,,,,,,,,,,,,2020-06-27 15:00,,,,,,120.677306,23.756389,69
基隆,基隆市,37,,良好,2,0.12,47.1,40,19,9,1.6,2.6,1,2.4,82,2020-06-27 15:00,,0.2,10,20,2,121.760056,25.129167,1
汐止,新北市,44,,良好,3.6,0.21,57.9,48,29,13,8.3,10.1,1.9,2.0,57,2020-06-27 15:00,,0.3,11,24,2,121.6423,25.067131,2
萬里,新北市,41,,良好,2.6,0.16,46,44,20,9,5,6.6,1.6,1.4,23,2020-06-27 15:00,,0.2,11,17,2,121.689881,25.179667,3
新店,新北市,42,,良好,2.3,0.18,67.5,45,26,14,8.5,9.2,0.7,3.8,298,2020-06-27 15:00,,0.2,8,18,1,121.537778,24.977222,4
土城,新北市,43,,良好,2.1,0.19,68,46,29,17,5.7,7.9,2.2,2.3,310,2020-06-27 15:00,,0.3,13,22,2,121.451861,24.982528,5
板橋,新北市,40,,良好,3.2,0.2,58.3,43,27,14,6.8,8.5,1.7,4,271,2020-06-27 15:00,,0.3,9,22,3,121.458667,25.012972,6
新莊,新北市,44,,良好,,0.24,60.8,47,27,14,6.3,7.8,1.5,5.1,253,2020-06-27 15:00,,0.3,10,25,,121.4325,25.037972,7
菜寮,新北市,34,,良好,2.4,0.22,46.5,35,32,14,7.6,8.9,1.3,3.1,273,2020-06-27 15:00,,0.3,10,24,1,121.481028,25.06895,8
林口,新北市,42,,良好,2,0.11,56.5,45,23,10,2.9,3.9,1,4.7,269,2020-06-27 15:00,,0.1,9,21,2,121.376869,25.077197,9
淡水,新北市,33,,良好,2.6,0.11,37.8,32,24,12,5.1,6.5,1.4,1.8,290,2020-06-27 15:00,,0.2,10,27,2,121.449239,25.1645,10
竹山,南投縣,-1,,,,,,,,,,,,,,2020-06-27 12:00,,0.2,,,,120.677306,23.756389,69
沙鹿,臺中市,14,,良好,1.3,0.14,11.5,15,5,3,7.6,8.7,1.1,2.2,174,2020-06-27 03:00,,0.2,4,9,2,120.568794,24.225628,29
基隆,基隆市,30,,良好,1.2,0.17,7.1,7,16,7,8.2,9.4,1.3,0.9,271,2020-06-27 03:00,,0.2,9,18,2,121.760056,25.129167,1
汐止,新北市,25,,良好,1,0.27,5.3,6,27,6,11.3,15.3,4.1,1.0,224,2020-06-27 03:00,,0.3,8,22,2,121.6423,25.067131,2
萬里,新北市,24,,良好,1.3,0.12,13.9,12,16,8,4.7,5.6,0.8,2.4,212,2020-06-27 03:00,,0.1,7,14,2,121.689881,25.179667,3
新店,新北市,23,,良好,1.5,0.12,9,9,20,4,5.2,5.7,0.3,2.3,187,2020-06-27 03:00,,0.2,7,16,1,121.537778,24.977222,4
土城,新北市,19,,良好,0.5,0.32,2.5,3,20,5,10.5,18.6,8.1,1.2,172,2020-06-27 03:00,,0.4,6,19,3,121.451861,24.982528,5
板橋,新北市,16,,良好,2.5,0.39,2.1,6,20,7,14.2,21.3,7.1,1.8,249,2020-06-27 03:00,,0.4,5,17,3,121.458667,25.012972,6
新莊,新北市,27,,良好,,0.33,4.6,8,19,8,13,14.9,1.9,0.9,205,2020-06-27 03:00,,0.4,8,18,,121.4325,25.037972,7
菜寮,新北市,27,,良好,1.3,0.27,7,5,17,7,9.8,11,1.2,1.0,172,2020-06-27 03:00,,0.5,8,18,1,121.481028,25.06895,8
林口,新北市,24,,良好,1.9,0.23,18.8,17,14,9,10.9,11.7,0.8,1.2,136,2020-06-27 03:00,,0.3,8,14,2,121.376869,25.077197,9
淡水,新北市,26,,良好,2,0.43,1.2,3,18,9,15.1,20,4.9,,,2020-06-27 03:00,,0.4,8,17,2,121.449239,25.1645,10
