SiteName,County,AQI,Pollutant,Status,SO2,CO,O3,O3_8hr,PM10,PM2.5,NO2,NOx,NO,WindSpeed,WindDirec,DataCreationDate,Unit,CO_8hr,PM2.5_AVG,PM10_AVG,SO2_AVG,Longitude,Latitude,SiteId
板橋,新北市,87.0,細懸浮微粒,普通,9.0,0.92,4.2,27.0,58.0,34.0,38.0,43.0,4.4,1.5,260.0,2019-05-14 00:00,,1.0,30.0,58.0,5.0,121.45866699999999,25.012972,
新莊,新北市,77.0,細懸浮微粒,普通,5.9,1.33,1.6,24.0,50.0,27.0,42.0,74.0,33.0,1.1,249.0,2019-05-14 00:00,,1.0,26.0,53.0,4.0,121.4325,25.037972,
菜寮,新北市,69.0,細懸浮微粒,普通,3.7,0.61,8.2,18.0,51.0,23.0,31.0,34.0,2.6,1.2,287.0,2019-05-14 00:00,,0.8,23.0,49.0,3.0,121.48102800000001,25.06895,
林口,新北市,59.0,細懸浮微粒,普通,12.0,0.73,3.1,28.0,61.0,22.0,47.0,60.0,13.0,1.4,283.0,2019-05-14 00:00,,0.5,19.0,52.0,3.0,121.376869,25.077197,
淡水,新北市,70.0,細懸浮微粒,普通,1.9,0.67,6.3,29.0,37.0,21.0,19.0,24.0,5.2,,,2019-05-14 00:00,,0.4,23.0,38.0,3.0,121.44923899999999,25.1645,
士林,臺北市,83.0,細懸浮微粒,普通,2.5,0.74,7.7,26.0,59.0,21.0,29.0,31.0,2.0,0.7,195.0,2019-05-14 00:00,,0.7,29.0,53.0,2.0,121.51538899999998,25.105417000000003,
中山,臺北市,63.0,細懸浮微粒,普通,5.9,1.25,3.1,15.0,48.0,18.0,39.0,60.0,21.0,1.2,174.0,2019-05-14 00:00,,1.0,20.0,50.0,3.0,121.526528,25.062361,
萬華,臺北市,65.0,細懸浮微粒,普通,4.6,0.61,16,16.0,33.0,19.0,19.0,21.0,2.3,1.1,165.0,2019-05-14 00:00,,0.9,21.0,41.0,4.0,121.507972,25.046503,
基隆,基隆市,43.0,,良好,2.2,0.52,1,15.0,34.0,13.0,16.0,22.0,5.8,0.6,51.0,2019-05-14 00:00,,0.4,13.0,31.0,2.0,121.760056,25.129167000000002,
汐止,新北市,46.0,,良好,2.7,0.71,4.8,20.0,33.0,13.0,22.0,41.0,19.0,0.6,256.0,2019-05-14 00:00,,0.4,14.0,26.0,3.0,121.6423,25.067131,
