SiteName,County,AQI,Pollutant,Status,SO2,CO,O3,O3_8hr,PM10,PM2.5,NO2,NOx,NO,WindSpeed,WindDirec,DataCreationDate,Unit,CO_8hr,PM2.5_AVG,PM10_AVG,SO2_AVG,Longitude,Latitude,SiteId
基隆,基隆市,43.0,,良好,1.6,0.37,18,31.0,32.0,12.0,14.0,15.0,1.7,0.5,143.0,2019-04-19 03:00,,0.4,13.0,30.0,2.0,121.760056,25.129167000000002,
汐止,新北市,57.0,細懸浮微粒,普通,1.2,0.57,4.3,12.0,31.0,20.0,25.0,33.0,8.0,0.4,345.0,2019-04-19 03:00,,0.6,18.0,29.0,3.0,121.6423,25.067131,
基隆,基隆市,45.0,,良好,1.1,0.36,39,35.0,22.0,11.0,11.0,12.0,0.8,0.7,118.0,2019-04-19 01:00,,0.4,14.0,31.0,2.0,121.760056,25.129167000000002,
汐止,新北市,58.0,細懸浮微粒,普通,1.9,0.51,13,21.0,26.0,17.0,22.0,26.0,3.6,0.7,66.0,2019-04-19 01:00,,0.6,18.0,30.0,3.0,121.6423,25.067131,
基隆,基隆市,48.0,,良好,0.8,0.41,22,38.0,33.0,13.0,16.0,17.0,1.0,0.7,85.0,2019-04-19 00:00,,0.4,15.0,33.0,2.0,121.760056,25.129167000000002,
汐止,新北市,59.0,細懸浮微粒,普通,1.8,0.53,13,27.0,28.0,19.0,24.0,26.0,2.5,0.7,58.0,2019-04-19 00:00,,0.6,19.0,31.0,3.0,121.6423,25.067131,
萬里,新北市,63.0,細懸浮微粒,普通,1.1,0.25,31,42.0,29.0,19.0,3.4,4.8,1.5,2.0,201.0,2019-04-19 00:00,,0.3,21.0,37.0,2.0,121.689881,25.179667000000002,
新店,新北市,62.0,細懸浮微粒,普通,1.4,0.48,15,44.0,36.0,18.0,19.0,21.0,2.1,1.9,202.0,2019-04-19 00:00,,0.5,20.0,38.0,2.0,121.537778,24.977222,
土城,新北市,79.0,細懸浮微粒,普通,2.4,0.6,11,34.0,43.0,20.0,29.0,32.0,2.7,0.8,153.0,2019-04-19 00:00,,0.8,27.0,52.0,4.0,121.45186100000001,24.982528,
板橋,新北市,66.0,細懸浮微粒,普通,8.0,1.23,3.3,31.0,60.0,22.0,49.0,63.0,14.0,1.2,266.0,2019-04-19 00:00,,1.1,22.0,49.0,5.0,121.45866699999999,25.012972,
