SiteName,County,AQI,Pollutant,Status,SO2,CO,O3,O3_8hr,PM10,PM2.5,NO2,NOx,NO,WindSpeed,WindDirec,DataCreationDate,Unit,CO_8hr,PM2.5_AVG,PM10_AVG,SO2_AVG,Longitude,Latitude,SiteId
新竹,新竹市,38,,良好,,0.17,45.8,41,24,9,3.4,5.1,1.7,4.9,52,2020-11-11 04:00,,0.2,8,24,,120.972075,24.805619,24
基隆,基隆市,44,,良好,1.5,0.14,48.8,48,32,12,0.3,1.4,1.2,2.4,82,2020-11-11 04:00,,0.2,10,28,1,121.760056,25.129167,1
汐止,新北市,38,,良好,1.8,0.19,43.9,41,29,9,5.6,7.7,2.1,4.2,44,2020-11-11 04:00,,0.1,8,24,2,121.6423,25.067131,2
萬里,新北市,59,懸浮微粒,普通,2.6,0.15,53.4,53,70,24,1.2,2.2,1,6.6,41,2020-11-11 04:00,,0.1,18,66,2,121.689881,25.179667,3
新店,新北市,40,,良好,1.4,0.14,44.3,43,27,8,2,3.4,1.4,2.2,132,2020-11-11 04:00,,0.2,8,22,1,121.537778,24.977222,4
土城,新北市,38,,良好,1.4,0.16,45.8,41,27,10,2.6,3.8,1.2,1.7,127,2020-11-11 04:00,,0.2,10,22,1,121.451861,24.982528,5
板橋,新北市,32,,良好,1.7,0.18,43.6,35,26,7,4.6,5.4,0.8,2.4,78,2020-11-11 04:00,,0.3,8,25,2,121.458667,25.012972,6
新莊,新北市,37,,良好,1.6,0.19,45.1,40,30,11,4.3,5.8,1.5,5.3,56,2020-11-11 04:00,,0.3,9,23,2,121.4325,25.037972,7
菜寮,新北市,42,,良好,0.5,0.16,47.2,45,30,10,1.9,2.7,0.8,3.7,68,2020-11-11 04:00,,0.2,8,25,1,121.481028,25.06895,8
林口,新北市,44,,良好,1.1,0.17,48.2,47,27,12,2.4,4,1.6,3.8,47,2020-11-11 04:00,,0.2,11,25,1,121.376869,25.077197,9
淡水,新北市,43,,良好,1.9,0.14,47.3,46,24,9,1.2,1.5,0.3,,,2020-11-11 04:00,,0.2,9,22,2,121.449239,25.1645,10
士林,臺北市,44,,良好,0.5,0.13,48.6,47,24,7,2,2.3,0.3,3.6,64,2020-11-11 04:00,,0.1,10,24,2,121.515389,25.105417,11
中山,臺北市,36,,良好,0.5,0.2,46,39,30,9,4.7,4.8,0.3,2.2,104,2020-11-11 04:00,,0.3,10,24,2,121.526528,25.062361,12
萬華,臺北市,35,,良好,1,0.17,45,38,26,10,4.7,6.1,1.4,2.2,86,2020-11-11 04:00,,0.3,9,24,1,121.507972,25.046503,13
古亭,臺北市,37,,良好,1.6,0.16,44.3,40,22,11,3.6,4.6,1,1.3,102,2020-11-11 04:00,,0.2,9,22,2,121.529556,25.020608,14
松山,臺北市,34,,良好,1.7,0.12,43.6,37,25,11,3.7,5.4,1.7,2.9,41,2020-11-11 04:00,,0.2,10,24,3,121.578611,25.05,15
大同,臺北市,43,,良好,1.3,0.18,-,-,30,9,3.3,3.2,0,-,-,2020-11-11 04:00,,0.3,13,36,3,121.513311,25.0632,16
桃園,桃園市,40,,良好,2.8,0.21,38.4,33,26,14,4.3,4.4,0.3,3.2,65,2020-11-11 04:00,,0.3,12,25,4,121.30872222,24.98677778,17
大園,桃園市,42,,良好,1.5,0.17,45.6,45,28,11,6.9,8.4,1.6,,56,2020-11-11 04:00,,0.2,11,25,2,121.201811,25.060344,18
觀音,桃園市,53,細懸浮微粒,普通,2.7,0.2,42.3,40,45,20,4.4,4.7,0.3,8.1,72,2020-11-11 04:00,,0.2,16,33,3,121.082761,25.035503,19
平鎮,桃園市,35,,良好,3,0.14,43.7,38,21,13,4.9,4.8,0,4,69,2020-11-11 04:00,,0.2,10,25,2,121.203986,24.952786,20
龍潭,桃園市,41,,良好,1.4,0.15,44.8,44,19,8,1.3,1.9,0.6,6.7,62,2020-11-11 04:00,,0.2,7,20,3,121.21635,24.863869,21
湖口,新竹縣,37,,良好,1.3,0.14,44.1,40,15,9,3.6,4.4,0.8,6.4,50,2020-11-11 04:00,,0.2,8,20,2,121.038653,24.900142,22
竹東,新竹縣,42,,良好,,0.05,45.8,45,15,4,1.4,1.8,0.3,5.8,38,2020-11-11 04:00,,0.1,4,14,2,121.088903,24.740644,23
崙背,雲林縣,36,,良好,2,0.15,26.1,28,25,10,10.1,14.5,4.5,1.2,29,2020-11-11 04:00,,0.2,11,25,2,120.348742,23.757547,38
新港,嘉義縣,31,,良好,1.4,0.14,23.2,24,24,8,6.1,6.9,0.8,1.9,10,2020-11-11 04:00,,0.2,10,27,1,120.345531,23.554839,39
朴子,嘉義縣,29,,良好,2.7,0.18,23.1,22,23,7,8.2,8.8,0.5,1.6,360,2020-11-11 04:00,,0.2,9,25,3,120.24781111,23.46712222,40
臺西,雲林縣,35,,良好,2.6,0.19,34.6,36,35,14,8.1,8.8,0.7,1.9,42,2020-11-11 04:00,,0.2,11,38,2,120.19933333,23.702175,41
嘉義,嘉義市,52,細懸浮微粒,普通,2.4,0.24,8.1,9,21,18,20.3,22,1.7,1.1,359,2020-11-11 04:00,,0.3,16,30,4,120.44083333,23.462778,42
新營,臺南市,30,,良好,1.9,0.17,15.1,17,28,6,11.1,12,0.9,1.5,11,2020-11-11 04:00,,0.2,9,30,2,120.31725,23.305633,43
善化,臺南市,41,,良好,2.4,0.24,14.5,14,22,14,11.4,12.5,1.1,1.9,343,2020-11-11 04:00,,0.2,12,29,2,120.297142,23.115097,44
安南,臺南市,42,,良好,1.5,0.16,20.3,18,28,10,10.5,11.6,1.1,2.2,335,2020-11-11 04:00,,0.3,13,32,1,120.2175,23.048197,45
臺南,臺南市,41,,良好,2.1,0.2,18.1,16,19,11,13.2,14,0.8,1.7,24,2020-11-11 04:00,,0.3,13,28,2,120.202617,22.984581,46
美濃,高雄市,64,細懸浮微粒,普通,1.5,0.25,0.5,7,33,17,8.7,10.2,1.5,0.7,334,2020-11-11 04:00,,0.3,21,35,2,120.530542,22.883583,47
橋頭,高雄市,59,細懸浮微粒,普通,2.3,0.3,4.6,10,40,15,17.1,19.1,2,1.7,15,2020-11-11 04:00,,0.4,19,41,3,120.305689,22.757506,48
仁武,高雄市,66,細懸浮微粒,普通,2,0.3,3.3,9,34,18,20,25.8,5.8,1.9,324,2020-11-11 04:00,,0.4,21,39,3,120.332631,22.689056,49
大寮,高雄市,69,細懸浮微粒,普通,0.5,0.34,2.3,6,48,23,18,20.7,2.7,1.2,342,2020-11-11 04:00,,0.4,23,47,2,120.425311,22.56413611,51
林園,高雄市,83,細懸浮微粒,普通,3.5,0.39,5.4,6,54,30,20.1,21.1,1,0.4,198,2020-11-11 04:00,,0.5,28,55,5,120.41175,22.4795,52
楠梓,高雄市,59,細懸浮微粒,普通,2.3,0.3,2.6,9,31,13,17.8,21.2,3.4,1.5,341,2020-11-11 04:00,,0.3,19,41,2,120.328289,22.733667,53
